t	AT	Balt	BE	DE	DK	Es	Fr	Nl	No	Se	Uk
t2715	0.03607065	0.03306405	0.03138153	0.028430542	0.025609922	0.027458014	0.02986976	0.029733736	0.023958875	0.01922609	0.021688923
t2716	0.02595458	0.026404826	0.03158855	0.03489215	0.03905951	0.042533252	0.04400532	0.050487723	0.06494839	0.0821954	0.10814438
t2717	0.1372353	0.16275619	0.15695356	0.16252355	0.16847432	0.18153845	0.18899146	0.18645437	0.18148682	0.17166825	0.15499292
t2718	0.13916078	0.13243096	0.13556175	0.10333686	0.100920476	0.09985815	0.09844653	0.10671258	0.11359051	0.121425726	0.12617432
t2719	0.13415815	0.14001194	0.13985014	0.15112026	0.17248169	0.19833058	0.21839635	0.23379737	0.24304937	0.2515865	0.24349745
t2720	0.24119861	0.23875678	0.23789552	0.23096144	0.21685538	0.17961247	0.19033043	0.20032355	0.21199761	0.20768039	0.20171368
t2721	0.18760765	0.14434694	0.112269044	0.106431305	0.110193074	0.12652518	0.15470496	0.1588809	0.16590853	0.17319085	0.1806846
t2722	0.18437374	0.17403828	0.1597116	0.1297122	0.13712837	0.16567539	0.1979416	0.1448584	0.15939516	0.17241988	0.16684249
t2723	0.1438797	0.120363906	0.09168353	0.061453585	0.036506012	0.027478233	0.026847178	0.029959835	0.028839916	0.034998458	0.045260884
t2724	0.058899466	0.078294195	0.098259464	0.11645455	0.1302504	0.14257255	0.15660179	0.16563705	0.16458301	0.091977574	0.1182557
t2725	0.14577028	0.15803766	0.16333547	0.15316097	0.12803406	0.103329204	0.08581402	0.07008748	0.058437098	0.059316166	0.056487817
t2726	0.05397675	0.049186658	0.04265745	0.03444095	0.02891015	0.025817333	0.021216618	0.014210293	0.012426955	0.012626335	0.014167137
t2727	0.01127874	0.013596294	0.01575413	0.015015231	0.013226025	0.0115194	0.011142581	0.015460338	0.03077144	0.068021834	0.112124905
t2728	0.14850858	0.1755811	0.18780677	0.19416842	0.18414204	0.16553715	0.14732812	0.1302373	0.11279629	0.08527127	0.074968204
t2729	0.07643291	0.08568998	0.071607076	0.08167041	0.08726682	0.083937034	0.08137843	0.07786438	0.07017018	0.067069545	0.0729326
t2730	0.08007103	0.080180235	0.07974772	0.058042843	0.058304347	0.06282382	0.061647773	0.06501497	0.07089225	0.07064161	0.05775283
t2731	0.046415787	0.04826035	0.05134109	0.05398322	0.052008297	0.060686845	0.07131316	0.08127652	0.08611121	0.088774554	0.10514145
t2732	0.120811835	0.12775418	0.1315276	0.13861263	0.13564369	0.11360337	0.14697114	0.14945471	0.14824438	0.14809218	0.13501844
t2733	0.12284269	0.10915273	0.09353268	0.068246484	0.059130725	0.055198554	0.05238304	0.06287501	0.075364694	0.07707767	0.08388433
t2734	0.083024345	0.07708242	0.07476578	0.070546076	0.08216669	0.101522006	0.12427811	0.14103688	0.1607792	0.18670885	0.197308
t2735	0.19855867	1.86E-01	0.17691812	0.18241127	0.17646135	0.167035	0.15752807	0.1606407	0.13690239	0.15994309	0.21617025
t2736	0.23101123	0.23458879	0.23594941	0.21644384	0.18212488	0.17089038	0.16076228	0.16182032	0.1682679	0.17530672	0.18473661
t2737	0.18414502	0.18074356	0.17301983	0.15872486	0.14883251	0.16598961	0.17903733	0.14739907	0.12258144	0.120665595	0.07831922
t2738	0.081367545	0.084714025	0.08698596	0.081833184	0.07749162	0.06318519	0.040251374	0.027733894	0.028070223	0.037961304	0.054749172
t2739	0.071285225	0.08414279	0.097568914	0.113755375	0.1290552	0.14240198	0.14378498	0.13632867	0.11844217	0.09880687	0.103006534
t2740	0.111792855	0.11304947	0.13762777	0.17247625	0.18366839	0.21604499	0.22258927	0.21599732	0.21166159	0.21762516	0.22797498
t2741	0.23674153	0.26221102	0.34991968	0.36451072	0.35438973	0.3569904	0.3591429	0.36102614	0.3658022	0.36841688	0.386143
t2742	0.4561585	0.47815576	0.5021575	0.5125394	0.60920936	0.64894444	0.7118406	0.75372845	0.77911407	0.78167325	0.776138
t2743	0.76681983	0.7669017	0.7497863	0.733469	0.6861447	0.6958713	0.70208466	0.7003561	0.6878329	0.6807652	0.661213
t2744	0.66814387	0.6796051	0.6845149	0.6854386	0.69021153	0.61692137	0.6249715	0.64490974	0.6501863	0.6482042	0.6393929
t2745	0.6100929	0.5478767	0.48133013	0.4495274	0.42848337	0.41781175	0.47481662	0.4564589	0.44532436	0.43489644	0.42272207
t2746	4.04E-01	0.3931551	0.3865965	0.39378896	0.35433128	0.3163569	0.3069318	0.29766968	0.30176073	0.328758	0.33455113
t2747	0.3386699	0.32688102	0.3123896	0.26457733	0.19134818	0.14421448	0.120921284	0.11943184	0.12712434	0.13422029	0.14703265
t2748	0.16137445	0.17160213	0.18664062	0.19464877	0.19709478	0.16716728	0.218623	0.2984122	0.3132569	0.24330829	0.30332968
t2749	0.3233922	0.3238793	0.321226	0.31709278	0.31973043	0.3355662	0.35294142	0.35050225	0.3435349	0.33313414	0.35610217
t2750	0.34261176	0.035519034	0.02881783	0.02569505	0.02540562	0.02329651	0.019770205	0.013878268	0.011913338	0.014254502	0.016023576
t2751	0.014477773	0.014356465	0.014557721	0.015720755	0.017421355	0.021323526	0.026826147	0.031241866	0.041940313	0.05312889	0.059447613
t2752	0.059589993	0.056723975	0.046662696	0.036469255	0.03486128	0.03441186	0.035100587	0.033495855	0.029199723	0.017280627	0.013490134
t2753	0.015538302	0.01946488	0.017461699	0.01902193	0.022450829	0.027858138	0.03527505	0.042701922	0.04923358	0.05579649	0.05979208
t2754	0.06638065	0.07564925	0.07862294	0.07562874	0.0672161	0.057619035	0.05251426	0.05335161	5.83E-02	0.060723286	0.05052045
t2755	0.029231718	0.022771923	0.023827305	0.027357528	0.028414376	0.027796686	0.027214698	0.031167308	0.037014686	0.044058193	0.052266132
t2756	0.057755943	0.057183545	0.06173085	0.067308255	0.06864902	0.07295505	0.07060095	0.063769735	0.062425338	0.05508212	5.06E-02
t2757	0.044421576	0.033346545	0.02052119	0.01430783	0.01415775	0.015547467	0.018724032	0.023804527	0.027401047	0.029183682	0.029253539
t2758	0.033440907	0.03516179	0.03306458	0.03672178	0.046586767	0.057421386	0.0655402	0.071158506	0.06862056	0.07017707	0.08116748
t2759	0.09105264	0.098291196	0.09989195	0.09101089	0.0762637	0.07210135	0.07598733	0.07795681	0.05887277	0.06704656	0.082473256
t2760	0.10793526	0.114091925	0.11995066	0.12658414	0.12119729	0.107825	0.09827442	0.098692656	0.10346412	0.11152765	0.09485711
t2761	0.08079136	0.07507587	0.072670124	0.076520406	0.074509025	0.06505133	0.053655084	0.047097344	0.048215922	0.050502036	0.03364115
t2762	0.036497	0.040505297	0.047364347	0.053019747	0.05420214	0.052005243	0.041431356	0.036075305	0.034379557	0.03313778	0.032269046
t2763	0.040695883	0.035434134	0.03333511	0.035453122	0.037884876	4.57E-02	0.051799174	0.053584356	0.047152203	0.048176803	0.061236005
t2764	0.076874055	0.072148696	0.093018755	0.109940656	0.11153391	0.10036293	0.08535887	0.07197421	0.054551687	0.045743406	0.046029218
t2765	0.052694377	0.06596594	0.09277659	0.10318548	0.11748931	0.12431736	0.13621706	0.14979395	0.1574179	0.15529774	0.14449574
t2766	0.18926392	0.17948759	0.1849635	0.17063828	0.18698673	0.19670483	0.20945215	0.2286395	0.22111356	0.18816915	0.15120383
t2767	0.12961185	0.12684663	0.13301052	0.14444228	0.16175027	0.17917344	0.20086475	0.21382727	0.22178598	2.33E-01	0.23486115
t2768	0.2356811	0.22661954	0.20327576	0.20305312	0.23378703	0.24076478	0.25947252	0.30066946	0.35559353	0.40237883	0.4173716
t2769	0.4130402	0.39259154	0.3824692	0.3790534	0.36889893	0.37867418	0.40816465	0.38241962	0.3768014	0.36753055	0.35900018
t2770	3.42E-01	0.3252045	0.31883904	0.301015	0.2997425	0.28796744	0.28790832	0.2799217	0.27509224	0.28912488	0.30605575
t2771	0.32536528	0.329411	0.3156167	0.2754768	0.2194752	0.19368029	0.18482564	0.19895662	0.2434309	0.27278283	0.29932612
t2772	0.32064313	0.33733127	3.53E-01	0.36645412	0.37292323	0.40155983	0.42226532	0.43979946	0.4712838	0.3905484	0.41012385
t2773	0.43279645	0.4788221	0.5055617	0.5254812	0.50273955	0.47705713	0.45634714	0.4181282	0.3775613	0.34713757	0.3527932
t2774	0.32993594	0.32112682	0.3128902	0.2985365	2.72E-01	0.23874153	0.21469124	0.2058926	0.22842222	0.20284604	0.19651936
t2775	0.14212108	0.14400528	0.15699503	0.15492536	0.15410879	0.15269503	0.14368315	0.11807704	0.09726602	0.08984106	0.08787418
t2776	0.08835257	0.07764122	0.06845004	0.06030342	0.05875474	0.05883121	5.67E-02	0.061351113	0.0661422	0.06940835	0.07700674
t2777	0.0838688	0.093587	0.0806197	0.09570336	0.10755321	0.1189572	0.13387287	0.12495046	0.11461251	0.113592006	0.12347001
t2778	0.1345981	0.14385635	0.15165748	0.16440125	0.15981576	0.155904	0.14547366	0.12990415	1.20E-01	0.112906136	0.09653889
t2779	0.07703731	0.06827496	0.060873147	0.065071076	0.046632964	0.05607007	0.0645209	0.066407785	0.059148513	0.04889554	0.038439214
t2780	0.029920895	0.025599584	0.027764784	0.036482893	0.04518214	0.059368003	0.056996856	0.057370454	0.055661567	0.05632331	6.43E-02
t2781	0.07239282	0.07554011	0.065198556	0.052218705	0.049008995	0.050005775	0.044678707	0.056179117	0.05471035	0.04934183	0.0434652
t2782	0.03609107	0.03125235	0.028404161	0.030919902	0.038348462	0.048041664	0.055262484	0.05901062	0.060212806	0.0712973	0.092475824
t2783	0.108672544	1.19E-01	0.123110585	0.12382055	0.11212166	0.091113746	0.088442676	0.09559119	0.06426853	0.08141998	0.09947732
t2784	0.12905781	0.14679602	0.15041576	0.13707468	0.106187284	0.08761447	0.08095093	0.07833611	0.07997701	0.08605062	0.08685374
t2785	0.08620949	0.09028197	0.088918254	0.08308517	0.07926947	0.070551135	0.049170233	0.04388757	0.04303901	0.049221445	0.037130393
t2786	0.047627173	0.04972925	0.04594715	0.037209082	0.028637452	0.019922	0.014994924	0.01682177	0.028113978	0.054064218	0.08863275
t2787	0.15133461	0.18474235	0.19991471	0.20078488	0.19616026	0.19013505	0.21149415	0.23249556	0.22448029	0.1992896	0.20045385
t2788	0.22524592	0.17465782	0.18739638	0.18142733	0.15137886	0.12917873	0.105960876	0.084824845	0.06853283	0.06143519	0.07190368
t2789	0.08836837	0.10466503	0.113483906	0.1335335	0.16063622	0.1809672	0.20494504	0.22831553	0.23841703	0.24435602	0.26832452
t2790	0.30150288	0.30981055	0.3206582	0.21602431	0.21490651	0.23734982	0.27398798	0.2872115	0.29927096	0.30988443	0.2878389
t2791	0.26946315	0.24682814	0.2357481	0.23607986	0.24357525	0.23839521	0.24260159	0.23575935	0.21195616	0.19711111	0.19107331
t2792	0.18796623	0.17849295	0.19076994	0.18606271	0.18078549	0.13912903	0.150256	0.16805556	0.1856489	0.20697129	0.23582666
t2793	0.22662294	0.19753192	0.18201043	0.17991473	0.17528105	0.18975726	0.2793038	0.2884352	0.30454004	0.30840015	0.30577973
t2794	0.30587456	0.31732106	0.33179846	0.31156987	0.37563828	0.3881695	0.39397863	0.32562435	0.37550676	0.4037468	0.44170156
t2795	0.45390537	0.4334642	0.37496507	0.26293615	0.19579591	0.14834166	0.11601543	0.10166406	0.10527059	0.097336926	0.09477192
t2796	0.098029524	0.097311065	0.09509642	0.09246775	0.086306766	0.06514224	0.054565124	0.06543945	0.09234899	0.06224662	0.074960195
t2797	0.08395602	0.09215104	0.10060839	0.095012106	0.07356617	0.05164551	0.050700177	0.06725049	0.10888898	0.15364803	0.17448168
t2798	0.18264408	0.19010474	0.18576829	0.18734892	0.19677511	0.21782464	0.23250608	0.23393476	0.2173769	0.19344391	0.21013525
t2799	0.15858293	0.19761401	0.21449366	0.19826095	0.14892755	0.12704195	0.10018486	0.0658344	0.055547986	0.065086305	0.089535676
t2800	0.114451386	0.17065105	0.18453799	0.20886922	0.2381135	0.2512992	0.26413825	0.26685563	0.23291513	0.1964479	0.1700909
t2801	0.16626127	0.15264241	0.10860618	0.12150817	0.14091557	0.16873838	0.21201348	0.21034873	0.1970447	0.20229396	0.19899465
t2802	0.1812466	0.1665382	0.16946997	0.15923871	0.17092556	0.17616192	0.16921629	0.16005789	0.15863237	0.16202901	0.16514117
t2803	0.17357215	0.16884759	0.16363712	0.17485547	0.14290625	0.14882956	0.17395364	0.191143	0.2044679	0.20028381	0.18909001
t2804	0.1501395	0.12900314	0.12502472	0.11909929	0.12382925	0.14599037	0.16244596	0.19726285	0.2243292	0.22882897	0.24906562
t2805	0.2660435	0.26868472	0.28193554	0.26501143	0.26529196	0.2929077	0.29837412	0.32497746	0.37669402	0.42533162	0.44012204
t2806	0.4533931	0.42793396	0.37510574	0.33632275	0.2837359	0.25479615	0.24067701	0.23356363	0.21300742	0.19934371	0.19103323
t2807	0.18063812	0.16613807	0.15141937	0.134717	0.12893301	0.117737904	0.11212223	0.1420165	0.09328999	0.11654205	0.11985923
t2808	0.11596971	0.09707738	0.08367326	0.05992683	0.03667502	0.029240187	0.032238502	0.04338485	0.061117046	0.08780274	0.10585337
t2809	0.11972451	0.13687894	0.14942741	0.16102059	0.17554314	0.17608637	0.15972568	0.105408214	0.09438842	0.094554454	0.09689158
t2810	0.111740544	0.121929534	0.12889124	0.14343528	0.15526187	0.14771307	0.13972399	0.16961399	0.20790826	0.23198469	0.26662877
t2811	0.2813391	0.2959694	0.26244044	0.22613192	0.21390755	0.20100984	0.18671837	0.16713361	0.15695268	0.14072241	0.11702017
t2812	0.107704535	0.067037575	0.070510484	0.07135596	0.067955315	0.061314624	0.05288201	0.04019924	0.027661854	0.019368665	0.016033232
t2813	0.015530066	0.018266596	0.024804192	0.03611747	0.048984323	0.060576297	0.07240661	0.086262345	0.101517804	0.108358495	0.092507675
t2814	0.06660575	0.059939973	0.0657825	0.060387656	0.078456946	0.084973566	0.08269643	0.07643432	0.07516114	0.07118571	0.06928392
t2815	0.102262385	0.1619685	0.21565391	0.25100017	0.27361894	0.2943099	1.71E-01	1.95E-01	2.24E-01	2.51E-01	0.28298584
t2816	0.29203957	0.28193122	0.2400604	0.24576733	0.26041368	0.2524607	0.28079915	0.30542624	0.3257553	0.32765952	0.33022287
t2817	0.32930696	0.29604927	0.27026787	0.24076118	0.21803	2.24E-01	2.60E-01	2.85E-01	3.01E-01	3.08E-01	3.21E-01
t2818	3.20E-01	0.30989838	0.28867444	0.24516253	0.36062393	0.3632581	0.34813	0.30047804	0.29948926	0.30800912	0.2978464
t2819	0.27844775	0.24935204	0.21638058	0.16607071	0.13457596	0.1134336	0.101741485	1.06E-01	1.17E-01	1.25E-01	1.26E-01
t2820	1.34E-01	1.43E-01	1.54E-01	0.16315363	0.16542573	0.16209772	0.13393243	0.16459729	0.20877774	0.20448892	0.2449697
t2821	0.2586115	0.24890357	0.22116229	0.18746886	0.1417265	0.104303226	0.08253848	0.071718454	0.058844145	5.32E-02	5.36E-02
t2822	4.53E-02	4.02E-02	3.72E-02	3.47E-02	3.26E-02	0.031402197	0.029876959	0.02323065	0.015031423	0.016060408	0.017403727
t2823	0.014954859	0.017288402	0.018791862	0.020118076	0.021726193	0.025889015	0.027199438	0.031814232	0.054006763	0.0792872	0.08419775
t2824	7.99E-02	8.04E-02	6.75E-02	5.61E-02	5.71E-02	6.87E-02	8.20E-02	0.09211663	0.096054114	0.08032241	0.0669173
t2825	0.06961585	0.06535328	0.056965236	0.05655463	0.05977627	0.064633	0.06764523	0.066258356	0.061224546	0.055285383	0.050296973
t2826	0.0521375	0.052735332	5.34E-02	5.24E-02	5.22E-02	5.61E-02	6.03E-02	6.94E-02	7.68E-02	0.08467258	0.08944695
t2827	0.08990398	0.09622988	0.10490948	0.10971949	0.12806706	0.13719322	0.13989685	0.13144511	0.119401686	0.113488615	0.11759667
t2828	0.10648698	0.08928134	0.08566355	0.08551093	8.96E-02	1.01E-01	9.02E-02	8.27E-02	7.90E-02	8.51E-02	8.83E-02
t2829	0.092627265	0.09050447	0.07737837	0.07110022	0.09672633	0.11990148	0.14753646	0.16555144	0.16822465	0.1772996	0.19227302
t2830	0.19415095	0.18048516	0.1649977	0.15477313	0.14644371	1.41E-01	1.43E-01	1.50E-01	1.56E-01	1.62E-01	1.62E-01
t2831	1.62E-01	1.63E-01	0.15566581	0.14812087	0.13934709	0.15274349	0.16969948	0.18843107	0.17107862	0.20278142	0.24098037
t2832	0.25370997	0.26354933	0.24899253	0.21924958	0.17224364	0.13904646	0.12209521	1.11E-01	1.09E-01	1.07E-01	1.14E-01
t2833	1.14E-01	1.12E-01	1.03E-01	9.55E-02	0.085670725	0.080117024	0.078324385	0.070217274	0.07738519	0.0842334	0.09306578
t2834	0.104402244	0.12177213	0.118327856	0.111316435	0.10047359	0.08191146	0.073119104	0.072533205	0.076338775	7.93E-02	7.79E-02
t2835	8.29E-02	7.75E-02	7.62E-02	7.40E-02	7.25E-02	6.90E-02	0.06547905	0.060039632	0.052671783	0.037465878	0.03480353
t2836	0.041546166	0.03575282	0.039955515	0.043036055	0.043101422	0.041125987	0.04054305	0.04072555	0.041761648	0.051805913	0.065741114
t2837	7.12E-02	6.88E-02	5.95E-02	5.32E-02	4.69E-02	4.23E-02	3.90E-02	3.57E-02	0.03269798	0.029981278	0.023545114
t2838	0.01489978	0.013870609	0.01523258	0.016046401	0.014532109	0.01378011	0.013218586	0.013058667	0.014152691	0.017258853	0.026182428
t2839	0.046703905	0.06676026	7.77E-02	7.32E-02	6.87E-02	6.27E-02	5.21E-02	4.52E-02	3.98E-02	3.68E-02	0.03579522
t2840	0.035264093	0.027176024	0.013626717	0.010959445	0.01138579	0.011490558	0.013771069	0.016548894	0.020260246	0.02532317	0.0277333
t2841	0.02993387	0.03016402	0.036348574	0.042561125	4.48E-02	4.62E-02	5.24E-02	5.04E-02	4.55E-02	4.21E-02	4.17E-02
t2842	4.00E-02	0.03994196	0.036930695	0.027026722	0.01602849	0.015254295	0.016723823	0.014516722	0.017198011	0.020659558	0.022356106
t2843	0.020183912	0.01725621	0.014230912	0.011991286	0.015061631	0.020654961	2.84E-02	3.60E-02	3.28E-02	4.01E-02	4.60E-02
t2844	5.73E-02	7.06E-02	8.60E-02	1.02E-01	0.10567844	0.09786787	0.09150676	0.09170397	0.13771118	0.09123731	0.120281026
t2845	0.15980792	0.19239733	0.20900825	0.19980842	0.1726714	0.13796245	0.108357534	0.08917749	7.11E-02	6.12E-02	5.41E-02
t2846	4.89E-02	4.41E-02	4.14E-02	3.87E-02	4.08E-02	0.0464129	0.056310732	0.05748043	0.049967915	0.0584984	0.11188446
t2847	0.09296618	0.13957927	0.19240992	0.23269454	0.23943318	0.22968754	0.22470298	0.22000161	0.25002578	0.2907974	3.12E-01
t2848	3.20E-01	3.04E-01	3.16E-01	3.21E-01	3.16E-01	3.09E-01	3.14E-01	3.16E-01	0.3107479	0.31414074	0.35562646
t2849	0.3945218	0.40775594	0.3447495	0.36685628	0.36992314	0.36006796	0.33951154	0.3001196	0.24627608	0.16940962	0.12447356
t2850	0.09247671	6.69E-02	4.95E-02	4.29E-02	3.57E-02	3.61E-02	3.52E-02	4.02E-02	4.79E-02	5.28E-02	0.058891315
t2851	0.057185207	0.041420326	0.03993934	0.04993073	0.048549954	0.051905	0.050633673	0.047912844	0.045763243	0.044212256	0.04182782
t2852	0.03279477	0.039267913	0.059800614	9.05E-02	1.19E-01	1.40E-01	1.54E-01	1.64E-01	1.72E-01	1.81E-01	1.81E-01
t2853	1.82E-01	0.1806028	0.16908602	0.13974833	0.19431026	0.21335676	0.19380489	0.25037622	0.29843795	0.30403	0.30335882
t2854	0.28593448	0.2533957	0.21792254	0.18861178	0.16552423	1.38E-01	1.14E-01	1.00E-01	8.00E-02	6.87E-02	5.89E-02
t2855	5.14E-02	4.81E-02	4.89E-02	0.048259284	0.0446733	0.041107334	0.058799915	0.0691783	0.060282383	0.07543498	0.091091394
t2856	0.10383582	0.11841903	0.13043854	0.13522843	0.12599012	0.11925591	0.118329145	1.15E-01	1.18E-01	1.02E-01	1.07E-01
t2857	1.12E-01	1.17E-01	1.24E-01	1.33E-01	1.39E-01	0.13590525	0.13862029	0.15750518	0.16383539	0.15478426	0.1515126
t2858	0.1473954	0.14759634	0.15171358	0.14917684	0.13726717	0.12300218	0.08849976	0.07556427	0.076115616	7.03E-02	6.46E-02
t2859	6.02E-02	4.88E-02	4.12E-02	3.59E-02	3.15E-02	2.81E-02	2.57E-02	0.024222868	0.02125018	0.013890999	0.01058152
t2860	0.010281405	0.009927848	0.010352566	0.011337608	0.011366	0.010528971	0.01060565	0.010132552	0.010851132	0.027493652	0.06171523
t2861	1.04E-01	1.29E-01	1.27E-01	1.43E-01	1.58E-01	1.70E-01	1.79E-01	1.83E-01	1.84E-01	0.18546082	0.16369745
t2862	0.13277486	0.109656885	0.11707272	0.13164707	0.15229948	0.18415628	0.2202884	0.2575917	0.25805154	0.23982117	0.22937146
t2863	0.22294034	0.22090428	2.24E-01	2.16E-01	2.32E-01	2.18E-01	2.25E-01	2.36E-01	2.37E-01	2.40E-01	2.36E-01
t2864	0.23506573	0.23302574	0.22949693	0.2764049	0.280833	0.285307	0.28794062	0.28571367	0.30480796	0.30591422	0.31146932
t2865	0.2790889	0.22053628	0.21512255	0.21229006	2.24E-01	2.50E-01	2.69E-01	2.49E-01	2.64E-01	2.75E-01	3.08E-01
t2866	3.33E-01	3.23E-01	0.32358828	0.33052275	0.3553905	0.35392624	0.32536784	0.26245904	0.26776847	0.27361983	0.2843293
t2867	0.28412533	0.26149008	0.22745475	0.17702636	0.15758686	0.14773722	1.48E-01	1.49E-01	1.57E-01	1.50E-01	1.47E-01
t2868	1.46E-01	1.38E-01	1.31E-01	1.28E-01	0.12322294	0.116747625	0.133437	0.13129078	0.11321804	0.10745432	0.099813834
t2869	0.101926	0.11248732	0.12579626	0.13849993	0.13721994	0.13091056	0.12296538	0.11951217	1.15E-01	1.19E-01	1.33E-01
t2870	1.26E-01	1.26E-01	1.38E-01	1.42E-01	1.35E-01	1.31E-01	0.12819722	0.12006465	0.12557644	0.12638158	0.1281992
t2871	0.13381737	0.14769417	0.15815616	0.16321103	0.15461132	0.14490497	0.11770153	0.07894978	0.06622212	0.06603786	6.82E-02
t2872	7.38E-02	9.20E-02	8.70E-02	8.52E-02	8.32E-02	8.40E-02	8.82E-02	9.16E-02	0.0941063	0.088003494	0.07506125
t2873	0.08342057	0.1194513	0.1256034	0.14703059	0.15854704	0.16456993	0.16894737	0.14843978	0.12610434	0.120544456	0.11931009
t2874	0.12853195	1.45E-01	1.60E-01	1.62E-01	1.56E-01	1.59E-01	1.59E-01	1.68E-01	1.78E-01	1.86E-01	0.1971102
t2875	0.21027869	0.22055498	0.22857341	0.2467836	0.22771353	0.2564299	0.29947317	0.35430443	0.39181393	0.4042889	0.404541
t2876	0.3516585	0.32526743	0.290736	2.80E-01	2.91E-01	3.26E-01	3.28E-01	3.33E-01	3.34E-01	3.44E-01	3.47E-01
t2877	3.56E-01	0.36097658	0.3579938	0.37317392	0.39705738	0.3664244	0.32934198	0.3537547	0.37118763	0.37485033	0.3847732
t2878	0.39199212	0.3897212	0.38217804	0.35157624	0.30903786	2.84E-01	2.68E-01	2.22E-01	2.09E-01	2.00E-01	1.84E-01
t2879	1.70E-01	1.52E-01	1.36E-01	0.122069225	0.120957606	0.10518093	0.091335714	0.07721482	0.07696282	0.0822594	0.08025463
t2880	0.07409937	0.07629784	0.07112449	0.065042086	0.06418161	0.073253356	0.07876359	8.24E-02	9.01E-02	9.20E-02	1.04E-01
t2881	0.19949162	0.18492396	0.17293149	0.15787901	0.15033624	0.13505697	0.1451288	0.13524593	0.09833798	0.07776992	0.085397415
t2882	0.08465538	0.08935799	0.09133057	0.097181186	0.10084757	0.10148893	0.09441968	0.0927306	0.084278084	0.07710909	0.07286034
t2883	0.07263149	0.067149006	0.0641242	0.061559197	0.058381137	0.058731474	0.058410045	0.060736492	0.06520233	0.057388745	0.05363455
t2884	0.043913856	0.038874023	0.0316676	0.033355165	0.03611721	0.040721636	0.042240072	0.044771302	0.041028574	0.041294962	0.040947836
t2885	0.03912188	0.040765278	0.044415142	0.04760848	0.047469858	0.046945643	0.049089912	0.049998946	0.048488334	0.046019256	0.037936807
t2886	0.031420738	0.028865527	0.02376253	0.020788306	0.021411594	0.022839377	0.025965871	0.03127315	0.037591424	0.043373413	0.04624748
t2887	0.054011162	0.06288987	0.06817705	0.06882062	0.06622888	0.061837833	6.18E-02	6.15E-02	6.29E-02	6.17E-02	6.28E-02
t2888	0.062796876	0.059680432	0.046291683	0.04199776	0.047863867	0.054596122	0.06616208	0.068464205	0.06775142	0.068401806	0.07285382
t2889	0.08178006	0.1077116	0.14433084	0.18400903	2.10E-01	2.16E-01	2.03E-01	2.02E-01	2.02E-01	2.06E-01	2.12E-01
t2890	2.23E-01	2.27E-01	0.23496306	0.2293238	0.20871612	0.18374753	0.18327674	0.18437341	0.18088196	0.18256176	0.17866221
t2891	0.18551753	0.19894202	0.21389744	0.24478863	0.28077734	3.18E-01	3.40E-01	3.50E-01	3.06E-01	3.28E-01	3.47E-01
t2892	3.59E-01	3.80E-01	3.89E-01	4.03E-01	0.41231206	0.4000851	0.3589979	0.34373745	0.33900866	0.3103879	0.32039568
t2893	0.32918212	0.32884517	0.33137468	0.33584115	0.30936947	0.30313635	0.3107058	3.23E-01	3.18E-01	3.22E-01	2.98E-01
t2894	2.89E-01	2.73E-01	2.44E-01	2.22E-01	2.03E-01	1.88E-01	0.17895174	0.17850557	0.16266789	0.15335725	0.14021207
t2895	0.11610616	0.12066299	0.12879072	0.122732766	0.11686596	0.10176399	0.092098065	0.08724329	0.10038892	1.20E-01	1.38E-01
t2896	1.53E-01	1.57E-01	1.67E-01	1.79E-01	1.94E-01	2.10E-01	2.25E-01	2.41E-01	0.2571805	0.26741973	0.2727686
t2897	0.2711251	0.25703612	0.2380523	0.22497854	0.1923685	0.17451644	0.13602981	0.103798375	0.089195415	0.0842623	0.0934776
t2898	1.01E-01	1.05E-01	1.06E-01	1.07E-01	1.05E-01	1.02E-01	1.04E-01	1.01E-01	1.01E-01	9.94E-02	0.10013569
t2899	0.10112174	0.10185284	0.09949467	0.09342572	0.07895047	0.07217722	0.059873007	0.05118225	0.044384114	0.037706822	0.033542313
t2900	0.030873226	0.031245954	3.24E-02	3.56E-02	4.01E-02	4.23E-02	3.82E-02	3.60E-02	3.53E-02	3.45E-02	3.66E-02
t2901	3.61E-02	0.039974533	0.039706744	0.03640532	0.03462514	0.037406694	0.03852329	0.034693044	0.03241978	0.03193659	0.032952026
t2902	0.034233663	0.033479325	0.040989164	0.053357642	6.79E-02	7.63E-02	8.25E-02	9.58E-02	9.66E-02	9.38E-02	9.10E-02
t2903	8.37E-02	8.27E-02	8.50E-02	0.0910079	0.09618228	0.0927549	0.099874444	0.110290535	0.13324255	0.14377406	0.15274283
t2904	0.1602	0.16420045	0.15954818	0.16049594	0.18169977	0.210698	2.51E-01	2.94E-01	3.29E-01	3.57E-01	3.76E-01
t2905	3.80E-01	3.83E-01	3.73E-01	3.57E-01	3.57E-01	0.36635002	0.38090116	0.38903445	0.46105322	0.52695274	0.5190475
t2906	0.5515717	0.5935906	0.6089958	0.5671212	0.52311736	0.51118016	0.50958544	0.51218945	5.27E-01	5.40E-01	5.44E-01
t2907	5.26E-01	5.17E-01	4.93E-01	4.66E-01	4.42E-01	4.34E-01	4.25E-01	0.4182775	0.41153136	0.40886173	0.3947104
t2908	0.4601611	0.41575646	0.44596437	0.48140058	0.49715552	0.49815455	0.4434435	0.40753248	0.40084195	0.4010355	4.05E-01
