DK;SE;CZ;PL;AT;CH;FR;LU;NE;BE;unit:MWh
5239.551938;19801.70379;10224.35886;20867.85455;10694.04984;9050.936442;74766.29155;1225.774598;17753.32788;13770.15855;
5265.23287;19506.90816;10304.14591;20835.37879;10620.36309;9162.219734;75232.06902;1225.792746;18142.28207;13918.77597;
5286.14395;19549.15946;10355.96296;20871.23157;10670.21487;9207.816268;75791.07614;1234.299668;18357.76417;14093.80824;
5287.498196;19436.64369;10358.69618;20875.07826;10676.80964;9210.321344;76035.12878;1241.143836;18368.19645;14101.81568;
5287.498196;19391.32146;10414.24053;20765.51982;10676.80964;9210.321344;76265.81692;1241.143836;18368.19645;14101.81568;
5283.360357;19405.50465;10405.88929;20782.0796;10668.1018;9237.684136;76215.92743;1238.70536;18371.24854;14104.15835;
5283.360357;19405.50465;10405.88929;20742.06167;10668.1018;9237.684136;75619.84256;1238.70536;18371.24854;14104.15835;
5283.360357;19405.50465;10405.88929;20742.06167;10668.1018;9242.399308;75516.97086;1239.803923;18371.24854;14012.6198;
5300.063375;19436.46709;10450.53225;20773.66683;10734.5421;9328.149227;75739.96916;1242.564893;18472.08749;14042.38416;
5311.371841;19480.96517;10446.33251;21006.76602;10879.8097;9286.984611;76821.36047;1243.052333;18821.65841;14215.33045;
5311.371841;19513.24821;10390.78817;21101.10037;10905.0917;9282.269439;76994.50427;1243.052333;18861.6521;14246.02814;
5292.103705;19482.3937;10364.70002;21081.90588;10876.1562;9212.562111;76946.19613;1240.581377;18799.14928;14179.89509;
5129.194787;19387.59906;10046.89922;21102.55977;10536.43629;8898.888156;75772.33085;1229.405494;18589.03269;14118.95205;
4714.452682;19264.43217;9239.394984;20932.41658;10025.18258;8171.890177;75011.34478;1125.271871;17867.74375;13564.89837;
4452.450702;18910.17429;8732.43199;20312.19719;9621.661921;7750.820894;72212.71963;1067.686587;17272.51729;13117.53333;
4221.280372;18184.0414;8272.439668;19416.43445;9175.803781;7409.86353;69669.08363;1013.838195;16526.72725;12506.07928;
3940.195325;17138.57879;7725.59545;17403.8974;8208.819282;7137.254059;61123.08492;974.4548994;12721.49925;10440.06827;
3886.547043;16933.92725;7633.739208;16687.39969;8106.305817;7101.325116;60888.4784;968.2665863;12487.77851;10337.53039;
3852.907172;16831.63876;7616.654847;16506.00741;7949.102256;7087.972979;58446.14324;964.5569158;12294.47354;10207.33719;
3847.008131;16824.85916;7599.103467;16417.74322;7964.742512;7073.249681;58256.46174;965.727028;12274.26809;10159.28257;
3860.272378;16845.85334;7613.724778;16417.74322;7964.742512;7073.249681;58256.46174;975.2372089;12274.26809;10166.26696;
4020.624468;17189.92907;7973.324091;17559.53131;8597.878353;7412.723574;60617.095;1021.604304;12753.39841;10568.57986;
4670.567699;18609.94321;9207.855156;20256.79251;9737.656383;8305.467473;65584.28239;1118.150173;14750.96392;11440.61098;
5079.192045;19352.64539;9878.206171;21057.39384;10525.4604;8872.069318;70648.88372;1187.192685;16713.50351;12843.80243;
5239.551938;19633.4678;10224.35886;20867.85455;10694.04984;9050.936442;74630.67332;1229.113053;17753.32788;13770.15855;
5265.23287;19322.79163;10304.14591;20835.37879;10620.36309;9162.219734;75168.4022;1232.315922;18142.28207;13918.77597;
5286.14395;19416.70521;10355.96296;20871.23157;10670.21487;9207.816268;75520.92423;1240.822844;18378.91285;14093.80824;
5287.498196;19404.36066;10358.69618;20813.02493;10676.80964;9235.988226;75503.81627;1241.143836;18368.19645;14101.81568;
5287.498196;19383.651;10414.24053;20725.5019;10676.80964;9235.988226;74865.75565;1241.143836;18368.19645;14101.81568;
5283.360357;19397.83419;10405.88929;20725.96928;10668.1018;9237.684136;74563.88579;1241.361144;18371.24854;14104.15835;
5283.360357;19397.83419;10405.88929;20923.87323;10668.1018;9303.307748;74032.68523;1241.361144;18371.24854;14104.15835;
5283.360357;19397.83419;10405.88929;20923.87323;10668.1018;9303.307748;73480.94811;1241.361144;18371.24854;14104.15835;
5300.063375;19428.79663;10450.53225;20955.47838;10734.5421;9334.874233;71909.0655;1244.122114;18472.08749;14133.92271;
5311.371841;19480.96517;10446.33251;20923.57768;10879.8097;9331.025058;73011.48317;1244.609555;18821.65841;14306.869;
5311.371841;19480.96517;10446.33251;20939.67008;10905.0917;9331.025058;74695.71857;1244.609555;18861.6521;14337.56669;
5292.103705;19450.11066;10420.24437;20987.57153;10876.1562;9238.614181;75519.51781;1242.138599;18799.14928;14289.59182;
5129.194787;19341.53314;10102.44357;21040.22694;10536.43629;8924.555037;75282.4553;1230.962716;18589.03269;14130.96571;
4714.452682;19218.36624;9294.939333;20986.76508;10025.18258;8197.557058;74879.85485;1126.118448;17867.74375;13564.89837;
4452.450702;18864.10837;8787.976338;20413.06563;9621.661921;7750.820894;72212.71963;1068.533164;17272.51729;13117.53333;
4221.280372;18161.72074;8327.984017;19493.36362;9175.803781;7409.86353;70000.91517;1014.684772;16526.72725;12506.07928;
3812.904491;16793.9497;7488.762789;17388.27581;8277.157657;7063.186077;60571.62769;955.372466;12562.4856;10219.32779;
3724.501048;16516.00397;7354.970731;16490.60805;8151.309526;7005.065515;60117.93426;943.0634595;12265.33587;10045.37901;
3696.529065;16434.08566;7358.606497;16321.8017;7973.121954;6988.155124;57873.66665;939.9980848;12085.53801;9954.251677;
3690.622953;16512.94677;7321.665185;16138.54449;7913.979413;6967.116814;57420.88634;941.654713;12019.53828;9911.420086;
3690.622953;16517.53453;7321.665185;16138.54449;7913.979413;6967.116814;57420.88634;943.3730081;12019.53828;9941.71279;
3697.150838;16572.54834;7328.62127;16500.96135;8004.338325;6945.445696;57595.01674;950.3476186;12041.1878;10009.49817;
3820.190452;16341.33177;7501.746825;17440.79261;8370.962249;6903.204448;56871.8991;923.5959398;12386.55561;9704.56989;
4129.247726;16932.99714;7934.58458;18318.02183;8700.448775;7172.877197;56349.69684;942.6167641;13389.27117;9943.503436;
4427.246706;17572.60238;8502.965348;19178.41635;8963.242025;7564.462447;59205.36253;996.8391459;14640.08069;10447.20842;
4554.22202;17651.57338;8745.23591;19317.02999;9069.086741;7802.84114;60735.92713;1028.969896;15083.56655;10976.11829;
4640.709427;17925.65151;8904.939937;19461.36898;9155.362664;7952.747888;63209.57092;1053.615188;15691.16044;11400.97876;
4652.927389;17889.99339;8967.11508;19459.96456;9182.184061;7970.219373;62246.80882;1054.836737;15780.52485;11396.68469;
4652.927389;17876.9542;8967.11508;19428.64808;9182.184061;7959.876124;60970.03686;1054.836737;15780.52485;11236.30408;
4648.78955;17891.13739;8958.763842;19643.1118;9165.333841;7969.191904;60684.91111;1055.054046;15747.57369;11160.01531;
4653.740327;17911.05821;8960.537434;19647.24029;9143.925983;7959.2149;59199.8418;1052.178873;15592.22579;10915.27618;
4653.740327;17953.87464;8960.537434;19647.24029;9143.925983;7937.29616;58473.28507;1052.178873;15592.22579;10880.1673;
4730.461264;18074.18645;9065.657727;19834.78407;9333.417335;8060.881117;58305.41711;1064.134638;15828.91988;10955.81308;
4815.648556;18300.80153;9210.563773;20161.02626;9680.195888;8209.257035;59741.3911;1079.804293;16607.20652;11411.2541;
4818.161006;18239.00027;9221.915945;20109.24833;9740.023973;8261.8925;61385.81988;1081.899699;16734.02067;11636.41948;
4798.89287;18285.0034;9169.240644;20196.51476;9745.921909;8211.891109;63017.61185;1079.428743;16766.11627;11730.18232;
4644.870674;18291.88896;8835.236376;20340.08625;9450.255385;7960.32987;62606.30699;1066.084748;16471.06728;11458.20842;
4432.666616;18246.20764;8483.690079;20330.50504;9333.530224;7690.012585;63138.38219;1031.1728;16206.5635;11384.18631;
4164.754135;18017.67936;8025.21348;19558.5809;9069.330992;7274.418477;62415.27155;976.6182718;15737.53753;11203.9902;
3981.176506;17766.19661;7668.794725;19191.16724;8643.424442;6973.986153;59578.57506;933.3330807;15096.98923;10727.85643;
3812.904491;16869.02759;7488.762789;17274.2166;8277.157657;6959.839735;59061.87953;930.7352653;12589.62318;9945.692835;
3724.501048;16591.08185;7354.970731;16571.7837;8151.309526;6910.998419;58465.94159;917.5519979;12292.47345;9633.178921;
3696.529065;16509.16354;7358.606497;16345.10406;7973.121954;6888.018834;56085.80736;911.4837822;12112.67559;9446.787826;
3690.622953;16512.94677;7321.665185;16138.54449;7913.979413;6888.355761;55629.9833;911.6954843;11970.41838;9345.509137;
3690.622953;16517.53453;7321.665185;16138.54449;7913.979413;6937.045076;55956.23464;913.4137795;11970.41838;9364.043636;
3697.150838;16549.1818;7328.62127;16500.96135;8004.338325;6945.445696;56357.42516;921.6897539;11992.06789;9532.082785;
3820.190452;16297.15844;7501.746825;17440.79261;8370.962249;6903.204448;55368.54981;897.8042315;12271.26065;9265.878951;
4129.247726;16865.45628;7934.58458;18318.02183;8700.448775;7172.877197;55713.13011;928.5102837;13259.01775;9667.530798;
4427.246706;17527.26053;8502.965348;19108.19654;8963.242025;7564.462447;58449.19048;986.8182329;14389.31941;10146.05521;
4554.22202;17651.57338;8745.23591;19283.1269;9069.086741;7802.84114;60019.22585;1021.456234;14715.21394;10629.09673;
4640.709427;17887.55038;8960.484286;19643.18053;9155.362664;7948.539685;61813.54699;1048.869547;15378.00999;10929.18516;
4652.927389;17889.99339;8967.11508;19632.82037;9182.184061;7916.523063;60729.9306;1043.505965;14925.03182;10666.26667;
4652.927389;17876.9542;8967.11508;19603.18781;9150.784502;7807.65103;59918.39731;1025.222486;14887.60643;10576.8926;
4648.78955;17891.13739;8958.763842;19607.2659;9139.85377;7768.039797;59873.37783;1015.911754;14500.65883;10539.9669;
4653.740327;17911.05821;8955.982392;19611.39438;9122.283112;7666.47371;59199.8418;1016.120046;14265.25538;10501.32657;
4653.740327;17953.87464;8955.982392;19621.14742;9095.209253;7660.362118;59199.8418;1016.120046;14253.50648;10492.30729;
4730.461264;18074.18645;9061.102685;19826.56146;9268.523613;7702.277264;59199.8418;1019.448214;14362.77276;10529.23922;
4815.648556;18300.80153;9207.199656;20125.18035;9643.740954;8015.352239;61377.33237;1042.262916;15212.23305;10897.05944;
4818.161006;18239.00027;9221.915945;20267.69566;9696.545292;8167.383385;62064.4708;1045.311934;15780.06541;11073.56709;
4798.89287;18208.14575;9169.240644;20369.37056;9737.779534;8144.318102;63017.61185;1049.20152;15780.06541;11364.17019;
4644.870674;18160.2412;8890.780725;20521.8978;9450.255385;7904.704011;61543.45106;1033.824654;15539.31757;11038.32113;
4432.666616;18114.56183;8539.234428;20512.31659;9333.530224;7631.094133;62386.75827;996.4750391;15363.07587;10970.42112;
4164.754135;17886.0316;8080.757829;19542.4885;9069.330992;7192.769414;61278.73592;949.0481618;14860.98998;10915.24005;
3981.176506;17683.61114;7724.339074;19191.16724;8643.424442;6932.685324;58782.59638;907.9485363;14067.55655;10439.2259;
3936.017498;16938.33644;7781.139799;17227.85817;8208.819282;7030.039599;57058.95318;923.5132933;12477.06617;9914.651848;
3876.884934;16733.68097;7689.283556;16542.00338;8106.305817;7076.361406;56540.27747;916.0428619;11986.79574;9633.486708;
3828.304468;16631.39444;7672.199196;16360.61109;7949.102256;7017.56699;55086.91212;912.3497207;11664.50527;9404.287699;
3822.405427;16610.83196;7654.647816;16282.80788;7964.742512;7048.33333;54752.02283;917.3964723;11676.33453;9404.349381;
3843.927307;16615.41971;7669.269127;16282.80788;7964.742512;7081.896568;56754.98767;933.149698;11676.33453;9471.455633;
4016.446641;16959.49741;8028.868439;17424.59597;8597.878353;7495.909781;58975.66798;981.9864777;12167.34932;10115.9787;
4666.389872;18379.50959;9263.399505;20018.35057;9737.656383;8436.115716;64573.82091;1098.298723;14088.19385;11286.50573;
5079.192045;19271.32165;9933.75052;20447.04662;10525.4604;8958.040246;70100.02942;1180.28633;16313.37025;12616.85387;
5239.551938;19565.92694;10279.90321;20715.78552;10694.04984;9134.380644;73158.33878;1218.698674;17159.18914;13375.59826;
5265.23287;19315.12117;10359.69026;20709.28808;10620.36309;9253.997351;73819.238;1217.587743;17350.00292;13353.62951;
5286.14395;19409.03475;10411.50731;20853.02452;10670.21487;9167.319192;71966.60984;1214.483473;17396.51638;13273.34574;
5287.498196;19396.6902;10406.68259;20886.63206;10676.80964;9092.086624;71439.40464;1206.682918;17311.78854;13282.6753;
5287.498196;19383.651;10400.79686;20907.82436;10702.4806;9041.815511;70410.6037;1192.158986;17103.39767;13212.08868;
5274.563367;19397.83419;10392.44562;20939.72735;10695.23826;8932.699015;68223.30317;1182.580665;16924.02272;13075.57837;
5260.533241;19397.83419;10392.44562;20963.55895;10676.54076;8976.521159;67537.63413;1175.068506;16789.37868;12876.68453;
5260.533241;19388.5331;10381.16037;20940.69418;10685.16856;8978.555349;67472.72182;1172.22593;16711.8346;12806.46053;
5277.236259;19419.49554;10425.80333;20995.52838;10760.21305;8978.555349;67472.72182;1172.22593;16711.8346;12806.46053;
5284.407374;19473.29471;10432.88884;21122.35452;10902.64817;8990.195789;67771.89779;1169.171247;16958.83273;12884.29696;
5278.815806;19473.29471;10432.88884;21112.84892;10937.1768;9032.328336;68587.45442;1179.93147;17230.16636;13065.93854;
5259.54767;19442.4402;10412.68642;21059.99877;10893.51648;9068.843632;70342.93453;1187.624064;17745.33077;13267.85791;
5088.993626;19279.07452;10092.87778;21112.65647;10536.43629;8812.286674;69982.43577;1170.500063;17619.39166;13105.48478;
4658.543828;19155.90567;9285.373548;20983.82107;10025.18258;8105.60985;67426.03002;1085.208447;16809.88772;12495.50487;
4391.117061;18801.64975;8778.410553;20378.60582;9621.661921;7704.205009;64513.46373;1033.552903;16200.3814;12081.74965;
4176.816531;18089.95907;8327.984017;19567.138;9175.803781;7382.994627;62390.45275;984.4973121;15673.56549;11462.33052;
3877.932683;16959.55235;7762.380269;17293.21406;8212.866352;7148.540884;54952.01459;939.7703735;12589.78959;9914.651848;
3810.126019;16754.89688;7652.038607;16483.56878;8110.352888;7179.263473;53896.50564;932.1274826;12098.21553;9633.486708;
3759.042368;16652.61232;7604.800222;16263.38199;7953.149326;7141.251176;51892.98103;927.8888747;11817.22724;9404.287699;
3756.820322;16610.39438;7562.211859;16185.57878;7968.789583;7124.075122;51558.09175;934.5358468;11856.07963;9372.545157;
3771.663628;16615.41971;7576.83317;16185.57878;7968.789583;7124.075122;52879.90069;943.9588155;11889.24265;9404.349381;
3983.654333;16959.49741;7982.580826;17471.57184;8601.925423;7495.909781;56099.46224;995.107269;12445.87402;9985.000453;
4648.210692;18379.50959;9259.989129;20120.82505;9741.703966;8440.062316;61681.67922;1100.073599;14550.66433;11046.51424;
5070.395054;19271.32165;9917.090365;20585.76335;10519.70819;8965.931642;67412.56756;1182.13056;16534.56851;12616.85387;
5212.996622;19554.9285;10263.24305;20708.68782;10688.29764;9128.49818;72308.22336;1221.953557;17380.38903;13281.42296;
5234.780622;19203.25687;10349.36563;20785.32832;10614.61089;9204.105111;71785.36337;1221.635571;17460.14749;13282.6566;
5239.332976;19234.95516;10398.06364;20904.87347;10695.88583;9183.578282;71795.45322;1220.117765;17396.51638;13273.34574;
5213.128292;19163.63303;10377.67126;20962.22326;10702.4806;9170.478276;71066.68191;1204.377948;17311.78854;13212.08868;
5185.173377;19093.52751;10352.52404;20894.9509;10702.4806;9107.539254;70205.65098;1192.158986;17103.39767;13085.83876;
5158.406415;19026.07691;10344.1728;20956.90342;10695.23826;9064.491998;69569.89242;1183.913643;17062.44778;13075.57837;
5158.406415;19028.46694;10344.1728;20940.69418;10685.16856;9049.686159;68552.81166;1175.129999;16803.32411;12969.32836;
5158.406415;19026.07691;10356.02497;20963.55895;10672.81029;9041.317563;68277.82475;1173.270512;16776.51446;12948.75026;
5191.613482;19138.98513;10437.08857;20971.69679;10739.25059;9041.317563;68487.89936;1173.270512;16832.68095;13018.94061;
5242.684211;19240.54955;10421.6036;21122.35452;10894.04397;9102.315309;69581.17178;1177.347236;17189.88695;13088.59638;
5278.815806;19240.54955;10419.91071;21101.0408;10927.93017;9111.610341;70082.62757;1185.235061;17446.70857;13099.85739;
5265.139238;19240.94004;10406.80069;21066.74365;10856.64591;9089.482319;71752.56086;1187.624064;17745.33077;13417.71521;
5094.741247;19142.08157;10073.88499;21112.65647;10490.28214;8810.468983;71074.2318;1187.125527;17520.83204;13105.48478;
4679.999142;19035.15235;9266.380754;20983.82107;10017.9854;8105.60985;68835.01962;1092.947624;16810.22377;12632.45256;
4425.486235;18684.38336;8759.41776;20410.12162;9621.661921;7704.205009;65945.06103;1035.858335;16324.20353;12211.15968;
4190.865187;17981.06955;8290.656884;19536.32326;9156.293485;7372.884565;62836.50533;986.6359483;15913.81981;11647.97208;
3904.848871;16927.4832;7697.711073;17362.58388;8160.155917;7117.587363;55987.59224;941.1275672;12647.27919;10055.35342;
3839.958201;16713.22249;7578.805578;16554.949;7991.585461;7128.228749;55541.38923;945.5682254;12205.68383;9831.672144;
3791.377734;16550.82028;7523.838975;16316.77282;7835.679097;7081.777494;53548.20637;936.8761289;11926.89694;9544.989894;
3798.995307;16577.68749;7506.287595;16238.96961;7892.141551;7081.896568;53878.78893;941.2588768;11899.38759;9513.247352;
3812.259554;16601.34838;7520.908906;16238.96961;7908.643356;7124.075122;53878.78893;943.9588155;11899.38759;9513.247352;
3993.217445;16997.27476;7944.680868;17463.44087;8568.641131;7495.909781;56972.69615;995.107269;12430.25075;10063.87363;
4657.773805;18398.21381;9268.599221;20244.69572;9779.239555;8440.062316;62369.60833;1098.075404;14538.74171;11046.51424;
5070.395054;19175.69698;9925.700457;20722.5808;10586.17723;8965.931642;68552.2449;1181.594571;16540.7571;12448.72251;
5214.519113;19391.6315;10260.85628;20770.17297;10761.37273;9107.036796;72794.55837;1220.645316;17477.00864;13261.32835;
5241.816655;19167.16706;10305.58191;20778.08628;10677.91082;9160.227039;73364.43203;1219.689044;17745.44117;13282.6566;
5257.725266;19175.97759;10325.69083;20915.88889;10529.68758;9163.340117;71966.60984;1222.20115;17485.00575;13273.34574;
5246.463615;19163.63303;10241.97667;20962.22326;10372.31315;9129.262242;71760.01979;1220.368017;17406.55254;13282.6753;
5243.73708;19093.52751;10206.60423;20935.64469;10334.32908;9098.244222;71066.68191;1220.368017;17332.85118;13282.6753;
5239.599241;19028.46694;10148.58158;20993.65888;10232.61815;9049.686159;70440.88025;1220.585325;17221.13674;13274.65788;
5242.325777;19028.46694;10148.58158;20978.70284;10204.43593;9027.620381;70371.13293;1220.585325;17152.78951;13274.65788;
5254.102889;19107.71069;10139.45083;20968.78714;10152.70199;9019.251785;70300.67191;1220.585325;17137.72876;13263.09781;
5277.236259;19196.05147;10139.45083;20989.11341;10176.41688;9041.317563;70306.22063;1221.894491;17242.37308;13263.09781;
5284.407374;19260.89618;10127.59079;21118.3612;10465.53379;9111.610341;71133.59539;1220.154292;17528.88922;13459.42469;
5284.407374;19345.37916;10140.10633;21127.88284;10594.26316;9196.73602;71898.94766;1220.154292;17745.33077;13459.42469;
5269.533101;19311.98941;10206.58947;21160.73434;10569.1197;9182.102479;72865.09636;1216.373014;17816.39403;13469.90065;
5106.624183;19178.20867;9950.824054;21117.16756;10229.37721;8889.063603;72735.05484;1194.677565;17619.39166;13237.22378;
4697.40391;19071.27945;9187.00019;20995.09995;9779.716768;8144.436275;71475.38384;1096.323299;16787.86562;12650.43379;
4442.061484;18717.02353;8707.836928;20359.47548;9390.835753;7723.36609;69148.89654;1039.772425;16178.3593;12260.72707;
4209.134098;18070.8879;8229.234189;19471.3832;8923.558467;7382.994627;67475.59064;986.6359483;15292.51264;11812.86856;
3916.282179;16973.87486;7641.401974;17563.38831;8002.965698;7148.540884;60428.97036;940.8944233;12525.95555;10121.71263;
3853.474815;16754.89688;7497.759194;16672.9603;7901.602675;7176.810717;59955.35612;937.5239501;12039.59276;9888.529219;
3804.894348;16652.61232;7407.481666;16413.89653;7711.130215;7138.79842;57833.26177;933.3657347;11730.11374;9712.64026;
3798.995307;16632.04984;7389.930286;16319.06503;7726.770472;7124.075122;57498.37248;938.0462411;11775.87229;9688.814818;
3835.669674;16636.63759;7417.187705;16319.06503;7726.770472;7133.32956;57498.37248;946.6103223;11856.07963;9688.814818;
4007.830818;16980.71528;7862.507535;17411.49913;8509.229196;7505.16422;60014.53078;1000.115067;12445.87402;10274.97926;
4657.773805;18368.51114;9209.126789;20232.46605;9820.115632;8429.644194;64675.20222;1100.073599;14550.66433;11304.55924;
5070.395054;19260.3232;9910.721377;20760.70173;10554.71404;8947.697899;69343.87836;1181.594571;16534.56851;12616.85387;
5230.754947;19554.9285;10149.32566;20690.07526;10689.78674;9126.565023;72843.30732;1221.953557;17451.28508;13375.59826;
5245.179106;19294.82163;10192.60939;20770.8053;10570.89617;9247.5565;73292.33368;1221.635571;17508.51817;13315.54369;
5263.316834;19383.49402;10159.48396;21008.37435;10411.18493;9167.319192;71795.45322;1220.117765;17467.37996;13273.34574;
5264.67108;19295.82434;10133.70092;21157.69868;10334.32908;9090.136327;71439.40464;1208.372489;17406.55254;13282.6753;
5264.67108;19282.78515;10089.29812;21184.76067;10204.57858;9041.815511;70416.15242;1192.158986;17406.55254;13282.6753;
5260.533241;19267.3834;10049.60981;21228.99185;10204.43593;8952.866817;69772.37516;1191.415283;17396.10727;13274.65788;
5260.533241;19269.60664;10008.17349;21228.99185;10134.86655;8896.105239;69163.1007;1187.700238;17396.10727;13274.65788;
5254.941673;19266.54159;9979.848175;21207.7377;10022.9792;8829.529933;68487.89936;1186.627914;17381.04653;13263.09781;
5271.644691;19298.34584;9999.042737;21137.93372;10108.20936;8829.529933;69098.18839;1190.34296;17381.04653;13247.458;
5284.407374;19342.84393;10049.05765;21112.15702;10169.71333;8886.978896;69814.60979;1188.950107;17747.30489;13419.37502;
5284.407374;19342.84393;10140.10633;21094.28218;10465.53379;8990.195789;70284.36861;1205.211348;17745.33077;13459.42469;
5265.139238;19341.57435;10232.96304;21096.06691;10567.26217;9062.541701;71379.83813;1216.373014;17805.53803;13433.35502;
5094.741247;19178.20867;9998.466959;21133.02169;10276.60791;8776.789827;70688.18655;1196.760949;17619.39166;13204.33669;
4679.999142;19038.63928;9214.799922;20953.62033;9846.873401;8096.457347;68217.81042;1096.323299;16787.86562;12683.01309;
4417.997162;18717.02353;8707.836928;20453.28288;9521.604305;7679.25889;65499.00845;1043.61774;16200.71745;12519.07361;
4176.816531;18089.95907;8222.440503;19560.56037;9106.620277;7364.690973;62836.50533;988.9712023;15458.73278;11859.91135;
3877.932683;16959.55235;7633.551711;17463.94146;8160.155917;7045.966723;55987.59224;947.0234968;12557.95374;10121.71263;
3810.126019;16713.22249;7485.123086;16622.77007;8024.324294;7121.851044;55541.38923;945.5682254;12098.21553;9848.57176;
3757.716406;16550.82028;7407.481666;16383.41858;7835.679097;7081.777494;52821.96801;936.8761289;11817.22724;9651.07604;
3751.817365;16530.2578;7422.992234;16305.61537;7968.789583;7081.896568;52879.90069;938.0462411;11775.87229;9680.897718;
3759.061874;16582.27525;7437.613545;16305.61537;7968.789583;7067.054196;52879.90069;943.9588155;11775.87229;9680.897718;
3951.375535;16997.27476;7867.311096;17418.10654;8604.295579;7444.772672;54574.72974;991.5969326;12274.26565;10222.3608;
4642.148039;18417.28498;9201.998955;20232.46605;9777.315311;8392.699509;60499.13051;1098.075404;14466.96251;11304.55924;
5054.769289;19251.02211;9910.721377;20760.70173;10586.17723;8932.229934;65907.99727;1181.594571;16508.84495;12698.57813;
5216.135722;19454.06264;10205.66035;20740.77639;10763.95584;9063.175863;70924.10154;1220.645316;17254.01484;13375.59826;
5241.816655;19203.25687;10226.13639;20749.00587;10627.99234;9069.960407;71614.20676;1217.71258;17460.14749;13362.73476;
5263.316834;19278.58396;10196.13984;20953.6295;10452.39352;9023.355347;70857.85278;1220.117765;17389.50145;13273.34574;
5264.67108;19183.97967;10154.91415;21027.41304;10347.20971;8858.622012;69817.39464;1211.470633;17406.55254;13282.6753;
5259.079512;19150.59384;10089.29812;21207.73312;10262.16531;8755.496229;68597.83115;1202.401137;17311.78854;13184.22962;
5254.941673;19164.77703;10049.60981;21298.76834;10134.86655;8705.36133;67591.87582;1191.415283;17257.43382;13077.82135;
5254.941673;19164.77703;10049.60981;21298.76834;10134.86655;8665.885409;67537.63413;1191.415283;17109.13494;13085.64437;
5260.533241;19164.77703;9999.042737;21277.51418;10058.48484;8626.815423;67326.1321;1190.34296;17076.33477;13066.26128;
5277.236259;19237.34911;10062.48459;21203.19224;10125.34591;8615.555661;67472.72182;1190.34296;17035.63813;13112.19005;
5284.407374;19342.84393;10074.74423;21112.15702;10188.21173;8614.315301;67771.89779;1188.950107;17232.14048;13266.06851;
5294.323069;19372.42886;10140.10633;21084.36647;10341.06855;8813.23476;67826.13949;1188.950107;17483.00566;13266.06851;
5283.408149;19416.89947;10191.55527;21137.87186;10435.87375;8922.522651;68173.28773;1187.624064;17724.95486;13267.85791;
5120.397796;19269.77343;9957.717639;21082.45802;10144.73818;8762.837356;66920.87275;1162.788628;17520.83204;12951.71972;
4714.452682;19155.90567;9190.548359;21026.98233;9750.457994;8042.124168;65013.95392;1060.490681;16613.25874;12340.69307;
4452.450702;18801.64975;8678.838396;20431.96916;9362.103453;7638.487581;61674.52116;1010.710575;15996.84302;11613.53859;
4221.280372;18099.26016;8220.294377;19543.06814;8869.02077;7306.220855;58727.1022;959.1253669;15013.19975;11036.91802;
3812.904491;16705.8915;7263.83052;17294.50278;7926.846705;6689.776836;51446.64158;880.2527227;12286.75891;9510.451726;
3724.501048;16370.75679;7086.850699;16381.81827;7807.636446;6708.153559;49828.53248;866.790827;11798.46097;9130.473929;
3696.529065;16288.83946;7079.388717;16158.83869;7614.022594;6579.174164;47379.14072;848.6916553;11322.61326;8735.344796;
3690.622953;16349.81265;7050.874429;15987.1582;7527.941662;6492.593881;46487.90671;847.1891078;11170.97657;8579.969766;
3690.622953;16354.4004;7050.874429;16013.98077;7527.941662;6521.186208;46487.90671;846.0773684;11155.38902;8579.969766;
3697.150838;16386.04767;7087.483562;16545.24293;7728.88714;6513.974529;46639.34544;851.7186544;11161.31542;8738.127338;
3800.208618;16141.08942;7279.879465;17502.13914;8034.124085;6546.56713;47660.5265;842.2953967;11571.04327;8653.790008;
4120.37027;16835.02561;7814.064938;18263.81996;8466.73932;6916.158768;48368.96418;878.9530348;12185.30711;9047.355908;
4418.36925;17496.82986;8345.397112;19006.22152;8587.559273;7302.073092;52576.66639;945.5041889;13400.69133;9642.751465;
4533.217309;17613.47225;8600.078884;19329.67892;8803.005342;7521.881115;55979.58054;980.8241101;13779.83744;10141.21972;
4636.630596;17830.36043;8768.728628;19522.67084;8710.739119;7741.601637;57243.78917;985.4966986;13996.34231;10186.0999;
4648.848558;17828.72194;8520.97489;19632.1972;8596.006448;7682.234851;56854.36781;988.1512106;14028.61;10174.642;
4648.848558;17765.24099;8501.181913;19528.12585;8528.920627;7623.375035;56068.45099;990.8184375;14017.478;10117.10206;
4639.801882;17740.95219;8403.97389;19585.13656;8459.341499;7571.582113;55975.45224;990.0747349;13868.47292;10100.54014;
4644.752659;17743.19308;8330.266459;19552.85554;8450.368364;7529.226301;54473.32394;990.2830271;13793.73417;10048.75906;
4644.069927;17776.86147;8284.01231;19494.79782;8435.176072;7479.49373;54095.2799;986.389974;13781.98527;10048.28554;
4726.382433;17936.14566;8277.329351;19608.8032;8493.684895;7480.571716;53792.10507;988.0687953;13864.30553;10113.84787;
4807.432374;18248.49759;8465.154956;19937.97794;8672.755054;7583.184666;54251.22127;1001.934098;14173.18468;10349.23003;
4821.338632;18275.18624;8644.821248;20207.26211;8835.772911;7692.364307;54839.72477;1005.248164;14294.72424;10384.95698;
4798.994305;18205.56735;8746.166997;20484.30152;8896.237279;7757.786756;56436.88798;1001.847059;14458.01568;10377.04611;
4644.972108;18157.66279;8631.217144;20486.28558;8766.515516;7664.98618;55644.26793;989.9446968;14533.33725;10279.7699;
