DK;SE;CZ;PL;AT;CH;FR;LU;NE;BE;unit:MWh
3886.035392;16798.63099;7618.561517;17793.45012;7711.023851;7179.454349;54434.70112;911.6558598;12797.23362;9674.04859;
3733.727399;16627.72633;7276.985464;16979.88325;7379.348675;6874.008241;52106.39051;879.1216359;12175.59603;9262.963035;
3680.815921;16585.66008;7201.114697;16684.06662;7398.571533;6875.414225;51498.86806;878.830781;12051.82392;9193.37847;
3680.815921;16590.77107;7211.121018;16693.67002;7425.162295;6946.06966;51574.57892;888.5596129;12069.39145;9196.788226;
3760.966514;16945.97981;7278.009448;16984.54776;7886.006729;7198.686372;52379.24501;901.6064309;12206.68351;9489.236061;
4103.329265;18520.76003;7781.814104;18259.49387;8496.830035;7815.324126;56042.35753;949.7089233;13158.8524;10128.94392;
4566.01447;19616.01713;8657.82773;19167.11535;9219.310537;8289.015887;63093.35465;1046.657848;15198.51089;11171.23828;
4844.836673;19339.69545;9447.626593;20875.83524;9940.359756;8986.279599;68333.00445;1124.533567;16533.28518;12058.56051;
5148.266732;19440.50536;9868.586096;22515.66078;10340.2455;9148.900313;70391.325;1136.62677;17035.12319;12580.10121;
5227.871624;19350.29126;9989.457903;23101.17338;10326.31564;9206.027054;71763.8089;1141.39594;17316.45689;12809.50638;
5231.275665;19165.22425;9968.857619;23093.1129;10202.64687;9087.340554;71806.54557;1142.103958;17109.98889;12684.64532;
5219.791782;19150.69791;9910.398422;23095.75719;10010.16337;8971.294168;71424.60461;1141.063884;17016.82409;12673.88512;
5200.836502;19205.93077;9871.340109;23091.15777;9946.073455;8932.837158;70767.39678;1139.037814;16719.79563;12631.8576;
5190.130562;19224.94726;9871.340109;23091.15777;9946.073455;9034.441814;70135.1544;1140.153208;16707.39427;12631.8576;
5166.108336;19217.86226;9801.376985;22928.27644;9926.336158;9064.597593;70009.40742;1138.958888;16609.66465;12486.8864;
5173.43251;19217.86226;9725.767696;22787.74137;9910.077611;9152.623807;69951.9939;1135.952615;16651.8043;12467.1441;
5158.264267;19214.85643;9702.008848;22979.66133;9871.689055;9204.6472;70338.65047;1127.017486;17070.96902;12545.51921;
5158.789052;19214.85643;9711.25979;22978.9288;9871.689055;9238.571698;70392.09664;1122.139004;17035.88459;12520.28022;
5185.375444;19197.91669;9711.25979;22959.32382;9796.058571;9201.64328;71543.53929;1118.557587;17035.88459;12494.54985;
5159.75822;18888.1921;9749.954117;23003.58242;9791.598959;9086.72349;70610.29294;1115.85659;17112.48471;12408.35721;
5005.462726;18845.56403;9681.593847;22808.97988;9739.616648;8781.897461;69606.85807;1094.03449;16827.49047;12263.48734;
4668.501295;18628.75332;9225.864925;22430.85223;9370.637811;8283.837165;65506.05518;1045.83157;15793.94594;11585.8953;
4391.564732;17846.40261;8722.973523;21490.77572;9022.042177;8053.446848;63250.5871;1017.744696;15006.28988;11250.04717;
4063.454023;16929.65108;8025.668178;19460.37065;8008.795804;7320.28182;57299.19209;948.2112588;13649.29642;9983.252326;
3886.035392;16509.38644;7618.561517;17806.1432;7711.023851;7261.508903;54337.07242;912.1083652;12802.05617;9674.04859;
3733.727399;16409.08588;7288.510221;16972.35367;7354.931702;7059.862353;52084.25053;880.7403289;12194.74786;9262.963035;
3674.546206;16367.01963;7201.114697;16676.32392;7398.571533;7081.221943;51498.86806;878.830781;12051.82392;9177.636542;
3674.546206;16372.13063;7211.121018;16679.70202;7425.162295;7100.400199;51680.16569;887.1836852;12069.39145;9177.636542;
3754.696799;16624.01003;7278.009448;16701.1243;7886.006729;7258.643672;52573.22803;901.6064309;12186.17253;9462.345973;
4082.554623;18391.82653;7748.34714;17538.09922;8496.830035;7815.324126;56466.67272;949.7089233;13158.8524;10119.1859;
4571.449201;19479.55923;8657.82773;19115.4229;9219.310537;8289.015887;64266.0721;1049.071918;15167.30132;11233.23713;
4873.792747;19245.53334;9434.045097;20922.71004;9960.965882;8937.988745;70328.78277;1138.860262;16564.49203;12344.31515;
5172.404127;19440.50536;9820.607937;22456.37621;10250.08498;9258.014267;72320.61712;1155.245731;17381.99037;12890.71035;
5256.853774;19350.29126;9965.832809;23184.70063;10284.31001;9304.182579;74013.01419;1160.79618;17731.98819;13141.17092;
5235.981889;19139.90536;9948.039164;23098.24833;10222.67226;9276.553348;73822.70623;1161.815009;17753.15387;13159.54182;
5240.079124;19313.62238;9928.448612;23076.15221;10194.80797;9242.106254;73594.40839;1161.815009;17753.15387;13159.54182;
5255.20445;19170.98231;9885.031239;23099.83592;10168.35668;9215.747333;72984.38783;1159.788939;17724.69424;13150.61108;
5255.20445;19170.98231;9885.031239;23099.83592;10176.19558;9170.226236;72447.69695;1159.788939;17724.69424;13150.61108;
5250.164666;19150.70228;9823.825703;22936.9546;10186.99994;9128.382404;72221.78419;1158.59449;17707.91615;13120.31124;
5242.43794;19204.66942;9763.461062;22796.41953;10248.50279;9094.283037;71561.15462;1156.763353;17682.19468;13033.0262;
5227.90096;19201.73136;9750.875045;22988.33949;10221.86859;9106.676594;71833.99743;1153.802916;17781.98065;13113.80542;
5252.613663;19166.78072;9842.242072;22959.32382;10253.00699;9108.208201;71833.99743;1153.802916;17779.78143;13113.80542;
5252.613663;19141.7023;9895.233807;23110.59683;10201.02811;9109.292587;71603.96144;1150.2215;18023.10264;13062.07957;
5186.668936;18894.34147;9895.547361;23108.8561;10157.33626;9051.14176;71516.5473;1130.025046;17754.36923;12876.36064;
4981.724624;19217.05779;9731.764692;23023.84336;10088.91592;8765.460823;71283.11295;1124.156705;17683.01939;12838.39735;
4691.417451;18823.47395;9102.640366;22200.1843;9445.314869;8293.609704;68605.6524;1082.959344;17112.19715;12442.37843;
4449.90741;18013.58879;8689.132157;21273.82821;9126.940791;8186.130871;66170.12208;1052.522262;16597.68288;12129.50121;
4083.375754;17155.90992;8042.046445;19460.15752;8111.925892;7512.813598;60898.44122;993.3437225;14109.83305;10449.40478;
3945.96166;16749.72129;7616.828747;17790.09499;7805.782307;7474.918378;58609.2273;968.7312705;13408.64828;10130.09532;
3831.213554;16627.72633;7280.901053;16976.52812;7521.378899;7336.971214;56383.34674;947.5970387;13273.47857;9919.286606;
3772.032361;16585.66008;7247.512477;16684.06662;7595.30259;7336.784285;55076.89305;951.5744374;13130.10248;9833.6131;
3772.032361;16654.90226;7324.590318;16693.67002;7729.218974;7346.546272;54710.75523;959.3094521;13147.67002;9842.432105;
3883.909361;17143.90411;7522.235183;16827.63522;8225.680854;7495.81316;56797.01868;978.0780255;13286.56537;10219.7109;
4291.993018;18634.28185;8208.145687;17873.75751;8875.510614;7974.422847;60265.65713;1028.660252;14492.04238;10918.55336;
4702.234759;19515.50016;8989.786662;19383.78848;9489.548591;8496.798414;66688.4182;1095.540524;15916.50178;11857.74649;
4963.616824;19348.04837;9753.637829;20977.73465;10200.36391;9105.438444;71276.45653;1169.056381;16881.7837;12539.71576;
5230.259233;19655.60003;10171.07917;22310.27181;10524.7392;9330.565619;73541.60916;1176.607664;17467.71472;12926.12656;
5314.139005;19661.73191;10288.71457;23021.20673;10548.61373;9365.701133;73725.72837;1168.623254;17731.98819;13074.21394;
5289.473022;19568.80928;10291.73938;23153.78087;10520.66599;9239.681209;72416.7454;1161.815009;17554.55133;12914.66956;
5289.473022;19360.22688;10224.63004;23163.19411;10425.38509;9155.638782;70257.807;1142.179279;17380.44767;12747.29932;
5255.20445;19333.90678;10120.86447;23340.17744;10350.62001;9041.333042;68089.22694;1137.47809;17081.52925;12631.8576;
5236.583816;19170.98231;10111.36575;23427.35206;10275.36678;8983.432457;67469.95443;1126.510196;16988.36445;12448.20687;
5223.197452;19150.70228;10016.05847;23360.69872;10165.59129;8877.304334;67256.04504;1130.694438;16677.52757;12286.78167;
5211.082306;19150.70228;9978.860652;23360.38223;10141.49269;8801.390279;66899.83338;1122.047073;16535.65621;12224.35253;
5195.914062;19166.78072;9915.300171;23391.85841;10145.99689;8806.289614;66747.99076;1120.216967;16603.79765;12189.41936;
5199.642426;19166.78072;9926.90825;23362.84274;10153.83579;8788.01585;66747.99076;1117.875836;16600.95639;12164.18036;
5220.693043;19141.7023;10056.09034;23352.82202;10177.3765;8771.143045;67002.38424;1115.177284;16650.97598;12198.60689;
5170.12028;19212.97861;10040.37097;23258.5696;10236.38033;8725.212917;66158.78124;1100.725312;16607.58118;12079.71169;
4952.216602;19381.79449;9712.130286;22934.12399;10079.70175;8713.005283;65995.20026;1091.441904;16497.26392;11928.71217;
4689.773016;18923.96907;9129.518857;22019.65825;9745.752187;8247.546414;64156.86093;1041.19875;15566.70291;11516.90691;
4449.112899;18156.82893;8812.301899;21298.74728;9409.855756;7954.182315;62082.23841;1008.642316;14905.13935;11128.59864;
3860.876132;16682.14816;7725.142494;18945.2264;8154.704324;7013.678464;54448.57904;921.8624972;13110.55005;9641.833925;
3695.998289;16550.08641;7353.995332;17401.54206;7848.187485;6916.85807;51276.10813;882.8274284;12345.54722;9297.620676;
3577.895307;16445.66295;7189.669973;16984.23126;7687.543156;6699.59596;48528.76693;852.941413;11648.61891;8781.467716;
3564.499164;16443.73704;7084.863427;16666.0888;7604.225815;6715.174838;47221.43638;854.8119485;11298.68892;8556.865908;
3563.658747;16608.48795;7093.139719;16810.99869;7604.225815;6715.174838;47221.43638;868.2344058;11288.73908;8583.237557;
3572.955482;16665.53414;7094.700364;16792.26408;7833.329925;6714.937157;47523.30162;870.2765058;11314.33756;8813.789261;
3588.68681;16808.34472;7179.433967;16898.88926;8196.713956;6810.32795;47388.86778;883.3186242;11455.67719;8864.082643;
3667.566185;16679.92822;7306.029233;17138.92449;8351.539413;6768.292667;47823.70931;866.8774692;11750.97486;8779.165627;
3853.98439;16921.84905;7561.294592;17534.8028;8282.924729;7151.926623;51121.70896;925.9682635;12555.64773;9395.118325;
4171.943008;17492.79515;8069.723622;18265.47797;8677.237383;7465.364425;54423.64088;957.2981242;13651.34282;9823.85924;
4506.052619;17927.5905;8315.689253;19793.63479;8873.364262;7723.364877;57761.18149;983.2917184;14151.71317;10369.30848;
4498.387009;17880.94118;8395.974446;20084.74096;8728.591508;7729.473719;56960.16707;978.558921;14100.42397;10363.24268;
4489.527866;17736.77962;8319.713928;19754.30871;8608.440359;7646.271465;56211.0867;970.9411368;13868.97059;10247.29918;
4455.502673;17669.61309;8239.685828;19583.38733;8459.00279;7595.707822;56088.43799;964.9753284;13784.32596;10234.76365;
4453.684124;17686.9802;8173.278145;19424.38183;8410.555815;7583.65144;55636.89698;963.5151957;13695.9602;10204.83026;
4449.752582;17660.47866;8120.942571;19275.68418;8395.092933;7524.540846;55516.92175;957.3946896;13668.42384;10183.69643;
4435.825135;17660.47866;8089.854123;19203.30709;8425.650017;7522.905725;55516.92175;953.7436818;13707.76925;10183.69643;
4479.895398;17867.32862;8116.972713;19445.92152;8479.112197;7522.905725;55327.07755;953.7436818;13746.6788;10209.42194;
4519.719032;17948.43234;8145.983043;19668.40773;8547.312472;7468.476382;55276.70238;952.9115459;13738.27167;10200.45094;
4519.719032;18141.20301;8238.285799;19839.97104;8633.630705;7467.45531;55293.15245;951.3540753;13660.70216;10124.12668;
4519.494124;17984.14592;8252.183041;19940.11823;8634.935665;7452.758815;55359.1437;947.9693304;13728.42763;10087.3245;
4489.086199;17898.54985;8321.235652;20118.41986;8716.271273;7569.404678;55727.43667;948.9093621;13823.05104;10156.51624;
4322.733416;17467.90911;8272.908856;20090.09207;8617.629948;7553.770023;56193.55321;952.8865033;13915.06016;10215.74314;
4073.442323;16912.90699;7952.517438;19334.76711;8256.327107;7309.355048;56517.56233;937.7617274;13601.25632;10114.79063;
3848.463282;16439.24469;7648.965299;18813.48562;7979.236159;6946.770139;54448.57904;918.6881361;13109.62949;9641.833925;
3695.182862;16017.57115;7250.882087;17237.47005;7650.28465;6866.662255;51276.10813;881.1619977;12296.56033;9297.620676;
3576.925052;15874.12115;6908.004676;16244.12625;7261.650827;6572.412256;48528.76693;839.3171342;11552.35423;8781.467716;
3548.673581;16001.32767;6705.381866;15789.68826;7185.756836;6409.633758;47105.15179;828.6440217;11233.46379;8547.664494;
3545.605816;16003.73889;6745.265177;15829.3117;7237.303589;6409.633758;47105.15179;829.9065173;11188.3816;8547.664494;
3554.902551;16004.75103;6806.353404;15917.98075;7458.84145;6360.012295;47407.01703;826.7248172;11211.97619;8729.285192;
3610.084567;16069.89218;6829.026324;16216.06263;7755.916054;6503.131649;47388.86778;846.2249055;11311.63827;8788.467675;
3658.772504;16426.61039;6940.651027;16304.86569;7923.932861;6611.203426;47823.70931;838.9808292;11554.98118;8691.741785;
3831.137499;16670.66044;7272.989294;16988.29978;8258.643796;6949.227847;51309.92802;903.2604669;12417.73714;9338.75498;
4119.388991;17315.1804;7832.200928;17936.64989;8515.833399;7321.449118;55035.14237;935.0191422;13326.55735;9903.83617;
4392.094135;17629.7318;8240.827121;19308.32298;8841.80345;7637.407439;57814.62766;967.7580848;13861.83036;10378.82637;
4366.577685;17649.02374;8325.385858;19503.66571;8641.346142;7639.515911;56622.44761;967.0013342;13872.60853;10363.24268;
4331.52438;17545.5851;8306.482714;19478.02304;8516.132345;7611.521869;56211.0867;966.6669605;13868.97059;10247.29918;
4289.396799;17367.26097;8211.35249;19621.44615;8392.551606;7570.597101;55960.78918;965.5426177;13782.17015;10234.76365;
4266.28833;17105.08743;8173.278145;19641.08685;8404.225362;7572.51563;55526.162;963.9927436;13695.9602;10204.83026;
4229.447171;17089.26695;8120.942571;19539.09173;8395.092933;7524.540846;55516.92175;957.7446425;13668.42384;10213.89356;
4214.042339;17087.79355;8074.608926;19466.71463;8427.763788;7522.905725;55516.92175;951.4967345;13707.76925;10213.89356;
4227.480042;17573.07255;8101.727517;19649.98835;8419.721969;7522.905725;55327.07755;953.2237739;13746.6788;10209.42194;
4273.283562;17720.63124;8136.306721;19792.74911;8357.807562;7468.476382;55387.43735;952.0299041;13660.70216;10200.45094;
4320.119269;17890.24612;8136.306721;19696.9997;8341.865109;7481.430222;55720.3009;952.8070622;13660.70216;10124.12668;
4421.118659;17830.74609;8213.94863;19705.68041;8331.019027;7477.015796;55727.43667;948.5366197;13807.08861;10097.04504;
4456.868146;17865.09994;8244.665418;19809.72894;8406.04476;7569.404678;56480.07129;947.7729808;14047.32168;10144.26527;
4341.242682;17419.46504;8209.564903;19718.85589;8362.12256;7516.688344;56461.12701;947.5080055;13972.48311;10156.36217;
4132.704733;16848.76924;7898.175556;19139.94762;8067.596714;7288.415042;56517.56233;935.1245916;13601.25632;10086.36049;
4047.918539;16731.81532;8025.668178;19460.37065;8008.795804;7174.725864;57299.19209;944.3313268;13614.59722;9909.03374;
3857.306399;16334.19056;7618.561517;17806.1432;7711.023851;7130.846421;54127.61364;908.6621403;12797.23362;9639.655373;
3717.168693;16331.77497;7291.066344;16972.35367;7354.931702;6830.058951;51799.30303;872.0446176;12175.59603;9217.572261;
3657.9875;16367.01963;7239.53439;16734.20977;7390.553149;6781.722873;51347.94518;871.8292769;12053.36391;9116.762714;
3660.031499;16404.6624;7250.183717;16734.20977;7425.162295;6798.146949;51423.65604;879.9771406;12025.84926;9116.762714;
3760.966514;16945.97981;7278.21885;16700.11483;7888.02047;6947.592223;52228.32214;894.3725905;12185.45725;9377.092354;
4088.824337;18599.38586;7748.990145;17538.09922;8496.830035;7532.452643;55840.06569;952.0808262;13115.93778;10035.19749;
4574.165479;19602.60788;8666.108956;19212.66163;9219.310537;8061.43201;63093.67033;1051.844052;15123.32779;11137.48913;
4834.752761;19169.39961;9412.428503;20967.95641;9953.553393;8715.277569;68085.00237;1116.92898;16335.23245;11953.76239;
5114.112243;19328.02848;9791.052724;22413.40658;10066.61901;9007.81054;70237.72085;1121.335708;16822.53499;12434.01124;
5185.515604;19285.35669;9907.373612;23077.41565;9969.292929;9103.351076;71703.38675;1133.293591;17088.82321;12728.92842;
5169.660686;19297.87186;9896.707292;23185.27747;9972.524747;9050.256362;70257.807;1131.533912;17016.82409;12673.88512;
5103.115661;19253.81192;9869.314067;23211.68203;9969.755924;8948.651706;69515.08686;1125.751063;16735.85391;12509.2202;
5074.194899;19238.27563;9843.946885;23199.77254;9977.03123;8933.408998;68615.75393;1123.798254;16575.25302;12379.58284;
5062.893006;19238.27563;9803.133327;23237.58888;9978.877493;8920.858662;68476.79545;1123.36268;16460.41252;12267.01578;
5041.300764;19252.05434;9751.913282;23160.53451;9959.735802;8856.726125;68016.91833;1115.146383;16374.41147;12244.09483;
5016.924879;19241.73835;9689.530273;23010.93843;9932.542575;8801.390279;68293.63495;1108.057198;16348.69001;12224.35253;
5030.71108;19260.11869;9665.771426;23143.52022;9900.910314;8826.867823;68950.53101;1105.266974;16382.95153;12275.57175;
5053.526191;19228.58923;9658.14965;23074.42424;9899.064051;8808.594059;70046.18917;1102.925843;16417.52955;12250.33275;
5147.726192;19189.77801;9683.866566;22985.47315;9803.162397;8863.26661;70048.19233;1100.808487;16436.47612;12258.09891;
5146.163789;18888.1921;9681.517103;22969.38027;9655.734568;8732.104145;68824.2618;1087.890229;16524.3617;12079.71169;
5005.462726;19006.26528;9619.8818;22835.62692;9591.900734;8713.005283;69004.86574;1080.453666;16255.88331;11928.71217;
4674.710708;18734.74418;9266.526091;22435.13005;9237.894348;8267.498513;64916.59234;1044.545255;15602.57044;11410.74711;
4390.138143;18004.56476;8912.908356;21695.27645;8941.221578;7983.642641;62549.39549;1014.478019;14897.44299;11007.83164;
4052.242311;17039.49486;8025.668178;19460.37065;8008.795804;7191.894136;57299.19209;944.3313268;13614.59722;9909.03374;
3898.414832;16684.28175;7618.561517;17806.1432;7711.023851;7154.213984;54127.61364;908.6621403;12797.23362;9639.655373;
3785.556169;16627.72633;7291.066344;16972.35367;7354.931702;6860.799636;51799.30303;872.0446176;12175.59603;9217.572261;
3726.374976;16585.66008;7239.53439;16734.20977;7355.064312;6858.831862;51314.29677;871.8292769;12053.36391;9116.762714;
3726.374976;16590.77107;7250.183717;16734.20977;7383.007477;6868.593849;51390.00763;883.8208285;12070.93145;9116.762714;
3798.829537;16710.89368;7317.072147;16754.62258;7870.52041;7165.940227;52379.24501;897.4434979;12187.71253;9377.092354;
4175.21721;18599.38586;7773.991149;17506.48138;8506.491765;7910.451109;56323.48188;951.0094013;13112.20127;10030.94241;
4589.480945;19602.60788;8703.96787;19132.6669;9199.027364;8257.933505;63374.47901;1048.945353;15046.3967;11080.8447;
4873.792747;19389.36043;9387.812316;20967.95641;9874.094342;8903.183874;68885.19059;1122.474922;16137.78197;11898.2416;
5185.215184;19590.96932;9765.873016;22413.40658;10118.50643;9112.795988;70928.02368;1129.553035;16353.70517;12341.9735;
5281.362757;19440.48788;9893.682481;23077.41565;10134.40487;9223.609383;72313.58658;1127.517437;16564.56257;12490.8493;
5289.473022;19157.95999;9896.707292;23084.43475;10010.16337;9186.040785;71062.31332;1126.862724;16488.87216;12374.65108;
5272.012239;19150.69791;9881.462643;23204.15756;9986.800991;9155.638782;70204.36083;1133.429555;16447.18465;12275.94652;
5261.468732;19170.98231;9843.946885;23227.84127;9946.073455;9167.145937;68089.22694;1132.945441;16373.00259;12216.87508;
5254.921957;19205.93077;9843.946885;23227.84127;9946.073455;9198.165004;67751.51137;1132.945441;16363.83315;12202.74468;
5223.197452;19204.66942;9786.132337;23109.69584;9926.336158;9205.959719;67679.20277;1127.4004;16326.53142;12165.12979;
5211.082306;19204.66942;9725.767696;22961.63374;9910.077611;9184.85791;67568.34308;1122.929938;16300.80996;12145.38749;
5195.914062;19201.66359;9702.008848;23094.21554;9871.689055;9197.251467;67855.95627;1117.193054;16265.57723;12175.28896;
5199.642426;19166.78072;9711.25979;23019.11121;9871.689055;9178.977703;68288.03858;1122.139004;16230.49281;12164.18036;
5220.693043;19141.7023;9711.25979;22923.83272;9839.993918;9141.526689;68582.23024;1123.198004;16223.48099;12198.60689;
5170.12028;19160.98767;9717.200872;22978.05843;9735.403967;9086.72349;68328.53046;1119.237922;16384.41828;12148.33433;
4955.771124;19353.94853;9641.145371;22822.69647;9724.483006;8790.320296;69004.86574;1096.037256;16179.42968;12048.44437;
4663.673924;18868.32523;9278.232841;22360.20183;9341.892122;8293.609704;64994.41938;1052.583356;15598.62414;11520.47976;
4414.139724;18094.63568;8877.594054;21695.27645;8999.45489;8186.130871;63250.5871;1014.01811;14897.44299;11122.07894;
4075.912778;17291.80929;8025.668178;19460.37065;8008.795804;7512.813598;57606.27958;953.8136595;13614.59722;9926.638437;
3917.42824;16970.57074;7618.561517;17806.1432;7711.023851;7472.166711;54478.53291;925.4018754;12797.23362;9666.242865;
3791.171532;16862.9622;7291.066344;16972.35367;7379.348675;7313.584556;52302.32213;905.9268298;12175.59603;9262.963035;
3744.997783;16928.0487;7239.53439;16734.20977;7398.571533;7336.784285;51692.85107;911.3350053;12053.36391;9177.636542;
3744.997783;17038.10344;7250.183717;16734.20977;7450.396082;7346.546272;51957.17461;922.2808184;12070.93145;9177.636542;
3837.386569;17438.95591;7278.21885;16700.11483;7888.02047;7470.284864;53067.57197;941.8867423;12142.63034;9446.604046;
4261.407177;19004.18197;7748.990145;17538.09922;8496.830035;7962.314708;57286.39369;1005.367591;13138.34142;10103.44397;
4702.234759;19799.37466;8652.528008;19082.31063;9213.785466;8519.818753;64575.66159;1083.34934;15145.73143;11171.23828;
4963.616824;19348.04837;9412.428503;21025.2667;9940.359756;9077.573041;70328.78277;1150.724541;16335.23245;12121.87801;
5230.259233;19618.8131;9793.426307;22472.02497;10219.44273;9283.655624;72053.45643;1155.245731;16816.99172;12592.12731;
5314.139005;19440.48788;9945.014353;23101.17338;10185.13881;9304.182579;73003.88162;1145.742026;17009.67844;12876.87422;
5289.473022;19165.22425;9910.398422;23093.1129;10067.71533;9231.561882;71806.54557;1138.811207;16907.16515;12747.29932;
5282.654619;19150.69791;9896.707292;23076.15221;9974.824859;9106.455496;70204.36083;1134.170662;16748.25526;12673.88512;
5255.20445;19224.94726;9871.340109;23081.41271;9946.073455;9034.441814;68089.22694;1124.836654;16707.39427;12535.80283;
5232.168777;19343.38551;9843.946885;23091.15777;9946.073455;9006.286973;67751.51137;1131.403485;16607.57033;12500.28946;
5218.809032;19323.10549;9773.983761;22928.27644;9921.453564;8939.079161;67335.38419;1119.955725;16512.89176;12477.36851;
5199.598423;19323.10549;9713.61912;22787.74137;9907.308787;8833.14902;67224.52451;1112.866411;16440.82392;12457.62621;
5184.430179;19292.89202;9689.860272;23007.94446;9868.920232;8838.048355;67372.18153;1108.16342;16603.79765;12483.91874;
5185.375444;19201.66359;9683.866566;22923.83272;9871.689055;8867.827262;67372.18153;1105.822289;16619.01676;12510.76233;
5203.891773;19141.7023;9711.25979;22959.32382;9796.058571;8918.078855;67565.49813;1108.983839;16602.69081;12459.03647;
5170.12028;19070.79324;9689.430506;23003.58242;9655.734568;8878.681172;67298.26728;1100.503083;16607.58118;12220.96568;
4955.771124;19311.77735;9636.166878;22939.49679;9617.781571;8769.884796;67168.59193;1089.62802;16497.26392;12227.78519;
4663.673924;18875.35121;9278.232841;22430.85223;9247.713838;8270.427059;64856.17409;1043.874898;15534.62252;11590.28433;
4414.139724;18013.58879;8837.948101;21381.75001;8941.221578;7990.659492;62749.87514;1010.503774;14797.95363;11250.04717;
4076.883033;17230.22485;8025.668178;19460.37065;8008.795804;7214.225051;57299.19209;947.7587535;13614.59722;9983.252326;
3917.42824;16842.47778;7618.561517;17809.30817;7711.023851;7158.335455;54434.70112;911.6558598;12797.23362;9695.829942;
3791.171532;16862.9622;7291.066344;16976.52812;7354.931702;6874.008241;52211.97729;879.0461217;12171.37935;9279.051975;
3740.321437;16820.89595;7212.20585;16680.7115;7355.064312;6858.831862;51604.45483;878.830781;12051.10863;9196.788226;
3740.321437;16826.00695;7211.33042;16684.06662;7366.168757;6868.593849;51768.56193;885.489478;12069.39145;9211.621671;
3823.210039;17166.86424;7278.21885;16704.47943;7836.737796;6980.086115;52573.22803;899.1121475;12186.17253;9535.034922;
4226.463067;18634.28185;7735.409197;17541.45435;8463.724193;7659.829305;56411.87812;949.6189244;13138.34142;10248.8531;
4667.498444;19515.50016;8698.579344;19099.50104;9188.331613;8174.837278;63868.60471;1046.657848;15167.30132;11265.97162;
4937.199927;19389.36043;9387.812316;20930.53442;9825.176942;8868.886524;69643.8113;1121.235281;16358.69501;12180.78011;
5185.215184;19534.66748;9765.873016;22472.02497;9992.658733;9078.872495;71766.1706;1130.929671;17034.06517;12643.28684;
5281.362757;19187.36679;9893.682481;23062.9461;9955.016685;9206.027054;73003.88162;1138.485331;17359.28199;12896.29866;
5240.079124;19232.38203;9869.314067;23074.68969;9972.524747;9111.303575;71866.96772;1128.536266;17267.36329;12827.87728;
5231.275665;19248.68781;9838.882877;23067.47406;9972.524747;9050.256362;71806.54557;1133.429555;17217.08509;12747.29932;
5201.193965;19299.22502;9796.151815;23227.84127;9943.304632;9006.286973;70135.1544;1129.507842;17081.52925;12664.95437;
5190.130562;19269.03124;9837.961949;23205.01006;9953.177281;8932.837158;70081.70823;1125.050385;16988.36445;12664.95437;
5157.194053;19244.69608;9792.073419;23103.95039;9933.439985;8877.304334;70009.40742;1120.930778;16696.03465;12529.38308;
5142.686409;19244.69608;9718.885951;22970.85811;9905.195016;8821.968488;69898.54773;1119.475345;16651.8043;12467.1441;
5127.518165;19229.92709;9676.3018;23103.43991;9871.689055;8826.867823;70338.65047;1120.216967;16637.77523;12536.00132;
5147.726192;19220.37185;9659.777719;23026.4468;9871.689055;8808.594059;70392.09664;1112.565256;16568.71504;12510.76233;
5176.080339;19295.02124;9669.417862;23019.11121;9796.058571;8782.323578;70799.29924;1108.983839;16540.7184;12468.55436;
5160.430771;18923.14274;9662.037282;22969.38027;9688.98331;8732.104145;70424.73177;1094.706843;16610.35191;12408.35721;
5003.542861;18828.50406;9611.968397;22835.62692;9591.900734;8769.884796;69406.37843;1089.62802;16301.39774;12156.28233;
4670.847616;18457.69673;9266.526091;22435.13005;9237.894348;8228.541519;65237.83835;1041.784065;15534.62252;11541.52614;
4408.595799;17846.40261;8912.908356;21695.27645;8913.543064;8006.742374;63225.94122;1008.801584;14787.16913;11204.5974;
4044.93199;16929.65108;8025.668178;19460.37065;8008.795804;7269.888021;57584.1396;948.2112588;13614.59722;9953.225929;
3863.235492;16586.69736;7611.503261;17806.1432;7703.663948;7168.714506;54478.53291;919.1377445;12802.05617;9674.04859;
3718.503201;16409.08588;7287.774575;16972.35367;7354.931702;6874.008241;52211.97729;888.4889271;12215.71098;9279.051975;
3659.322007;16367.01963;7236.24262;16734.20977;7355.064312;6858.831862;51692.85107;907.9970625;12072.33489;9193.37847;
3660.031499;16372.13063;7228.278237;16734.20977;7366.168757;6869.201869;51768.56193;914.6557595;12094.34517;9211.621671;
3740.182092;16710.89368;7305.394998;16754.62258;7836.737796;7090.721626;52573.22803;929.6122542;12224.75473;9535.874695;
4069.163912;18459.48273;7758.565604;17552.53304;8487.376368;7783.354839;56649.80983;994.5798879;13327.80345;10295.92759;
4566.01447;19611.492;8703.580861;19306.49164;9188.331613;8174.837278;64266.0721;1070.413829;15297.48119;11338.35312;
4841.017586;19044.79231;9387.812316;20967.95641;9850.442739;8868.886524;69643.8113;1143.319265;16564.49203;12264.20913;
5129.646098;19279.01276;9765.873016;22446.53672;10046.59362;9113.318584;71759.98965;1132.280556;16966.32343;12591.3153;
5223.1654;19284.07785;9907.373612;23057.81068;9992.655303;9223.609383;72787.19743;1137.792378;17088.82321;12756.28281;
5204.689272;19275.03852;9896.707292;23112.71788;9972.524747;9155.638782;71806.54557;1134.170662;16942.47745;12673.88512;
5178.574969;19122.3273;9896.707292;23067.47406;9972.524747;9111.303575;70257.807;1128.536266;16735.85391;12640.78834;
5166.165378;19114.19736;9856.095461;23192.00049;9946.073455;9034.441814;69789.24692;1124.836654;16639.53135;12509.80735;
