"AT"	"Balt"	"BE"	"DE"	"DK"	"Es"	"Fr"	"Nl"	"No"	"Se"	"Uk"
0.65889433	0.670659015	0.640023625	0.568133375	0.46348125	0.338780045	0.202924315	0.0814742825	0.0076064233	6.169334e-17	6.233252e-17
6.2502852e-17	6.29006675e-17	6.2940785e-17	6.30265525e-17	6.3074686e-17	6.3196718e-17	2.3651148000316e-06	0.0202767655	0.104720558	0.213984395	0.32731724
0.4506133	0.54367953	0.593482175	0.5901227	0.537675975	0.4554767	0.36540104	0.259254305	0.14853911	0.0618518385	0.006581422
6.1862647e-17	6.2175392e-17	6.2288583e-17	6.26483025e-17	6.2690783e-17	6.27266275e-17	6.2782727e-17	6.2957027e-17	1.02477150000314e-05	0.020730174	0.0989617855
0.20407753	0.32435324	0.42559055	0.512128845	0.5541322	0.51424405	0.481084215	0.41798729	0.343790735	0.267920345	0.1826117
0.07840806	0.0091493795	6.21902245e-17	6.27467325e-17	6.2844078e-17	6.3194442e-17	6.3246041e-17	6.328461e-17	6.33103475e-17	6.3477395e-17	3.35210600000317e-05
0.0294038415	0.1328885	0.264970225	0.39849966	0.51092445	0.601742675	0.656636115	0.64774125	0.5797745	0.50881477	0.417103885
0.30772059	0.197536535	0.09052299	0.0110190695	6.1444825e-17	6.2441855e-17	6.2645073e-17	6.3090515e-17	6.31855875e-17	6.3274243e-17	6.331733e-17
6.3605903e-17	8.2321566625e-05	0.0326141795	0.13958551	0.276763515	0.41348169	0.52517543	0.613480675	0.664804935	0.677934725	0.64675607
0.57696445	0.476933855	0.350680635	0.22351955	0.098796932	0.0128338615	6.1151797e-17	6.19078875e-17	6.2039692e-17	6.2419231e-17	6.2481012e-17
6.2608683e-17	6.2663182e-17	6.2815375e-17	0.0001577260526	0.035419267	0.144229775	0.28027311	0.41562415	0.525836575	0.61338575	0.66384632
0.67581825	0.64537886	0.573309915	0.45599282	0.320165155	0.18857244	0.0848898	0.0115404055	6.04506815e-17	6.1053129e-17	6.120519e-17
6.151787e-17	6.15973445e-17	6.16578025e-17	6.17104595e-17	6.1928382e-17	0.000228156494	0.0313831545	0.12217721	0.246154405	0.354094465	0.451273945
0.55036558	0.594331835	0.61450697	0.58637585	0.509096975	0.413032055	0.311669335	0.19146473	0.0866766925	0.0120984995	6.0299971e-17
6.084939e-17	6.1007505e-17	6.13716795e-17	6.1422297e-17	6.1538743e-17	6.160603e-17	6.182978e-17	0.000388212496	0.037095989	0.136745295	0.265007125
0.38603334	0.48997393	0.57560558	0.616759895	0.61207892	0.5589899	0.497939635	0.416572365	0.317039205	0.186250625	0.082490117
0.01403855875	5.998075e-17	6.069222e-17	6.08330125e-17	6.1322662e-17	6.1415125e-17	6.15475575e-17	6.16220325e-17	6.192404e-17	0.000583798493	0.0409284045
0.1454973	0.275205865	0.40338534	0.50639069	0.5898706	0.62724945	0.571907225	0.562542185	0.48749782	0.415909515	0.322255685
0.197595195	0.0930950875	0.016000662	2.30114565029926e-07	6.05671275e-17	6.063649e-17	6.1118275e-17	6.1219868e-17	6.12476485e-17	6.1299187e-17	6.163201e-17
0.000857425085	0.0435939305	0.147300195	0.270790515	0.401202235	0.51121009	0.60634357	0.658764225	0.67173505	0.64653598	0.57266775
0.468861265	0.36478047	0.234281285	0.111893727	0.020844193	2.73709818e-06	6.17518385e-17	6.1876072e-17	6.24244975e-17	6.2517983e-17	6.2650398e-17
6.27447175e-17	6.3106783e-17	0.001264657565	0.051837852	0.168550635	0.30716699	0.43722263	0.548123325	0.6383494	0.68624445	0.7037727
0.6764497	0.612005665	0.51196119	0.38694815	0.251076605	0.12063645	0.023183246	8.3853068e-06	6.2374841e-17	6.25616115e-17	6.3077542e-17
6.31663225e-17	6.325648e-17	6.33421275e-17	6.3680877e-17	0.00165746545	0.054886955	0.17148656	0.30815236	0.44028525	0.549232275	0.63369455
0.68136342	0.69038537	0.6556764	0.57622325	0.46737318	0.346672995	0.224833235	0.110670655	0.023172178	1.94751935e-05	6.2439377e-17
6.2639852e-17	6.3079533e-17	6.3191562e-17	0	0	0	0.00160448445	0.04608172	0.14758759	0.278962	0.406072525
0.50527016	0.581994505	0.630053525	0.627086835	0.60103342	0.56301055	0.48106769	0.35533202	0.22119372	0.100011255	0.0198557975
0.000120986885	0	0	0	0	0	0	0	0.00232920815	0.0505723205	0.15093127
0.291382135	0.41682535	0.513271	0.58790621	0.609813365	0.6278377	0.57995107	0.535676045	0.438776985	0.31674459	0.211569475
0.108182805	0.026618628	0.000263914205	0	0	0	0	0	0	0	0.00282991565
0.047404628	0.12815964	0.21545636	0.33883322	0.4061991	0.535873845	0.59710757	0.58828775	0.557162585	0.52162855	0.43174659
0.32825954	0.20022529	0.105690084	0.023906715	0.000199178885	0	0	0	0	0	0
0	0.00328076505	0.0493488685	0.13239082	0.221821875	0.347369775	0.420785485	0.51746168	0.53784505	0.568849325	0.5796831
0.54110923	0.470649225	0.3691646	0.246506965	0.128066992	0.0326350175	0.000405700555	0	0	0	0
0	0	0	0.0038901112	0.056350486	0.155593615	0.2862846	0.433432825	0.53617083	0.6041903	0.620063415
0.6065626	0.546391265	0.48230948	0.40577722	0.307301975	0.21456772	0.110668495	0.0315375375	0.000507043385	0	0
0	0	0	0	0	0.00555122805	0.07191055	0.1891014	0.32623832	0.45706925	0.56900365
0.656954925	0.703136175	0.71239458	0.68497483	0.617616535	0.51826635	0.3969124	0.26406792	0.13735626	0.0365552395	0.00062794756
0	0	0	0	0	0	0	0.00638598375	0.07426826	0.18991112	0.323552535
0.453556365	0.56087278	0.64479518	0.6906333	0.701310175	0.67305625	0.60796484	0.511322325	0.39271809	0.2626842	0.138143285
0.0381906915	0.00069004623	0	0	0	0	0	0	0	0.00719037265	0.0753568225
0.187965085	0.319199175	0.45083809	0.55755912	0.641309975	0.68735835	0.69597358	0.667067175	0.59984568	0.495675325	0.3804645
0.25463953	0.137866705	0.040051633	0.00087482703	0	0	0	0	0	0	0
0.0082955945	0.079516845	0.19725108	0.33202429	0.46351257	0.57059913	0.654416375	0.69831492	0.697944525	0.6681911	0.5951739
0.50686578	0.38537055	0.261145145	0.142307055	0.0427978	0.00102586395	0	0	0	0	0
0	0	0.0093151432	0.08134425	0.197115035	0.329668335	0.45927153	0.56185155	0.64541762	0.68865219	0.69318345
0.65045362	0.58858764	0.47845581	0.37899208	0.25290257	0.140946665	0.0413367135	0.001223895475	0	0	0
0	0	0	0	0.0106796832	0.086065485	0.204169605	0.339164225	0.46505587	0.56557018	0.64860517
0.6978092	0.71476945	0.688662885	0.6238592	0.5283449	0.409130525	0.27829596	0.15201147	0.0478261265	0.00156525695	0
0	0	0	0	0	0	0.0117867345	0.089095767	0.206888455	0.340639355	0.46598937
0.574006775	0.65857015	0.70514103	0.71593088	0.68743322	0.62269195	0.52613258	0.40830056	0.27863666	0.15374478	0.0494560085
0.00192893295	0	0	0	0	0	0	0	0.0128871465	0.090158255	0.207089915
0.33905925	0.46490167	0.56774902	0.64877588	0.6938183	0.65360867	0.63124187	0.565986425	0.486240745	0.38170799	0.25662733
0.147903955	0.048139185	0.0022231241	0	0	0	0	0	0	0	0.012682104
0.08074433	0.17481926	0.277633325	0.39087254	0.5060343	0.567289325	0.6128815	0.571508625	0.504378435	0.434051835	0.339685695
0.242347315	0.1724781	0.10027551	0.035873733	0.0021755255	0	0	0	0	0	0
7.992554e-06	0.0097142675	0.049816791	0.11660357	0.17721709	0.27047458	0.32910382	0.38106744	0.414318815	0.38394062	0.40223333
0.366885715	0.33018266	0.2543222	0.187884495	0.12153164	0.0444476175	0.002511448	0	0	0	0
0	0	1.6364745e-05	0.0150372705	0.0906467625	0.20365277	0.338932035	0.44011814	0.55128075	0.610384335	0.62286213
0.5531072	0.49589939	0.422297475	0.329765525	0.25365297	0.220627655	0.1270352	0.0470333605	0.0031445638	0	0
0	0	0	0	2.049059e-05	0.0136855905	0.0710331975	0.15461988	0.246962405	0.295609	0.363313185
0.38020949	0.4070418	0.401382415	0.39759022	0.33802101	0.290477215	0.23445932	0.165653575	0.098854195	0.042217675	0.003343537
0	0	0	0	0	0	2.71252375e-05	0.013948455	0.069603285	0.149861705	0.239650725
0.35129313	0.457351355	0.537465935	0.57001208	0.502525345	0.458477215	0.37711546	0.335584355	0.27076508	0.17277814	0.1090127575
0.0472456665	0.00435025735	0	0	0	0	0	0	4.2026488e-05	0.014290102	0.07306654
0.16285582	0.27336457	0.402609425	0.531070455	0.61875857	0.685643215	0.717071815	0.693223075	0.63558307	0.553116875	0.42889772
0.29971202	0.174744635	0.065784011	0.0056879015	0	0	0	0	0	0	9.2748165e-05
0.0229168575	0.11192183	0.23478133	0.37088748	0.498293235	0.605424255	0.65677729	0.6515389	0.63233235	0.5849755	0.529479265
0.44157742	0.347520135	0.25480221	0.158715245	0.064607955	0.0062485025	0	0	0	0	0
0	0.000117148715	0.021765527	0.10175824	0.217357595	0.353011575	0.478843285	0.5864372	0.67405222	0.72498905	0.73885165
0.71193185	0.64477632	0.546498335	0.42656897	0.29801632	0.170869335	0.0658538225	0.0068458555	0	0	0
0	0	0	0.000173184206	0.021719262	0.090580635	0.1699311	0.265162125	0.338623925	0.41466199	0.438698905
0.43023558	0.38985597	0.39079702	0.3544963	0.317934885	0.25051661	0.186753165	0.11674723	0.04371606	0.00527594075	0
0	0	0	0	0	0.00017854637	0.0198121125	0.0880061425	0.18330524	0.286308945	0.368728
0.47419666	0.52445183	0.5408898	0.57509205	0.5436058	0.49433154	0.413512325	0.338126125	0.235138725	0.13670815	0.0599140165
0.00750429815	0	0	0	0	0	0	0.000287966298	0.0264793425	0.11347763	0.231568515
0.36277087	0.48851155	0.590544105	0.66317308	0.670655965	0.656218635	0.606719535	0.56312135	0.469108085	0.354331095	0.25659376
0.15661791	0.0698891	0.0088624155	0	0	0	0	0	0	0.000365913293	0.026705131
0.109928095	0.225890405	0.35735694	0.47943352	0.57435765	0.641034135	0.62159461	0.60710083	0.5841257	0.539762025	0.47600446
0.35234471	0.246938095	0.158177755	0.066720065	0.009281635	0	0	0	0	0	0
0.000436498015	0.0280239585	0.11140349	0.22250588	0.34630525	0.467936365	0.57201275	0.648341025	0.66954728	0.6757504	0.64304382
0.588815865	0.49036321	0.387058555	0.278020115	0.16407495	0.067589295	0.009487687	0	0	0	0
0	0	0.00052109665	0.028969596	0.111803285	0.225969365	0.355233465	0.48259325	0.58342362	0.663191525	0.6901349
0.683757	0.625817125	0.548047415	0.468251185	0.370967615	0.26746465	0.165418735	0.072278767	0.0110151575	7.874238e-06	0
0	0	0	0	0.000589444435	0.0293425705	0.113761398	0.22565449	0.356480215	0.47468525	0.57352815
0.66103102	0.69345	0.691867275	0.65237013	0.58346697	0.50826461	0.40168126	0.287365135	0.18042934	0.07848809	0.0119668065
1.30361075e-05	0	0	0	0	0	0.00070206795	0.0317046115	0.11768641	0.22578337	0.346332225
0.459420225	0.5438735	0.6367214	0.67505124	0.65983659	0.61555998	0.56188302	0.46767835	0.371929985	0.270074455	0.170662235
0.076918195	0.0127282685	1.80384525e-05	0	0	0	0	0	0.0007740445	0.0320521585	0.113572785
0.22445441	0.34076944	0.469853935	0.57537742	0.66075777	0.7035693	0.71802015	0.6811358	0.624453425	0.54004207	0.429635675
0.31253852	0.191125895	0.084712685	0.014214059	2.7008904e-05	0	0	0	0	0	0.000801445315
0.0317399575	0.114737135	0.227720305	0.352889	0.45282331	0.57439295	0.6497294	0.67676022	0.668956	0.61313233	0.50015104
0.38887017	0.308742365	0.25015236	0.169050445	0.076903908	0.013409727	3.93381645e-05	0	0	0	0
0	0.00083394175	0.029411725	0.100589643	0.197973275	0.30509545	0.42885509	0.52376352	0.580215455	0.55753849	0.55280475
0.5407695	0.485435575	0.43329309	0.334861485	0.25956356	0.16345561	0.07434572	0.014308306	5.40730945e-05	0	0
0	0	0	0.000973456965	0.0320205465	0.1101327825	0.22003454	0.33447675	0.466340485	0.559042395	0.60461397
0.58659295	0.569918125	0.50032937	0.42087675	0.32864435	0.24044028	0.171373945	0.1073844875	0.0501937975	0.0080164115	7.61323805e-05
0	0	0	0	0	0.000917255035	0.0253435465	0.080901065	0.140351977	0.18105549	0.19834491
0.21543325	0.266270565	0.312628105	0.330440585	0.35092682	0.38501065	0.33386305	0.26791901	0.196982115	0.132548833	0.0658601245
0.013297128	8.07456525e-05	0	0	0	0	0	0.00098207429	0.0251305165	0.085146205	0.16799885
0.27809218	0.38823825	0.449015575	0.4568324	0.48573297	0.453661355	0.40747356	0.34292457	0.28750615	0.2362452	0.177651775
0.123104135	0.06674645	0.0126951185	8.634784e-05	0	0	0	0	0	0.001216411535	0.0317845625
0.107402945	0.21420328	0.32897186	0.45101963	0.5654407	0.6362051	0.6730484	0.66592597	0.620959425	0.548251525	0.47416146
0.352129715	0.255334035	0.128647795	0.060401354	0.013995543	0.000122340875	0	0	0	0	0
0.00124822342	0.0331705775	0.10897179	0.220081705	0.32582301	0.464865655	0.572714325	0.65148535	0.678789555	0.678819425	0.65456325
0.60139531	0.50824312	0.39642364	0.268490635	0.16131806	0.07511054	0.016241581	0.000149394955	0	0	0
0	0	0.00137716695	0.034797083	0.117094092	0.225577065	0.335292535	0.43246229	0.53871384	0.59203383	0.6624111
0.68867732	0.67061795	0.59873905	0.50514809	0.38810524	0.28114893	0.1673655	0.0704935175	0.016417989	0.000179887785	0
0	0	0	0	0.00149279169	0.034517026	0.112245092	0.22240606	0.3396247	0.45552659	0.54955255
0.64047693	0.6823576	0.69427385	0.66416163	0.60301408	0.529557615	0.401416935	0.284881695	0.1831137	0.0869065745	0.018442895
0.000210807295	0	0	0	0	0	0.001647528035	0.0384342565	0.124718135	0.239746605	0.36260861
0.479079845	0.5790994	0.66111642	0.70218232	0.696613495	0.652282525	0.58115989	0.50078733	0.35770917	0.2677466	0.156528815
0.0751488	0.015271261	0.000202514408	0	0	0	0	0	0.001405416885	0.026250622	0.076888752
0.147204175	0.237262225	0.38389981	0.47690962	0.55379739	0.56798895	0.569756215	0.524979025	0.48357275	0.414579745	0.3261855
0.25444245	0.1580125	0.07388361	0.01564219475	0.000183854573	0	0	0	0	0	0.00170724303
0.033885493	0.109007035	0.20945117	0.31335215	0.440171575	0.534064485	0.61438629	0.657459945	0.65337205	0.61439461	0.5573294
0.431327405	0.3426176	0.23033882	0.142977055	0.072928813	0.018437867	0.000285417	0	0	0	0
0	0.001753672735	0.03569095	0.1137342875	0.21817297	0.337361335	0.45717495	0.558874905	0.637602565	0.67892018	0.68074792
0.646167305	0.57055545	0.491122985	0.364202825	0.248878275	0.14538009	0.075407445	0.01962784	0.000360097905	0	0
0	0	0	0.00175404591	0.034645104	0.107170493	0.2141508	0.325232875	0.436481655	0.5524923	0.6278806
0.67556965	0.6749865	0.647239125	0.56992135	0.48682031	0.35886455	0.23650835	0.14699231	0.070413195	0.0187038605	0.00037607968
0	0	0	0	0	0.00128248287	0.0273715445	0.08416134	0.1679249	0.27247109	0.39214499
0.49849017	0.6012458	0.7014675	0.743629025	0.7246615	0.669665695	0.58303763	0.466247395	0.34828426	0.21923058	0.106066148
0.02448205	0.000366801665	0	0	0	0	0	0.002131841835	0.0400263245	0.12340554	0.22563744
0.343712855	0.467936535	0.55317048	0.6098191	0.641293375	0.631704435	0.5196723	0.426732775	0.31430556	0.24616618	0.1978572
0.13504397	0.0727885425	0.0201216945	0.00043490496	0	0	0	0	0	0.00181738729	0.03615808
0.1107957425	0.22321821	0.335726915	0.44619977	0.551246705	0.62297575	0.6155276	0.6157234	0.6155799	0.53253809	0.437032205
0.36787513	0.274387145	0.17237253	0.08928137	0.0221775275	0.00040002937	0	0	0	0	0
0.001867047165	0.0363105115	0.113686507	0.229146425	0.34718953	0.38026817	0.450603285	0.50533007	0.46331884	0.4449681	0.362471345
0.322167225	0.24824565	0.169452305	0.1068589115	0.065261444	0.0400415165	0.011532464	0.000380538865	0	0	0
0	0	0.0014632754	0.031049594	0.101787936	0.20334067	0.300510435	0.32006076	0.364841995	0.42507884	0.49359204
0.550396485	0.57643718	0.562392535	0.504012045	0.42177692	0.323103775	0.207193305	0.101298935	0.0258060645	0.000555457405	0
0	0	0	0	0.00202117905	0.036882881	0.112444342	0.204077045	0.30758062	0.418464535	0.49703997
0.56709305	0.61731805	0.60901243	0.64067945	0.5935273	0.535707275	0.43521613	0.332806185	0.211273655	0.10090826	0.02654372
0.00058962807	0	0	0	0	0	0.00224688328	0.0421476625	0.12490863	0.237241265	0.355351615
0.47979012	0.558223185	0.573908955	0.6087089	0.56143298	0.49791396	0.48764336	0.40784815	0.325285	0.239543065	0.1515812
0.078196828	0.021126237	0.00056107316	0	0	0	0	0	0.0020463937	0.0394388715	0.126244965
0.24104522	0.356687845	0.45010547	0.5538036	0.620240895	0.62249565	0.607156245	0.56739755	0.52469264	0.41759176	0.33860649
0.271177275	0.18364382	0.096728347	0.025812281	0.000631915425	0	0	0	0	0	0.00211686575
0.041275264	0.129352143	0.24870545	0.375146635	0.494485225	0.56414298	0.59412652	0.61891255	0.5897669	0.594899805	0.52647528
0.428475665	0.36358563	0.27487139	0.188811915	0.100258402	0.025199371	0.00060113636	0	0	0	0
0	0.00132205854	0.0256254425	0.075419382	0.146414975	0.23567388	0.36813626	0.4699984	0.5169933	0.544140755	0.541429755
0.5074745	0.45294176	0.38233952	0.30132885	0.2281804	0.14086927	0.073135475	0.0186165995	0.000584041845	0	0
0	0	0	0.00123269975	0.01915838	0.0671243255	0.13599997	0.23000046	0.396838515	0.520079265	0.61888365
0.6722826	0.65781178	0.6258409	0.57505938	0.49544549	0.38419488	0.289785355	0.18928719	0.097176635	0.025979606	0.000667850625
0	0	0	0	0	0.001889436935	0.0370755025	0.120069485	0.22628786	0.337915065	0.455086365
0.56305445	0.63595972	0.66821502	0.66531395	0.646396875	0.59745595	0.52789083	0.42420001	0.314339295	0.19505736	0.095223345
0.025965073	0.00061745059	0	0	0	0	0	0.00185734388	0.038198838	0.122226675	0.23762682
0.359780355	0.48036789	0.58506443	0.66664855	0.70345997	0.71293676	0.68738202	0.6144362	0.51451345	0.403161985	0.295486875
0.17446018	0.088366633	0.023574759	0.0005954846	0	0	0	0	0	0.001754169975	0.0364867595
0.11712496	0.23047598	0.35456995	0.480099445	0.5803047	0.66334965	0.706398235	0.71112335	0.678800855	0.6056484	0.52356275
0.40569225	0.28591688	0.18389869	0.0940631255	0.0257630955	0.000619155085	0	0	0	0	0
0.00167342665	0.035938096	0.1203552375	0.23237209	0.346987875	0.4760596	0.576258765	0.649014505	0.699879855	0.71040805	0.66979459
0.584190475	0.49990575	0.388138975	0.2788734	0.16852302	0.08039883	0.0196146135	0.00043920017	0	0	0
0	0	0.00119197456	0.0210845625	0.062644415	0.120450415	0.178940455	0.244675255	0.306515915	0.37297665	0.403788375
0.38700529	0.388847425	0.43837807	0.41088225	0.31898329	0.23960343	0.14630914	0.065849425	0.017189976	0.00049004826	0
0	0	0	0	0.00153464225	0.036331429	0.120130375	0.22856449	0.342198535	0.395094915	0.45073235
0.52309935	0.54980663	0.54766117	0.52652145	0.44082257	0.38139181	0.301757215	0.261492535	0.18245787	0.093820335	0.025442031
0.00059715221	0	0	0	0	0	0.0014535454	0.0343298465	0.112582892	0.21403867	0.326400465
0.42948189	0.50783461	0.51936815	0.46481867	0.50059764	0.5079656	0.492239715	0.428600265	0.34291902	0.2735357	0.187228485
0.097137112	0.025287552	0.000552549695	0	0	0	0	0	0.000961480735	0.0293774515	0.102323592
0.201468845	0.31419956	0.43070513	0.528733075	0.61170597	0.6201085	0.61786395	0.5811438	0.54546988	0.487519655	0.429288435
0.320869785	0.21227128	0.105003535	0.0268750675	0.00056953915	0	0	0	0	0	0.00128302116
0.036131336	0.124126362	0.239912645	0.368667675	0.4931785	0.5979042	0.681353425	0.72582577	0.73247773	0.713518225	0.650178735
0.56323537	0.454091115	0.329796875	0.20413878	0.096984943	0.024677652	0.000483110215	0	0	0	0
0	0.00102714951	0.031122658	0.106931585	0.210285835	0.32647498	0.44639502	0.55506735	0.63644557	0.670616835	0.63995615
0.603657695	0.522736315	0.459662285	0.377226535	0.27858883	0.18590955	0.096273313	0.0241800305	0.000469986925	0	0
0	0	0	0.000965164235	0.0321613105	0.11543344	0.22653719	0.351575325	0.445369225	0.5168897	0.536069605
0.518980385	0.539328775	0.52827532	0.485071525	0.400711075	0.32760926	0.245246335	0.160180705	0.08168292	0.0211314	0.000441937515
0	0	0	0	0	0.000844365235	0.0275794965	0.09533491	0.182377195	0.296736985	0.44153413
0.561009135	0.578388005	0.549283	0.515522635	0.50529451	0.463196335	0.36806746	0.297555365	0.231127845	0.148822775	0.0777384805
0.0215323735	0.000416758855	0	0	0	0	0	0.000736919875	0.0272293305	0.102640804	0.203762575
0.325962965	0.453915745	0.5527109	0.64888075	0.68832002	0.65354568	0.61916945	0.547731665	0.48126488	0.375942695	0.273653795
0.173261825	0.085643357	0.022267338	0.000361056615	0	0	0	0	0	0.000734738305	0.030005039
0.111958807	0.222581605	0.34562853	0.47029701	0.57428102	0.650892165	0.68063165	0.637497535	0.5779213	0.476545575	0.401392935
0.33906314	0.24490719	0.167090245	0.083292948	0.019946738	0.000305214445	0	0	0	0	0
0.00058569725	0.025877488	0.0936979925	0.18570767	0.28034179	0.34709419	0.432756825	0.515508725	0.5677616	0.5775309	0.56193812
0.492588735	0.434850065	0.360332025	0.27037631	0.16821935	0.079455117	0.0186620735	0.0002565861	0	0	0
0	0	0.000544174065	0.0275602805	0.105373753	0.216651125	0.33943564	0.462184815	0.5637454	0.625764265	0.646532235
0.65946235	0.631329275	0.543662425	0.461461785	0.37914964	0.278148845	0.176831225	0.089921985	0.0204803985	0.000259529135	0
0	0	0	0	0.000468948835	0.026734494	0.1082378105	0.219528755	0.342496605	0.46207617	0.563854975
0.627577125	0.6584582	0.675748765	0.64063518	0.597414465	0.503681405	0.402179835	0.29344966	0.188448905	0.09189762	0.020456728
0.000216861952	0	0	0	0	0	0.0003975664925	0.025590016	0.10448996	0.21068707	0.334397825
0.395241675	0.4982857	0.58560537	0.62640008	0.623355775	0.5777828	0.5426655	0.466679875	0.399474735	0.298249665	0.18504464
0.08930707	0.018824263	0.00017195277	0	0	0	0	0	0.000319018175	0.023547427	0.09853279
0.204781815	0.32415729	0.43360588	0.53568888	0.61651857	0.654412365	0.632553075	0.58044573	0.50687765	0.43681443	0.365445675
0.269856255	0.171494635	0.08299381	0.01772013	0.000158687495	0	0	0	0	0	0.0002576937865
0.0225549685	0.0995473	0.20682347	0.328498795	0.44634018	0.5467574	0.623288635	0.654109535	0.675964355	0.659911665	0.5994724
0.52171451	0.420696555	0.303888085	0.18912644	0.087210853	0.0176546665	0.000117432673	0	0	0	0
0	0.00019520726	0.022097734	0.098790355	0.205210745	0.32692198	0.445215495	0.542899535	0.61981142	0.66602483	0.67390545
0.6576726	0.60236575	0.516671	0.41557616	0.29959856	0.18010055	0.082108865	0.0165152275	9.46237285e-05	0	0
0	0	0	0.000140558535	0.0199061495	0.09557095	0.20253206	0.322004135	0.441193135	0.5414763	0.606553585
0.604357485	0.573570975	0.54735815	0.4661463	0.43445985	0.31560832	0.239808865	0.16229866	0.07418852	0.0141476235	7.85969195e-05
0	0	0	0	0	0.00010599084	0.0167878595	0.07499317	0.163966835	0.25549812	0.322679315
0.438207315	0.502026075	0.5537797	0.592996955	0.588331975	0.50138722	0.45466105	0.376124155	0.278995575	0.174476445	0.079118315
0.0142338315	5.3395851e-05	0	0	0	0	0	8.2991735e-05	0.015178276	0.074047225	0.157766975
0.24766837	0.275789955	0.3147923	0.33836742	0.38183385	0.41591577	0.396516995	0.371883785	0.30150017	0.24974858	0.174058575
0.11891954	0.0573362215	0.01044684375	4.1856617e-05	0	0	0	0	0	4.8393025e-05	0.0137244895
0.07459602	0.16257336	0.25536344	0.286985285	0.37522578	0.36790866	0.39667039	0.37998907	0.349094705	0.295197055	0.23973369
0.21283094	0.148217625	0.098499307	0.051433902	0.0088194355	1.94211515e-05	0	0	0	0	0
2.8518695e-05	0.0124891305	0.06913625	0.147465005	0.2571001	0.32673679	0.42381698	0.48583033	0.55252908	0.5761418	0.561741665
0.52773183	0.47777396	0.38673295	0.27723497	0.174621215	0.076157095	0.01229626025	1.31612415e-05	0	0	0
0	0	1.7813696e-05	0.0133744765	0.072860715	0.15855713	0.259026645	0.34318524	0.42610782	0.472570815	0.4660306
0.45527657	0.406764415	0.368094115	0.309843075	0.25433989	0.19043724	0.1290953	0.0596048625	0.008106062	7.605198e-06	0
0	0	0	0	1.352919e-05	0.0133855485	0.07833286	0.177489045	0.292125325	0.405157505	0.50459448
0.578166025	0.584894035	0.591738105	0.53664028	0.478033115	0.427996435	0.338238065	0.24581123	0.149638335	0.0621741885	0.010398721
7.571462e-06	0	0	0	0	0	1.08493505e-05	0.0137416565	0.08269484	0.183986	0.303040025
0.42687161	0.5243552	0.608044975	0.621725	0.612983875	0.57814468	0.498348635	0.43268442	0.35352954	0.253119685	0.152838685
0.066995448	0.0095936785	0	0	0	0	0	0	7.739357e-06	0.0125468615	0.080412028
0.18037593	0.296760155	0.38989647	0.49007347	0.57538165	0.59823685	0.594347	0.55528415	0.496739285	0.39319833	0.317936785
0.23022921	0.13545275	0.059623396	0.0080184175	0	0	0	0	0	0	0
0.01087173325	0.0731136475	0.170099355	0.28107021	0.391938645	0.48859705	0.5731352	0.60021828	0.537939605	0.532255145	0.50180302
0.412718755	0.31429838	0.23997704	0.14584724	0.063556172	0.0083790457	0	0	0	0	0
0	0	0.0112057265	0.0807460075	0.18985357	0.314832625	0.436209545	0.53967345	0.62040055	0.65371802	0.669183775
0.654698195	0.60325708	0.522766975	0.4157358	0.29317193	0.17313996	0.06973923	0.007918567	0	0	0
0	0	0	0	0.0099337665	0.0760554325	0.181321565	0.30469043	0.4294168	0.52576743	0.6057072
0.65166905	0.668550105	0.6494647	0.599792585	0.5136904	0.408642705	0.288490755	0.1686632	0.067005895	0.00711783605	0
0	0	0	0	0	0	0.00898778115	0.074474385	0.17945403	0.30083676	0.42182876
0.52286838	0.60550872	0.65262613	0.67035508	0.64793315	0.59420635	0.50124856	0.3960898	0.280611415	0.16441779	0.0621907
0.0060081033	0	0	0	0	0	0	0	0.00788828005	0.07081344	0.17490883
0.29461691	0.409108265	0.50093682	0.58993665	0.63748177	0.63517193	0.601254165	0.545255525	0.429680405	0.339610585	0.23489298
0.14521393	0.053419302	0.00503262775	0	0	0	0	6.1138657e-17	6.11691655e-17	6.1270322e-17	0.00652101135
0.048751967	0.10012523	0.16180072	0.23439582	0.32699812	0.43734387	0.52060346	0.51272255	0.45423729	0.39587632	0.318285865
0.230189885	0.167521705	0.1053429695	0.0427281865	0.0038241086	6.1135153e-17	6.115416e-17	6.12230635e-17	6.12170365e-17	6.1211985e-17	6.12218275e-17
6.1233375e-17	0.00417115245	0.039911288	0.094999645	0.16612774	0.202127115	0.27060884	0.332161305	0.382963885	0.395618485	0.414047335
0.3698937	0.344115825	0.27164615	0.17596921	0.1058414225	0.045256725	0.00362292645	6.1025838e-17	6.105399e-17	6.1227145e-17	6.1254525e-17
0	0	0	0.005023004	0.0516208635	0.127778815	0.23198925	0.27180243	0.3672874	0.4260748	0.450567085
0.45123657	0.407205375	0.3941625	0.35312917	0.277139935	0.19421912	0.121668977	0.0488139595	0.0033047042	0	0
0	0	0	0	0	0.00511739705	0.064095026	0.171065825	0.30434665	0.410131395	0.509706565
0.59030369	0.602922815	0.6001587	0.57299553	0.513796535	0.45830357	0.359504255	0.250623175	0.15214368	0.0541884665	0.0030802144
0	0	0	0	0	0	0	0.0029542309	0.040955681	0.1050612	0.197285785
0.32514879	0.43872744	0.5343082	0.57724975	0.63710708	0.6209192	0.573929845	0.47745271	0.381556135	0.26830609	0.154843675
