"AT"	"Balt"	"BE"	"DE"	"DK"	"Es"	"Fr"	"Nl"	"No"	"Se"	"Uk"
0.15350672	0.080048225	0.0200482275	0.000370407745	0	0	0	0	0	0.000707727865	0.028231154
0.104262078	0.213908595	0.34083698	0.430844795	0.538506	0.59680694	0.5979738	0.59566975	0.549930735	0.50589618	0.4278993
0.356382235	0.25230313	0.16582705	0.081406837	0.020292349	0.000327779105	0	0	0	0	0
0.00063185363	0.0252491795	0.09070122	0.18319978	0.28792668	0.357908355	0.449795905	0.527012975	0.526250435	0.47669016	0.49196838
0.411097625	0.392966215	0.324248225	0.22784482	0.137813915	0.064778185	0.01660482875	0.000264497075	0	0	0
0	0	0.00050796703	0.0244227525	0.09006669	0.17051718	0.251147585	0.2870478	0.3146265	0.28890552	0.287598405
0.253531075	0.220945045	0.174166765	0.1223115775	0.117449538	0.09691055	0.059009304	0.0267701245	0.00673247925	0.00016059051	0
0	0	0	0	0.0001622563075	0.0105557565	0.0367249215	0.072126902	0.11034452	0.139797505	0.17359221
0.19027802	0.211628385	0.22310028	0.189912075	0.186526975	0.18089931	0.140692708	0.09205946	0.0545729845	0.0253335785	0.00698288975
5.5595265e-05	0	0	0	0	0	0.0001084791415	0.00558330935	0.0201734545	0.0386576705	0.056702038
0.084732215	0.090037068	0.10530596	0.12947555	0.173449495	0.184101885	0.18990404	0.171077675	0.144440215	0.1211620475	0.084607925
0.051464768	0.013257671	0.00018310643	0	0	0	0	0	0.000288550017	0.02054649	0.0888517205
0.181666025	0.292420895	0.39087443	0.49782826	0.57658068	0.61065015	0.608321525	0.53728495	0.505417115	0.428850075	0.33234748
0.25581544	0.16315454	0.076913127	0.0160282775	0.000150815105	0	0	0	0	0	0.000265878449
0.019801504	0.07995157	0.166968635	0.26783391	0.34199814	0.43894358	0.497868285	0.520384125	0.494945845	0.490054295	0.40854821
0.36787424	0.26369077	0.1841567	0.107951522	0.047244365	0.00900327135	0.000103141987	0	0	0	0
0	8.658912e-05	0.0066140359	0.0237125685	0.0464764905	0.07932234	0.073911092	0.107293505	0.153161092	0.18521426	0.223369795
0.21459434	0.22034183	0.180912115	0.14517849	0.106139213	0.0651424875	0.0380887835	0.00860960925	9.7385257e-05	0	0
0	0	0	0.00013603037	0.0137111445	0.057213096	0.119998903	0.208320525	0.29176082	0.391339835	0.45820152
0.498724205	0.49143906	0.519959225	0.42348871	0.386278195	0.303713885	0.22994349	0.15137465	0.0709208995	0.0138903935	6.7600198e-05
0	0	0	0	0	0.00012716245	0.0180564295	0.0773932085	0.153249025	0.237523885	0.319780465
0.35530061	0.34908016	0.360834465	0.319070995	0.278931795	0.221215375	0.18779048	0.13095526	0.084633925	0.05030033	0.0197738055
0.00433396085	4.56265475e-05	0	0	0	0	0	1.65802375e-05	0.0108049525	0.068065075	0.16112908
0.2790921	0.34134224	0.37910336	0.39269136	0.46381663	0.3996069	0.38632476	0.344644025	0.31725687	0.228881775	0.167469135
0.0831758375	0.03258576	0.0039889412	2.18214245e-05	0	0	0	0	0	1.78236625e-05	0.0046754135
0.028729408	0.076269083	0.125955755	0.157377585	0.255373665	0.29441121	0.33198783	0.373589315	0.401198115	0.392082545	0.350047975
0.28659829	0.22259455	0.123007653	0.049986934	0.0071633075	1.9131281e-05	0	0	0	0	0
3.7651745e-05	0.0049378483	0.0216508585	0.043953154	0.084793398	0.11662456	0.18721219	0.24399435	0.340131965	0.366916715	0.393898745
0.343005045	0.3305759	0.27429088	0.22268875	0.13388239	0.0589282025	0.010337036	1.3345266e-05	0	0	0
0	0	2.469133e-05	0.01023420995	0.047428811	0.092120414	0.12509549	0.1356928015	0.16327561	0.15983802	0.183065795
0.17715001	0.190241115	0.161661885	0.17371262	0.153808135	0.13171192	0.088782065	0.0386465955	0.0062689279	8.2861635e-06	0
0	0	0	0	1.0983532e-05	0.0094869725	0.053310814	0.121780545	0.191176975	0.23837964	0.29732819
0.34956655	0.391153	0.369189175	0.34407119	0.288058535	0.233794595	0.17486225	0.12327002	0.06819446	0.028220429	0.0051957911
7.5819575e-06	0	0	0	0	0	1.1644325e-05	0.0071238	0.0316300665	0.076854155	0.13307084
0.18579754	0.22561331	0.24963042	0.27994261	0.324071645	0.33768246	0.30854739	0.265208155	0.22061161	0.14583148	0.090970605
0.0391419865	0.005245837	0	0	0	0	0	0	1.1397391e-05	0.0077396225	0.0460766795
0.10700344	0.191445295	0.19273743	0.257166715	0.30747613	0.315955755	0.311410305	0.305263475	0.334319215	0.29380196	0.24858759
0.174556525	0.11063459	0.04670133	0.0061045975	0	0	0	0	0	0	0
0.0066077848	0.039967709	0.0844183735	0.14913041	0.199955375	0.277831305	0.338244945	0.35130778	0.3447604	0.29816296	0.27675352
0.26528011	0.227428065	0.19102279	0.116409295	0.046046825	0.00650391965	0	0	0	0	0
0	0	0.0076594307	0.049530112	0.113210085	0.185214265	0.218967595	0.264661915	0.26103771	0.253849535	0.257393375
0.26875421	0.228174115	0.23124996	0.18659771	0.141257105	0.078674245	0.0343434245	0.0057654367	0	0	0
0	0	0	0	0.00425681975	0.028077123	0.0677219365	0.109809025	0.15756991	0.23148789	0.282475645
0.35738322	0.37585548	0.39087254	0.33971788	0.2802643	0.220774345	0.1642721	0.10024742	0.039411394	0.00473657325	0
0	0	0	0	0	0	0.006522417	0.044174072	0.108044045	0.189766085	0.262292205
0.36436387	0.417935	0.425705875	0.390127815	0.34355855	0.314758265	0.268040085	0.21264933	0.153911665	0.0916225835	0.0363547515
0.0044313569	0	0	0	0	0	0	0	0.005729167	0.0429325495	0.10708999
0.189201035	0.310798095	0.412558245	0.47367518	0.5010794	0.517427315	0.539856105	0.478589925	0.4221793	0.32800156	0.23704102
0.14170284	0.055080984	0.0054064144	0	0	0	0	0	0	0	0.00729290135
0.067308361	0.168835215	0.28688778	0.39016445	0.480586965	0.56899487	0.607391325	0.57592628	0.532712355	0.46317672	0.35597546
0.277914285	0.215525005	0.125434425	0.0497264695	0.0043608567	0	0	0	0	0	0
0	0.00496333915	0.051583505	0.13358704	0.24310024	0.32448583	0.42276084	0.5144029	0.55267758	0.5133262	0.46217925
0.40703684	0.362927365	0.27851215	0.20343702	0.11706222	0.04730691	0.00370200995	0	0	0	0
0	0	0	0.00537565935	0.058416189	0.149861175	0.27315067	0.37554113	0.473301515	0.5328324	0.536943735
0.531400085	0.509586	0.434590735	0.3720824	0.295535575	0.206973305	0.11694585	0.040892381	0.00277920405	0	0
0	0	0	0	0	0.0042433398	0.0474451185	0.12237636	0.233074595	0.313833935	0.41988382
0.510091265	0.568452525	0.5802411	0.57110602	0.49435735	0.400695635	0.308234685	0.205847455	0.101589962	0.0376113485	0.0026907184
0	0	0	0	0	0	0	0.00380030075	0.043838479	0.11723665	0.205741785
0.298131005	0.39529444	0.47103523	0.50166231	0.494337325	0.42831105	0.36488698	0.28588369	0.19820936	0.128807055	0.06969221
0.0269960715	0.0018305595	0	0	0	0	0	0	0	0.002092326	0.02283563
0.0559605715	0.095181675	0.163934945	0.25154666	0.332645625	0.385563885	0.458924025	0.4620705	0.46992506	0.3805578	0.299854715
0.21357394	0.123599635	0.0439860125	0.002246283	0	0	0	0	0	0	0
0.00336578505	0.0501296835	0.1340351	0.232337245	0.220905385	0.29666987	0.36929835	0.37950659	0.32669415	0.29517968	0.2062136
0.168413155	0.1377462625	0.1057877525	0.061178176	0.024719621	0.0013344537	0	0	0	0	0
0	0	0.001872825385	0.028949877	0.082734637	0.136284845	0.19029284	0.27244504	0.312789705	0.37195851	0.396789735
0.397692525	0.38754177	0.32668845	0.26142247	0.177347235	0.095766675	0.033363495	0.00128532835	0	0	0
0	0	0	0	0.001697512	0.022470172	0.061728817	0.1035740475	0.160725295	0.222065485	0.269140495
0.38874097	0.450725155	0.46782291	0.450894085	0.330665845	0.244341855	0.16834458	0.086357115	0.025275425	0.00070433517	0
0	0	0	0	0	0	0.0006797378	0.014003139	0.04081304	0.087612943	0.1179917025
0.201742525	0.269445445	0.314261795	0.35627345	0.33418776	0.318081705	0.283408635	0.24222675	0.16408975	0.083714618	0.0247040905
0.000488185545	0	0	0	0	0	0	0	0.0007238169	0.023158147	0.071954285
0.121553375	0.1569837	0.227085	0.3087714	0.36098402	0.371743815	0.36342816	0.352333785	0.2696529	0.219019025	0.161707085
0.08618964	0.0248836835	0.00045676364	0	0	0	0	0	0	0	0.00079691849
0.0235971825	0.078135623	0.15111214	0.196584815	0.25263974	0.262154475	0.300597215	0.27281544	0.249017855	0.232477555	0.189649025
0.144563425	0.11541221	0.0721697225	0.021095954	0.00049063417	0	0	0	0	0	0
0	0.00081119899	0.02649009	0.083267362	0.152544225	0.18824519	0.254809035	0.30948156	0.376499845	0.38991205	0.4202166
0.36442055	0.324897865	0.25129881	0.162981585	0.086375377	0.024901166	0.00043250434	0	0	0	0
0	0	0	0.00084698168	0.030430814	0.094658433	0.17359961	0.207711265	0.26067794	0.278308075	0.28629285
0.3135219	0.324189245	0.29734647	0.26474201	0.22760998	0.13677643	0.0719525255	0.0190647625	0.00027901743	0	0
0	0	0	0	0	0.0006057893725	0.023781431	0.0773209665	0.150935655	0.200205225	0.26221992
0.30342652	0.38748715	0.364680945	0.37097868	0.30498225	0.25129204	0.195135195	0.12913512	0.068234965	0.017456031	0.000247096035
0	0	0	0	0	0	0	0.000171338394	0.012392906	0.037825929	0.077043735
0.1256231075	0.19109811	0.267918835	0.312416585	0.31505704	0.2970434	0.27319723	0.235248815	0.18275699	0.12336001	0.0644091975
0.0174243085	0.00018831128	0	0	0	0	0	0	0	0.00040833818	0.025042739
0.092007715	0.171428195	0.19366647	0.269980015	0.331909295	0.384077775	0.405225835	0.45220888	0.409796625	0.336272315	0.24172201
0.15840127	0.0667144075	0.016970975	0.00016866235	0	0	0	0	0	0	0
0.00032140379	0.0278098275	0.104798215	0.215250215	0.30711432	0.40840202	0.48378662	0.5114172	0.51093212	0.477814365	0.4175833
0.35712476	0.24683168	0.1750696	0.0787173475	0.017207734	0.0001002417725	0	0	0	0	0
0	0	0.0002368334785	0.028537158	0.11729855	0.23601884	0.29882661	0.379368675	0.42251186	0.46054967	0.47630985
0.447020275	0.38634364	0.3384617	0.25758038	0.16832341	0.079839995	0.0159466195	5.563539e-05	0	0	0
0	0	0	0	0.0001320491835	0.0203443315	0.08181742	0.168678395	0.24535895	0.33007741	0.36535406
0.365406935	0.301045865	0.302438925	0.24128232	0.183583815	0.139292255	0.095008377	0.046568365	0.0088658835	1.96965365e-05	0
0	0	0	0	0	0	8.5664494e-05	0.01049642285	0.042359122	0.096483107	0.146532835
0.18719513	0.208134765	0.23716312	0.219623915	0.229241795	0.21202684	0.174018005	0.130153325	0.085524265	0.0411732275	0.0090234955
7.465835e-06	0	0	0	0	0	0	0	5.9115105e-05	0.0202797865	0.096621955
0.20146511	0.31229089	0.401067285	0.497163115	0.51840925	0.5102741	0.437233835	0.333246365	0.294923915	0.21587331	0.138548895
0.069628689	0.011061848	0	0	0	0	0	0	0	0	2.77065465e-05
0.016112552	0.077765975	0.162679755	0.2718797	0.37467265	0.46323219	0.48687807	0.41929023	0.33347908	0.269856265	0.20260013
0.14894688	0.0941106075	0.0374978435	0.00476949015	0	0	0	0	0	0	0
0	8.294963e-06	0.0054930324	0.0353309465	0.086766348	0.137401015	0.22354659	0.31628144	0.3623832	0.343204915	0.286519465
0.234285675	0.148193775	0.08728532	0.051739644	0.018737644	0.00302883855	0	0	0	0	0
0	0	0	1.1439857e-05	0.0085942217	0.045072645	0.10642471	0.18168465	0.254397375	0.31053143	0.308933825
0.282465555	0.30192614	0.295506725	0.21323517	0.14806616	0.1024361	0.0478307995	0.00574444085	0	0	0
0	0	0	0	0	0	0.007103794	0.041878139	0.096382507	0.1320584	0.213233205
0.295979415	0.321371335	0.330211085	0.324840215	0.28273519	0.2612473	0.167912165	0.101016003	0.0460903645	0.00493932925	0
0	0	0	0	0	0	0	0	0.0086160015	0.0485712085	0.116543765
0.19374583	0.248550715	0.27839792	0.36375703	0.32617034	0.29213834	0.24795535	0.218349145	0.14843121	0.09583438	0.040952988
0.00434816665	0	0	0	0	0	0	0	0	0	0.0063698538
0.037193395	0.0884812275	0.128052145	0.15485543	0.194849535	0.231870195	0.244203725	0.252332445	0.227504365	0.19566809	0.149430455
0.0780706445	0.032800803	0.00323716155	0	0	0	0	0	0	0	0
0	0.00647367425	0.049743225	0.114302953	0.14937675	0.19389495	0.25517472	0.291982445	0.31508929	0.28338763	0.28282182
0.225331465	0.165406675	0.09772669	0.037578	0.00340615945	0	0	0	0	0	0
0	0	0	0.0080121725	0.0566942935	0.133952157	0.167849415	0.237755225	0.313209715	0.36226379	0.41406252
0.383742185	0.33763271	0.28552423	0.20808114	0.121907388	0.05069271	0.0036843427	0	0	0	0
0	0	0	0	0	0.0073272055	0.053324437	0.11044293	0.15298756	0.212632835	0.25308772
0.288704755	0.33065204	0.347975615	0.28613126	0.23866882	0.17701991	0.103653065	0.040101805	0.00230155155	0	0
0	0	0	0	0	0	0	0.0045740695	0.038233963	0.0914464975	0.17327576
0.209165445	0.242126015	0.310906175	0.33184309	0.29142046	0.243897975	0.175665255	0.103736665	0.061448995	0.01980057875	0.0009732272
0	0	0	0	0	0	0	0	0	0.0026812188	0.0312896725
0.084607225	0.176838055	0.275196745	0.328240395	0.377680465	0.403368995	0.397655575	0.36764279	0.3037066	0.219569045	0.123200804
0.040024424	0.00154073405	0	0	0	0	0	0	0	0	0
0.0044032118	0.0338303335	0.0715963425	0.09999004	0.13272162	0.177997575	0.18910656	0.16887184	0.16400528	0.184150985	0.18482845
0.148880015	0.092993955	0.030886899	0.000927877985	0	0	0	0	0	0	0
0	0	0.0030701272	0.0303730375	0.074364665	0.139553835	0.22746826	0.32398701	0.38723147	0.3902998	0.34441084
0.257783945	0.21524874	0.14350653	0.0847117	0.027644329	0.000752838275	0	0	0	0	0
0	0	0	0	0.0049448879	0.061596175	0.15177112	0.22440554	0.310267255	0.391532005	0.42897202
0.43752098	0.398461315	0.33609606	0.28934732	0.19195279	0.1113222775	0.0356801035	0.00069537422	0	0	0
0	0	0	0	0	0	0.0028082068	0.033083381	0.0731721425	0.0895157325	0.111090738
0.129085507	0.13789027	0.170285585	0.18361836	0.14848955	0.121948678	0.097061785	0.057599061	0.016558535	0.000358821815	0
0	0	0	0	0	0	0	0	0.001134159415	0.0159679475	0.058654929
0.149802215	0.232660275	0.33015406	0.36950721	0.35452966	0.37165257	0.321185005	0.26029895	0.1711089	0.084757973	0.021780543
0.00020481662	0	0	0	0	0	0	0	0	0	0.0015368114
0.0228173495	0.0544822125	0.12664291	0.18596936	0.205710622	0.234008915	0.27062857	0.265885225	0.229067765	0.159680645	0.10585379
0.058191538	0.0171117705	0.00017336099	0	0	0	0	0	0	0	0
0	0.00137130905	0.026325707	0.069216315	0.132714565	0.183729885	0.22946318	0.26501213	0.24973279	0.23361122	0.22783266
0.218168905	0.170413315	0.09206724	0.023688263	0.0002945156	0	0	0	0	0	0
0	0	0	0.0023399317	0.0549843315	0.16254255	0.27325104	0.38074836	0.45754552	0.48078945	0.472751825
0.44524457	0.385836975	0.29962908	0.19919559	0.1064897875	0.0251107085	0.000186359485	0	0	0	0
0	0	0	0	0	0.0017423386	0.0507785385	0.15459225	0.267691405	0.3564411	0.41556704
0.43791461	0.417408515	0.376002925	0.315327825	0.215568595	0.13296829	0.0593232575	0.01159560575	3.0680525e-05	0	0
0	0	0	0	0	0	0	0.00044268042	0.01756204	0.057348672	0.077949655
0.106817675	0.139044695	0.161229625	0.22171712	0.246841465	0.23874222	0.2018128	0.137679505	0.07267179	0.01477004	3.06726725e-05
0	0	0	0	0	0	0	0	0	0.00118175405	0.0335978435
0.0878396075	0.09827145	0.11333302	0.15633106	0.19322876	0.214679905	0.192514575	0.170211185	0.135354767	0.0716967975	0.030895812
0.005446038	0	0	0	0	0	0	0	0	0	0
0.0002840824575	0.02259057	0.082903095	0.1228782925	0.171606185	0.195327035	0.23210658	0.270057505	0.26249996	0.23972045	0.189766925
0.14944755	0.06943576	0.011971242	0	0	0	0	0	0	0	0
0	0	0.0005319485	0.031898284	0.10423796	0.147420025	0.19801994	0.233106955	0.287531985	0.329552335	0.336889925
0.29814073	0.241762945	0.15384905	0.070948218	0.012329668	0	0	0	0	0	0
0	0	0	0	0.00037080238	0.023777209	0.082560295	0.144916305	0.203486045	0.28346485	0.26641044
0.30133885	0.27559224	0.263497605	0.203646775	0.11350017	0.057085573	0.00682330155	0	0	0	0
0	0	0	0	0	0	0.0002793774675	0.0211425695	0.0806072425	0.123190955	0.176695545
0.23202114	0.308617085	0.339015365	0.327079	0.271550465	0.22541925	0.146528015	0.070757113	0.0092317822	0	0
0	0	0	0	0	0	0	0	6.84003135e-05	0.0173862515	0.069805098
0.12682559	0.187612095	0.22765921	0.260572055	0.24876887	0.209505915	0.195805065	0.158085035	0.098815692	0.0476002135	0.00555242375
0	0	0	0	0	0	0	0	0	0	0.0001464239
0.0209399475	0.084058482	0.15075745	0.22213415	0.30266884	0.3457712	0.334663435	0.258669545	0.199895765	0.152270735	0.08909506
0.0409931925	0.00433945665	0	0	0	0	0	0	0	0	0
0	0.000107822652	0.024150047	0.09489087	0.186708405	0.248548695	0.27344315	0.259660965	0.243664855	0.205742395	0.15612947
0.11792224	0.0723475475	0.0284021785	0.0029099719	0	0	0	0	0	0	0
0	0	0	1.959326025e-05	0.00408667335	0.0202456665	0.0408472985	0.0560201965	0.059772325	0.07927406	0.0708248325
0.0640578735	0.055244302	0.0383260265	0.0251536675	0.010999197	0.000986176015	0	0	0	0	0
0	0	0	0	0	7.507767e-06	0.00723184675	0.040754618	0.076043906	0.12524183	0.168225648
0.215615165	0.25478171	0.2715069	0.241795645	0.19748789	0.136186205	0.0530685445	0.00358755785	0	0	0
0	0	0	0	0	0	0	2.04502375e-05	0.0097358208	0.043882755	0.07730036
0.10812745	0.13146003	0.18120012	0.2221939	0.271014945	0.254961965	0.21828192	0.14436707	0.057574561	0.00305298855	0
0	0	0	0	0	0	0	0	0	1.781544e-05	0.0197135975
0.093205593	0.160643675	0.219477965	0.26748043	0.306059225	0.324865995	0.30474182	0.27240151	0.192183795	0.122008365	0.040020005
0.00174682665	0	0	0	0	0	0	0	0	0	0
7.2032795e-06	0.0074218025	0.0330750965	0.100544513	0.156411645	0.190336595	0.17851182	0.16805649	0.14794503	0.10820101	0.072629902
0.030210431	0.009833748	0.00029615107	0	0	0	0	0	0	0	0
0	0	0	0.0029025861	0.019841214	0.045951489	0.0807676835	0.125205105	0.134422645	0.144197153	0.13997178
0.1113806125	0.092306387	0.054116651	0.019332884	0.00074061428	0	0	0	0	0	0
0	0	0	0	0	0.0073363886	0.052267053	0.117562808	0.192566285	0.266996185	0.307705075
0.26320983	0.22289206	0.1486270675	0.077701615	0.034579705	0.00814164115	0.00020229539	0	0	0	0
0	0	0	0	0	0	0	0.00443477465	0.0267246785	0.059518674	0.11158008
0.16218406	0.21711736	0.243179075	0.221271985	0.18603641	0.145696455	0.090774163	0.030941935	0.000598572395	0	0
0	0	0	0	0	0	0	0	0	0.0039135165	0.0238156845
0.0475816655	0.0732584075	0.113193995	0.16095876	0.200464977	0.217963975	0.205935345	0.1584900675	0.09812531	0.0310889985	0.00055190705
0	0	0	0	0	0	0	0	0	0	0
0.011419118	0.0899435775	0.153954665	0.22345419	0.299818475	0.35275909	0.410522015	0.382131015	0.311661075	0.206469715	0.1063432675
0.0281373495	0.00047574955	0	0	0	0	0	0	0	0	0
0	0	0.0051133431	0.033634169	0.0758427125	0.101537578	0.1413208825	0.151927523	0.145576175	0.14075197	0.108610017
0.08652329	0.051801139	0.014178	3.99910835e-05	0	0	0	0	0	0	0
0	0	0	0	0.0037083987	0.0291073955	0.0477248335	0.07974726	0.10435866	0.117588435	0.11934214
0.11950068	0.09054695	0.064168125	0.0364954135	0.0110304145	0.000159886685	0	0	0	0	0
0	0	0	0	0	0	0.0024428639	0.023501891	0.0367628505	0.05777405	0.0669987165
0.0804020025	0.0735890185	0.0632114225	0.05310854	0.035734379	0.018786721	0.0043345823	2.1304663e-05	0	0	0
0	0	0	0	0	0	0	0	0.001964433	0.019480536	0.038536651
0.056276905	0.098981047	0.087867231	0.105139313	0.10645741	0.0952635	0.0713941235	0.0330239	0.00678692925	2.7182068e-05	0
0	0	0	0	0	0	0	0	0	0	0.00522884285
0.065188305	0.1525486	0.229405805	0.276811625	0.30514735	0.30544225	0.27166734	0.203846815	0.118738475	0.0491600685	0.0087260373
0	0	0	0	0	0	0	0	0	0	0
0	0.0014227533	0.017301163	0.042691177	0.059545821	0.073802058	0.083174425	0.08091207	0.0822580225	0.0670132525	0.05120269
0.029129342	0.0060592092	0	0	0	0	0	0	0	0	0
0	0	0	0.0017493986	0.0254507995	0.0530692	0.091731475	0.13617274	0.17564234	0.174573425	0.16538488
0.132704725	0.09355093	0.0518947165	0.008533288	0	0	0	0	0	0	0
0	0	0	0	0	0.0025328624	0.0464628455	0.10938729	0.157096235	0.2043964	0.228828485
0.215582185	0.20755951	0.16430271	0.10841614	0.0526240685	0.0079955335	0	0	0	0	0
0	0	0	0	0	0	0	0.00060210215	0.013204922	0.0338581195	0.0552291315
0.075933105	0.07811565	0.087243545	0.0907138635	0.0840811225	0.0670948815	0.0387138985	0.0061709232	0	0	0
0	0	0	0	0	0	0	0	0	0.00190379185	0.042545559
0.10017084	0.141645105	0.179905625	0.19317841	0.19191985	0.15075566	0.104617415	0.067507457	0.031268619	0.0041422125	0
0	0	0	0	0	0	0	0	0	0	0
0.000285991145	0.0075299212	0.026486119	0.041649191	0.04420596	0.0525954765	0.0471066685	0.0457037575	0.031438322	0.0205491315	0.0097927825
0.0015201568	0	0	0	0	0	0	0	0	0	0
0	0	0.000507548245	0.020217171	0.056089555	0.1212825725	0.17439778	0.19586412	0.18670807	0.14648928	0.1159828
0.0757861975	0.035508526	0.0028871163	0	0	0	0	0	0	0	0
0	0	0	0	0.00048486446	0.0130428295	0.0391489305	0.059064366	0.091041955	0.114149325	0.13267363
0.142896695	0.1165813925	0.086261735	0.034483999	0.0030721373	0	0	0	0	0	0
0	0	0	0	0	0	0.00050184685	0.026301205	0.074819145	0.146230835	0.19578655
0.205401605	0.19527859	0.18500395	0.145719525	0.0909014755	0.0398047785	0.0033427226	0	0	0	0
0	0	0	0	0	0	0	0	0.000585085045	0.032310946	0.0697159325
0.112146055	0.155925088	0.166175622	0.1466761775	0.114043055	0.0770884155	0.0435837835	0.01638183375	0.0008552881	0	0
0	0	0	0	0	0	0	0	0	0	6.77605075e-05
0.0072887405	0.0281354795	0.0491485705	0.0808790865	0.1087955	0.1145609175	0.10617983	0.087679395	0.0540355335	0.0207694695	0.0013620643
0	0	0	0	0	0	0	0	0	0	0
0	9.1382438e-05	0.008146138	0.026295816	0.0430413535	0.048744398	0.055128771	0.06793503	0.06293773	0.0423963725	0.0262524615
0.010780995	0.00079253396	0	0	0	0	0	0	0	0	0
0	0	0	5.45570035e-05	0.0112202195	0.0427145375	0.0757233825	0.11267749	0.1179027425	0.12719619	0.099673
0.068682318	0.042890295	0.014174488	0.000554461585	0	0	0	0	0	0	0
0	0	0	0	0	2.7301355e-05	0.00482105775	0.0162125675	0.030871274	0.0468260685	0.062832327
0.06949459	0.0715633025	0.06552469	0.040592719	0.0173369425	0.00056960255	0	0	0	0	0
0	0	0	0	0	0	0	7.1499657e-05	0.0148373045	0.046530048	0.08782749
0.123187755	0.14852749	0.1573577	0.1279271325	0.097910609	0.056447395	0.0186504985	0.000682904155	0	0	0
0	0	0	0	0	0	0	0	0	4.20581545e-05	0.019223621
0.081137915	0.139556585	0.191398425	0.222218705	0.205790915	0.181118695	0.128039878	0.06763767	0.0205169815	0.00044745869	0
0	0	0	0	0	0	0	0	0	0	0
2.82943395e-05	0.0131381145	0.05452737	0.101146053	0.137917327	0.155693605	0.154834435	0.12647025	0.09582129	0.06360511	0.019915562
0.00028411207	0	0	0	0	0	0	0	0	0	0
0	0	1.32914085e-05	0.00603082705	0.028532142	0.051133984	0.064511735	0.07093981	0.05699208	0.060256892	0.0474655755
0.030072858	0.0101795485	0.000169624725	0	0	0	0	0	0	0	0
0	0	0	0	6.635965e-06	0.01210714	0.052851515	0.110925755	0.16819811	0.202047675	0.20723164
0.17104332	0.114086985	0.0511822385	0.0110429245	0.00013015468	0	0	0	0	0	0
0	0	0	0	0	0	0	0.007292599	0.029518389	0.06264258	0.11002585
0.1535327725	0.16384044	0.12722244	0.09911183	0.056710339	0.01441984	0.000100152263	0	0	0	0
0	0	0	0	0	0	0	0	0	0.0089497505	0.059135735
0.10576372	0.1461117175	0.17121741	0.184301615	0.164511175	0.12130203	0.062426807	0.017451534	7.0828748e-05	0	0
0	0	0	0	0	0	0	0	0	0	0
0.00506094235	0.0320924445	0.0589601935	0.080832155	0.08446337	0.089228555	0.089194235	0.071165815	0.0472252165	0.012348532	6.2286148e-05
0	0	0	0	0	0	0	0	0	0	0
0	0	0.006655331	0.03790433	0.083846315	0.1267660625	0.139038725	0.168370285	0.141960765	0.11947803	0.06633556
0.0163998465	2.9322106e-05	0	0	0	0	0	0	0	0	0
0	0	0	0	0.00626952065	0.043580404	0.092529775	0.116765665	0.145011435	0.164416705	0.172548675
0.114882668	0.06727291	0.0134143065	1.32990045e-05	0	0	0	0	0	0	0
0	0	0	0	0	0	0.0031318583	0.0193426985	0.037558113	0.051058499	0.0573457165
0.054938268	0.04536869	0.035583323	0.015467995	0.00256264385	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.00618219515	0.044321393	0.090096365
0.1041290425	0.10619932	0.0727809375	0.053544418	0.032427303	0.0198049455	0.00496228835	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0.0065207295
0.0609462165	0.13593548	0.194845915	0.219316235	0.197086535	0.136264085	0.0971822775	0.039463402	0.00539632	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0.00387152	0.0494986465	0.115413535	0.16434999	0.20656827	0.20684318	0.18436525	0.138317325	0.0696634625	0.0094616434
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0.00113520045	0.012209814	0.030483	0.048551868	0.066211018	0.070653981	0.062943935	0.043640245
0.0186612185	0.002582774	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.0020164874	0.0246259785	0.060147494	0.096521985	0.12263135	0.11637738
0.103748235	0.062240683	0.0293780005	0.00372061165	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.00094419145	0.01204001375	0.0259211555	0.040878758
0.0456285045	0.0461673565	0.0494633075	0.036265021	0.021235059	0.00292028665	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0.00099457907	0.0195497045
0.04192934	0.05989338	0.071722176	0.0727274625	0.0742061775	0.0540467565	0.028893805	0.00321371495	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0.00113550105	0.01736937675	0.036001089	0.0611419305	0.0755326535	0.070960196	0.071492165	0.0536651235	0.024759583	0.00173152285	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0.000415543265	0.00866529765	0.027402085	0.05373489	0.085653267	0.10182362	0.1014449175	0.08036593	0.04105169
0.0034290153	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0.00128901615	0.0360414785	0.097810747	0.15222152	0.17774312	0.189212805	0.15917694
0.10774534	0.04511068	0.0034215504	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.000352045795	0.0104922725	0.034640491	0.06247641	0.079452215
0.079234963	0.067570907	0.043534435	0.0187809105	0.00138855563	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.00036319731	0.0129386375	0.0407930515
0.0650104475	0.069020247	0.0698654735	0.056517292	0.0398438445	0.015347992	0.0009945228	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0.00026520832
