"AT"	"Balt"	"BE"	"DE"	"DK"	"Es"	"Fr"	"Nl"	"No"	"Se"	"Uk"
0.56656477	0.46361221	0.34966391	0.23954222	0.134868075	0.0580387765	0.009845471	6.2582844e-05	0	0	0
0	0	0.000340754175	0.013674414	0.0563806565	0.128207365	0.225196815	0.375734615	0.420338485	0.485610845	0.581597425
0.58186425	0.5520948	0.508692655	0.48020877	0.378380895	0.284815725	0.1765729	0.08137578	0.0163563995	0.0001307930435	0
0	0	0	0	0.001243243715	0.031685858	0.106315232	0.19817085	0.29054131	0.38470882	0.44827621
0.508009875	0.5204168	0.47721854	0.440218925	0.39535439	0.3000453	0.223510355	0.171431225	0.096301095	0.0445680205	0.0095630055
0.00013451098	0	0	0	0	0	0.001192842515	0.0287435775	0.098872148	0.190339035	0.29537195
0.32355434	0.40107875	0.481493445	0.55528274	0.587855965	0.550496325	0.5005174	0.371321185	0.296382575	0.19730918	0.1023942
0.043083867	0.011252747	9.4752235e-05	0	0	0	0	0	0.001281059935	0.0235725755	0.066862952
0.122080895	0.186095095	0.19464206	0.257382805	0.30902788	0.329670905	0.36257054	0.2952708	0.27912034	0.261377525	0.197410785
0.14669398	0.100762457	0.056514349	0.0130825915	0.00019921728	0	0	0	0	0	0.00129434397
0.0217871435	0.0698628165	0.14254724	0.21739985	0.228071475	0.29178939	0.345939295	0.37955349	0.411723555	0.392264305	0.34836165
0.29809924	0.243634195	0.16904218	0.102891625	0.04823892	0.01501545	0.00024217917	0	0	0	0
0	0.0011480373	0.023273795	0.07463168	0.14790534	0.23533846	0.29089151	0.35682786	0.43746951	0.510662955	0.53168787
0.5201316	0.48875493	0.42217664	0.33309774	0.230421705	0.137687825	0.0610008775	0.017693421	0.000263280665	0	0
0	0	0	0.0012252827	0.0262288115	0.085482887	0.1557319	0.23220486	0.267524085	0.31469637	0.366502145
0.396117035	0.407113315	0.389982745	0.37565015	0.34022468	0.26637783	0.18196553	0.117646655	0.054958728	0.017329353	0.00035831409
0	0	0	0	0	0.001382146965	0.0247109925	0.0767358525	0.143626625	0.22670084	0.32095292
0.42310196	0.511856965	0.59740575	0.644292265	0.621468305	0.574489775	0.46038547	0.38213603	0.28210394	0.17813317	0.091687327
0.02432889	0.00047237794	0	0	0	0	0	0.00224161575	0.0425439665	0.12973892	0.248510265
0.366837605	0.390064075	0.42460048	0.41185284	0.38687676	0.30411048	0.272886785	0.25647796	0.20618694	0.12937447	0.0829008255
0.0460359975	0.019708507	0.0058479541	0.000121367895	0	0	0	0	0	0.000645560233	0.011555915
0.039070047	0.0870330425	0.122985803	0.1357942925	0.18987795	0.23462442	0.242175965	0.255754045	0.23480915	0.2303032	0.223386465
0.19758602	0.182932295	0.115536843	0.0580577235	0.0140718295	0.000342601435	0	0	0	0	0
0.00075968038	0.024225159	0.077944715	0.15416266	0.254542315	0.316122345	0.38971605	0.44530841	0.46450514	0.477321765	0.441733135
0.402115575	0.331423425	0.270465635	0.2164181	0.1603122	0.081999425	0.018553205	0.00038583317	0	0	0
0	0	0.0016447756	0.0347599735	0.107641765	0.206145025	0.336828455	0.435221315	0.52973835	0.61585465	0.67077729
0.671018235	0.6258065	0.571368035	0.478400715	0.37978721	0.279942885	0.166632845	0.078797858	0.0225176765	0.00047005752	0
0	0	0	0	0.00207173037	0.0390916635	0.12440401	0.237379525	0.35835008	0.483823525	0.582800875
0.656768205	0.698339	0.702305135	0.66299935	0.5790534	0.497099385	0.33455567	0.223739465	0.153197345	0.076189495	0.021880315
0.00056820095	0	0	0	0	0	0.00209549525	0.039369579	0.12327112	0.22600807	0.346646815
0.464721755	0.565532	0.63984925	0.67775167	0.66004298	0.64593613	0.581404065	0.48220594	0.375791035	0.23490655	0.129606975
0.071866588	0.018535221	0.000449394265	0	0	0	0	0	0.00194239975	0.03708841	0.11610902
0.209663175	0.31077331	0.39112506	0.45748611	0.531791465	0.593174755	0.60148237	0.56932248	0.516677075	0.403660025	0.30381562
0.197535015	0.127186795	0.0650057995	0.0197534425	0.00050483577	0	0	0	0	0	0.00163261623
0.0330170355	0.09693993	0.18099427	0.259789475	0.24793566	0.316697195	0.325137795	0.374259715	0.41239743	0.40797692	0.397721325
0.33496371	0.27614335	0.21610839	0.132878715	0.067892408	0.0217527745	0.00055788942	0	0	0	0
0	0.00126954975	0.0230924075	0.068586888	0.125949555	0.20537471	0.301186055	0.40881944	0.45644542	0.47591099	0.45110649
0.43134007	0.3996934	0.37822701	0.300083735	0.22638875	0.143081732	0.077273115	0.022628159	0.00057912341	0	0
0	0	0	0.001800230375	0.0301456185	0.087363136	0.161196135	0.242658835	0.33108327	0.410752055	0.44048542
0.486097335	0.47849272	0.4920178	0.45423385	0.41249656	0.33140226	0.255133965	0.164939245	0.08197079	0.022807078	0.0006067621
0	0	0	0	0	0.00201741637	0.038034534	0.116070592	0.21735932	0.33066138	0.48179802
0.56976771	0.63369413	0.644889445	0.632448135	0.595095875	0.568479535	0.473806365	0.390053865	0.28473108	0.182138795	0.096171027
0.02632445	0.000644873265	0	0	0	0	0	0.001832858475	0.0359538965	0.109316958	0.20436798
0.31855055	0.421651645	0.52521506	0.6053435	0.62315765	0.6443094	0.625568655	0.577981225	0.480741775	0.3999137	0.307035715
0.192889505	0.101677568	0.0260918945	0.000594720015	0	0	0	0	0	0.00173179301	0.032399347
0.105903438	0.197084205	0.302456665	0.411716085	0.497542465	0.54628805	0.56511575	0.5680926	0.53215895	0.46492701	0.41294032
0.31947174	0.24699802	0.178414105	0.09091255	0.024333623	0.000545582465	0	0	0	0	0
0.001670717965	0.0376790365	0.119733615	0.229625735	0.34810337	0.46203073	0.56066968	0.62500053	0.64541455	0.624046785	0.59908805
0.53146648	0.43914506	0.307691085	0.230779035	0.144354135	0.07693216	0.018549276	0.00048175877	0	0	0
0	0	0.0014179007	0.028547585	0.091593012	0.17322898	0.29919399	0.354650235	0.44651279	0.5102126	0.5533884
0.57654535	0.55310136	0.50067425	0.43814088	0.36011474	0.243476715	0.16925737	0.085138322	0.0236307505	0.00055869874	0
0	0	0	0	0.000900780235	0.0242605115	0.08958375	0.19580394	0.320389215	0.402153115	0.484810335
0.550771875	0.5701672	0.5995906	0.59793337	0.54931027	0.509132665	0.4031043	0.29287635	0.1762939	0.083655535	0.0232993
0.000584000635	0	0	0	0	0	0.00126107567	0.028520843	0.0898412025	0.17726883	0.2687435
0.27535752	0.35588576	0.398822485	0.44822669	0.442926915	0.45971526	0.426338535	0.37778964	0.29701799	0.21854046	0.1511796
0.0832574075	0.022490232	0.000558935865	0	0	0	0	0	0.001344011115	0.0307300225	0.09938108
0.194420205	0.294361765	0.390950755	0.441568635	0.471798775	0.528778285	0.54019785	0.493123425	0.4679777	0.34937638	0.26095927
0.18448983	0.130729995	0.0694396625	0.019825146	0.000518523315	0	0	0	0	0	0.001170698765
0.028860272	0.09926582	0.193135135	0.308562695	0.3875372	0.442928895	0.476962265	0.45892653	0.454098685	0.46293384	0.42301685
0.31284666	0.22855664	0.17644186	0.124046612	0.069874495	0.02082571	0.000583902165	0	0	0	0
0	0.00085287531	0.02492475	0.0918673945	0.195751425	0.31562612	0.4086572	0.51917896	0.56694485	0.563351875	0.51628705
0.509332	0.44943641	0.41631952	0.323861815	0.244633125	0.1573217	0.0796725825	0.0187535305	0.000371192565	0	0
0	0	0	0.00080348942	0.025099456	0.0879296375	0.172378645	0.27073028	0.329112425	0.39844235	0.41414711
0.42570397	0.411497815	0.366717585	0.34394658	0.3310064	0.293446795	0.24821204	0.159238955	0.077026275	0.0211454845	0.00041103022
0	0	0	0	0	0.000879897895	0.0282979105	0.10038461	0.198083265	0.31842246	0.373675775
0.42514996	0.493394045	0.5124845	0.50570256	0.492976825	0.42856522	0.37894109	0.32155865	0.228222285	0.145870575	0.073502233
0.018968137	0.00039182528	0	0	0	0	0	0.000800743815	0.025610909	0.09197099	0.185466525
0.3037125	0.37421253	0.435363815	0.496139735	0.507445185	0.53499685	0.524539775	0.456106615	0.37871398	0.31494515	0.2223683
0.13594109	0.069245892	0.015957871	0.00030933811	0	0	0	0	0	0.00067332631	0.025068419
0.089040912	0.181574345	0.28648758	0.376394315	0.46166794	0.5263208	0.5729261	0.57968536	0.57989305	0.53175118	0.457108185
0.356847735	0.27409125	0.166656985	0.080791647	0.018449189	0.000298015585	0	0	0	0	0
0.00057314101	0.0223310805	0.07618914	0.16707868	0.2891213	0.38410294	0.4482133	0.51080408	0.51422758	0.4676062	0.4291137
0.39381725	0.326696395	0.224014425	0.134437265	0.08273166	0.041572855	0.012183648	0.000118021555	0	0	0
0	0	0.0002001550275	0.009974511	0.047200856	0.1105520825	0.20811289	0.247494395	0.33474706	0.42970514	0.478890555
0.497362525	0.511522135	0.45912462	0.40250863	0.29597035	0.213621905	0.135124155	0.059051771	0.0137126815	0.000177863005	0
0	0	0	0	0.0003724122125	0.0203888965	0.071151705	0.13479446	0.21688036	0.27357507	0.30899414
0.354683295	0.352597475	0.40365559	0.392079085	0.364520675	0.272885765	0.221497745	0.1391948575	0.082465437	0.03937913	0.01166775
0.000182790905	0	0	0	0	0	0.00020972369	0.01282557325	0.052257673	0.106590287	0.18056894
0.284703665	0.3386818	0.36992928	0.3542514	0.31866563	0.3148897	0.31800966	0.24824073	0.218726315	0.176550325	0.108723215
0.0519261455	0.010663561	0.00018765706	0	0	0	0	0	0.000169452274	0.0122155805	0.057726671
0.131799035	0.22920043	0.31637613	0.4200339	0.503330365	0.565729475	0.57817656	0.5247802	0.47691791	0.40686341	0.34595528
0.269553665	0.175646195	0.08314642	0.018112003	0.000167709905	0	0	0	0	0	0.000301448735
0.0222545865	0.091735525	0.190218865	0.29260388	0.412547875	0.519075575	0.61161315	0.6573568	0.64366222	0.605902	0.50135495
0.39671825	0.30791649	0.232277275	0.14637941	0.073318275	0.0162249145	0.000135614805	0	0	0	0
0	0.0002158345435	0.0186370745	0.08081085	0.17460605	0.277478985	0.353841035	0.435239435	0.50121957	0.5282688	0.5107825
0.486051	0.39747102	0.345555525	0.290577545	0.20205488	0.1343004	0.064778128	0.0144474185	0.00010963107	0	0
0	0	0	0.000136432165	0.016832123	0.073550128	0.15130996	0.257517815	0.33506763	0.41346356	0.44807615
0.48388772	0.50573599	0.48765777	0.462342335	0.38294496	0.29266428	0.202739415	0.1182152975	0.0597891195	0.0132440985	8.4260393e-05
0	0	0	0	0	0.0001226678	0.0168127875	0.075623905	0.16906481	0.278495385	0.40750566
0.50599143	0.578925485	0.62053561	0.63705552	0.618593	0.56495585	0.48259799	0.37032769	0.237253695	0.15074318	0.0712697775
0.0141744875	7.010855e-05	0	0	0	0	0	0.000107511385	0.018089298	0.085042238	0.18325387
0.299275265	0.40646624	0.50481403	0.598456055	0.6384283	0.6347861	0.56453337	0.494239485	0.428543235	0.366104075	0.265314565
0.16415442	0.075534915	0.014112023	5.29146185e-05	0	0	0	0	0	7.5709535e-05	0.0174366455
0.086315917	0.19022734	0.311605795	0.407432005	0.50233114	0.56099847	0.60108843	0.614426775	0.5854616	0.50205396	0.43705627
0.34601329	0.252017995	0.152032285	0.07189256	0.0126403375	3.8602874e-05	0	0	0	0	0
5.70601225e-05	0.0171620405	0.0884865075	0.19543493	0.318182385	0.438651825	0.54131025	0.61194855	0.63580145	0.649420185	0.605870315
0.56078665	0.45753835	0.3927381	0.270306395	0.167003175	0.07460678	0.013203394	1.72051585e-05	0	0	0
0	0	3.586509e-05	0.0150290255	0.076945895	0.17182813	0.27777803	0.35921762	0.42137979	0.49034566	0.47739285
0.461921065	0.38754143	0.32405052	0.254030065	0.1991399	0.153005645	0.098368535	0.0474679715	0.0082194625	8.206575e-06	0
0	0	0	0	1.558031e-05	0.0092407058	0.056198811	0.126740278	0.21222925	0.28604793	0.370211575
0.38494234	0.40672674	0.42615786	0.4131523	0.425984055	0.373014615	0.300374925	0.213533615	0.13183941	0.0581469235	0.008997332
7.6053265e-06	0	0	0	0	0	7.72277e-06	0.010240198	0.066399685	0.144664065	0.24003887
0.30918725	0.378563105	0.43127245	0.442047775	0.47056445	0.474032105	0.42472108	0.36751506	0.313370065	0.23888738	0.143839465
0.063276513	0.00762622475	0	0	0	0	0	0	1.237534e-05	0.0090804835	0.04628209
0.105667915	0.191168965	0.3075834	0.394900135	0.46156865	0.508029815	0.471818195	0.430121265	0.39179145	0.343932655	0.26833964
0.17613823	0.1115274425	0.0466594175	0.0055332115	0	0	0	0	0	0	7.7993965e-06
0.00761246965	0.0417244365	0.0828352235	0.140456597	0.204893513	0.277030585	0.318640105	0.344670875	0.337137285	0.30365025	0.262940755
0.2352972	0.19727602	0.13521247	0.080153012	0.036981674	0.004365199	0	0	0	0	0
0	0	0.00346749355	0.0314931025	0.079192005	0.1573133925	0.23331172	0.25054569	0.312405875	0.365475825	0.37251441
0.37927418	0.3236236	0.25904659	0.22855053	0.164324055	0.096786895	0.0445556065	0.0062597892	0	0	0
0	0	0	0	0.0088285798	0.063638993	0.14770946	0.24952815	0.28567399	0.34850882	0.36337268
0.3779684	0.330747875	0.2954252	0.26032129	0.234166605	0.194049255	0.15051174	0.093726613	0.041715425	0.00489316905	0
0	0	0	0	0	0	0.00641221	0.0518291035	0.12927038	0.238662215	0.35396455
0.44366946	0.51753095	0.526188635	0.53915754	0.51864004	0.47399881	0.393269485	0.3009205	0.23313965	0.132814595	0.0533991875
0.005876941	0	0	0	0	0	0	0	0.007223701	0.0580859535	0.14180071
0.25964423	0.3196786	0.41595233	0.5102179	0.551802565	0.51112238	0.49243215	0.429768715	0.31896368	0.262860965	0.17822484
0.1150538	0.046661607	0.0050913755	0	0	0	0	0	0	0	0.0017358587
0.01504651	0.0409018005	0.073794239	0.10807016	0.17435283	0.250232025	0.305528775	0.30964965	0.337723715	0.3636356	0.27075174
0.20952396	0.142506495	0.078417068	0.0322331265	0.0027411063	0	0	0	0	0	0
0	0.00331619085	0.0271529335	0.0630264035	0.114995955	0.23348362	0.30947755	0.393893425	0.415505685	0.42909664	0.418997645
0.386823805	0.369223485	0.26976389	0.18884863	0.10919559	0.043539675	0.003078648	0	0	0	0
6.1499882e-17	6.1532042e-17	6.1653265e-17	0.0029875023	0.0279051315	0.081235003	0.161769815	0.275631145	0.370161605	0.43380617	0.486535115
0.51234613	0.491265	0.471975185	0.39794532	0.30404049	0.218015195	0.13094169	0.049485961	0.0028670348	6.14826265e-17	6.156923e-17
6.1961575e-17	6.19551675e-17	6.1958088e-17	6.1960015e-17	6.207946e-17	0.00481845575	0.0567799675	0.152327105	0.262024715	0.34292756	0.40983964
0.419055535	0.391385575	0.34901097	0.31635715	0.282397	0.216436545	0.15559875	0.1020127475	0.05723464	0.0213634225	0.00142231715
6.142448e-17	6.1526165e-17	6.174759e-17	6.1765427e-17	6.176378e-17	6.1740878e-17	6.186851e-17	0.0009647888	0.017851963	0.053782657	0.109978653
0.18863821	0.266040565	0.32413468	0.3428114	0.376134435	0.37769641	0.37372725	0.3735971	0.29499843	0.205994135	0.11265416
0.04137793	0.0021984474	6.156263e-17	6.15636155e-17	6.1829215e-17	6.1808875e-17	6.1805073e-17	6.1781971e-17	6.188776e-17	0.00279681425	0.0424424505
0.12818496	0.22758237	0.32871041	0.41753131	0.47430958	0.52153373	0.492153085	0.47205019	0.415200635	0.371189965	0.27879995
0.193545385	0.116193395	0.0406514835	0.00196683665	6.13026875e-17	6.1324697e-17	6.162653e-17	6.1602622e-17	6.16416385e-17	6.16473625e-17	6.1758192e-17
0.0030314124	0.0466238055	0.13111018	0.213448175	0.291660205	0.37153187	0.42803915	0.503132685	0.47408836	0.48081917	0.41365132
0.364102395	0.28011415	0.197730115	0.1132296175	0.040107565	0.00161740585	6.1311945e-17	6.1353962e-17	6.1724143e-17	6.16969425e-17	6.1707945e-17
6.1700725e-17	6.184075e-17	0.00259633545	0.047301047	0.137987495	0.246755255	0.29182578	0.39211452	0.49164653	0.548181445	0.5512879
0.52353126	0.47661653	0.41287439	0.31081529	0.214426285	0.11400733	0.032757536	0.00100430305	6.00439075e-17	6.0072665e-17	6.02022175e-17
6.02045465e-17	6.0253197e-17	6.02819155e-17	6.0384007e-17	0.001441536	0.0289624695	0.09034878	0.18102811	0.26965706	0.394305615	0.44801574
0.480312555	0.4664942	0.44871648	0.42089322	0.32382241	0.20529941	0.1045837575	0.041750925	0.011923089	0.00031910639	6.0426232e-17
6.05174675e-17	6.102219e-17	6.1019722e-17	6.0964255e-17	6.09492015e-17	6.106969e-17	0.00114832015	0.0284141	0.09154116	0.179197525	0.231524335
0.32222121	0.44739036	0.51648584	0.578337405	0.55995952	0.49221835	0.402227905	0.27580863	0.167474615	0.071059663	0.0176173635
0.00032981356	6.1099425e-17	6.11432335e-17	6.139232e-17	6.139118e-17	6.145386e-17	6.138355e-17	6.1434492e-17	0.00116069698	0.034038251	0.107041178
0.19514122	0.223087335	0.255416475	0.249203065	0.22546954	0.22293327	0.19630921	0.179935765	0.150132205	0.108726815	0.079034253
0.04681048	0.015184161	0.00034526735	6.10149895e-17	6.1158878e-17	6.1276885e-17	6.12991935e-17	6.12906475e-17	6.13069445e-17	6.1476295e-17	0.000632450275
0.0260536355	0.0894118825	0.1763283	0.262924535	0.36216416	0.43377973	0.45881255	0.48503231	0.429666275	0.394670535	0.316071155
0.248975395	0.171974675	0.09962878	0.0290595395	0.00033302183	6.143066e-17	6.1596825e-17	6.204527e-17	6.200413e-17	6.204141e-17	6.2011535e-17
6.2433215e-17	0.00085273511	0.0310941935	0.093423685	0.181245995	0.20049037	0.28705619	0.37913232	0.38579494	0.3966884	0.405345885
0.36649412	0.29108244	0.217620295	0.1462518	0.08173674	0.023684022	0.000242933165	6.10458785e-17	6.1412855e-17	6.16362165e-17	6.1707533e-17
6.173644e-17	6.170911e-17	6.1960707e-17	0.00067379254	0.032074933	0.112563845	0.21229872	0.32599819	0.40898994	0.500555385	0.532058625
0.496050565	0.48708281	0.44842504	0.375215235	0.27831946	0.18366066	0.09750959	0.02330581	0.00013757199	6.1620827e-17	6.165756e-17
6.1983655e-17	6.2031816e-17	6.205194e-17	6.2084595e-17	6.218889e-17	0.000498720317	0.03003281	0.10626205	0.195604425	0.268093215	0.347869415
0.402580455	0.42653614	0.472300115	0.45211364	0.407872305	0.336906285	0.25488153	0.15546282	0.078845533	0.0194412365	6.8448824e-05
6.1635463e-17	6.168373e-17	6.1969735e-17	6.192836e-17	6.1943975e-17	6.2027594e-17	6.2182745e-17	0.000385609525	0.027330013	0.103067855	0.195552175
0.28040023	0.376849665	0.43757045	0.480859715	0.49251948	0.441342595	0.3805836	0.333146695	0.23882506	0.1580394	0.0803588175
0.0183293255	3.8452672e-05	6.15923375e-17	6.16725565e-17	6.1827702e-17	6.182611e-17	6.1871773e-17	6.18846335e-17	6.1952785e-17	0.0001129695905	0.017454625
0.064433219	0.1021058615	0.176434315	0.19600722	0.231085915	0.21878014	0.17811224	0.18176141	0.164683645	0.10931312	0.089663828
0.07177882	0.037769705	0.00903949125	1.3972005e-05	6.1397955e-17	6.14032525e-17	6.15428075e-17	6.15597045e-17	6.1554973e-17	6.1578395e-17	6.1681445e-17
0.0001199262434	0.0161338255	0.071041225	0.1473924	0.20146763	0.286995805	0.351456855	0.38632144	0.4252017	0.42407038	0.39932926
0.33084175	0.26461847	0.18268481	0.090931845	0.0194006415	9.0460032e-06	6.150745e-17	6.15572125e-17	6.17378e-17	6.17145875e-17	6.1710505e-17
6.17110775e-17	6.18657725e-17	8.082020725e-05	0.0187056025	0.079250538	0.15944913	0.19978625	0.276298705	0.329695895	0.353716375	0.40939601
0.42221017	0.397467745	0.33609225	0.253319445	0.167712285	0.081705652	0.015607105	2.4644604e-06	6.1669885e-17	6.17164e-17	6.2030615e-17
6.2023607e-17	6.2025e-17	6.1973832e-17	6.2252838e-17	6.993461745e-05	0.0229781095	0.1011982825	0.20192902	0.31965545	0.419722545	0.49858039
0.52321264	0.51300835	0.46038169	0.361331315	0.311046265	0.231992465	0.152739585	0.0727775835	0.0134624895	2.74259900030172e-07	6.10884875e-17
6.1305677e-17	6.1739258e-17	6.166283e-17	6.17068475e-17	6.17316555e-17	6.1875815e-17	2.2620022500031e-05	0.0171902375	0.078461465	0.16674665	0.251577335
0.355814055	0.447587935	0.478504085	0.42122259	0.39713248	0.35189031	0.329575935	0.249919735	0.17070401	0.08208898	0.013821318
6.0424475e-17	6.1251603e-17	6.13422275e-17	6.17484785e-17	6.1688277e-17	6.1705943e-17	6.16762575e-17	6.1849242e-17	1.70756685000309e-05	0.02111704	0.09834226
0.200478965	0.317653585	0.41790527	0.49314624	0.519107385	0.5283347	0.49844486	0.449651615	0.365957135	0.27133862	0.164286455
0.0728659475	0.010724881	5.974616e-17	6.0366258e-17	6.040148e-17	6.058959e-17	6.05918225e-17	6.065596e-17	6.0668645e-17	6.0916667e-17	5.63120200003045e-06
0.016201624	0.077803353	0.169592865	0.28786458	0.357018025	0.43788341	0.49374219	0.49153993	0.460297125	0.37555162	0.3070221
0.22236636	0.137679735	0.0630554325	0.009406879	5.95300385e-17	6.0134045e-17	6.0178318e-17	6.0480837e-17	6.0454224e-17	6.0451585e-17	6.0462083e-17
6.07804125e-17	1.65174240003034e-06	0.0168853675	0.091949663	0.197881265	0.304819835	0.412760065	0.495075855	0.5431294	0.5616469	0.536805065
0.47895017	0.37006567	0.276871655	0.16446709	0.068903415	0.0087585355	5.9366777e-17	5.99323455e-17	5.9966172e-17	6.03703935e-17	6.0344215e-17
6.0344267e-17	6.03544365e-17	6.0692043e-17	1.77777565030346e-07	0.01777479	0.10108196	0.219565875	0.341564815	0.4458387	0.53198995	0.57950987
0.58277337	0.547952	0.471858605	0.392558845	0.294002695	0.185109945	0.078108115	0.00880448475	5.942451e-17	6.0231368e-17	6.026343e-17
6.06744875e-17	6.06940005e-17	6.0706985e-17	6.0685845e-17	6.0931745e-17	6.09419195e-17	0.0166106735	0.0995481525	0.21784301	0.33789612	0.439548915
0.52135147	0.56657577	0.5787859	0.5552884	0.48695165	0.403192965	0.28904827	0.17278208	0.071752383	0.0069559145	5.924497e-17
5.9903687e-17	6.00290565e-17	6.03614975e-17	6.04477685e-17	6.0470495e-17	6.0474932e-17	6.0746702e-17	6.0753875e-17	0.0148293665	0.09308788	0.205257375
0.322042185	0.41922455	0.50173767	0.5533065	0.574039975	0.54911373	0.48641222	0.38918356	0.280374015	0.166906275	0.065740783
0.0054498342	5.91987215e-17	5.9658385e-17	5.966499e-17	6.0032395e-17	6.00525175e-17	6.00916575e-17	6.010021e-17	6.0376765e-17	6.0405122e-17	0.0124389775
0.0791977575	0.17164008	0.262402295	0.35111556	0.40713945	0.4344077	0.43236301	0.395090595	0.348689185	0.292367895	0.209138465
0.121720435	0.044069415	0.0032103567	6.01230575e-17	6.055116e-17	6.05897195e-17	6.077707e-17	6.076605e-17	6.08429425e-17	6.0888175e-17	6.10798105e-17
6.1042035e-17	0.010061933	0.0672635575	0.142476895	0.222793745	0.281816905	0.333195145	0.35215175	0.349870015	0.33788966	0.27989278
0.200371805	0.132119335	0.07320978	0.0303365635	0.00201219375	5.9987888e-17	6.0343073e-17	6.0528672e-17	6.08462775e-17	6.0832455e-17	6.08392895e-17
6.084433e-17	6.1155885e-17	6.1170812e-17	0.005818604	0.0398806165	0.083888124	0.124563	0.18958597	0.24137649	0.253541045	0.217652435
0.210906115	0.202439125	0.156858495	0.112663388	0.0687137515	0.0268673905	0.0015269139	6.08582325e-17	6.10534425e-17	6.11212225e-17	6.1252075e-17
6.124699e-17	0	0	0	0	0.0072329911	0.064828305	0.160398285	0.258451775	0.33514211	0.374059725
0.397144225	0.392106385	0.379070925	0.320591165	0.25719717	0.191182975	0.11354161	0.04189346	0.00241264245	0	0
0	0	0	0	0	0	0	0.00647921955	0.061650195	0.150997575	0.20946838
0.28052938	0.325789035	0.35892783	0.371770925	0.35405336	0.28912495	0.249594695	0.16516632	0.09420024	0.035868535	0.0015874199
0	0	0	0	0	0	0	0	0	0.00353336485	0.0345259365
0.0926205025	0.161314785	0.22809002	0.297764075	0.290492655	0.289753575	0.29998471	0.24187051	0.19041945	0.127846098	0.092760355
0.03242172	0.0013546815	0	0	0	0	0	0	0	0	0
0.00544248105	0.056586855	0.130430545	0.128785385	0.18542483	0.24449898	0.30567683	0.343332845	0.37924949	0.331197135	0.28300433
0.20070228	0.11264975	0.039634891	0.00104186415	0	0	0	0	0	0	0
0	0	0.0047368876	0.056266372	0.15156327	0.1962535	0.28338108	0.3273536	0.353185315	0.33477217	0.30234858
0.265566185	0.23239132	0.1690352	0.094291618	0.0318612085	0.000615805735	0	0	0	0	0
0	0	0	0	0.0038962855	0.041061286	0.1095412	0.147976863	0.19838956	0.27727793	0.300849155
0.288792555	0.376190275	0.32164623	0.2718368	0.18812816	0.10698727	0.0330240445	0.00064494425	0	0	0
0	0	0	0	0	0	0.00421803905	0.06134221	0.158940665	0.27080822	0.366095285
0.416234955	0.41009614	0.3979723	0.33806744	0.29810415	0.25993561	0.18682789	0.10891156	0.032880171	0.00060967585	0
0	0	0	0	0	0	0	0	0.00395326	0.062583345	0.164069635
0.27082798	0.36558574	0.44463243	0.45456297	0.40174985	0.3139097	0.235928835	0.15737548	0.1046524	0.059454962	0.01528771725
0.000235043125	0	0	0	0	0	0	0	0	0	0.0016363866
0.0318575765	0.0970962	0.165024655	0.235064045	0.307607145	0.329761775	0.34635197	0.296796915	0.25177086	0.20159647	0.142603785
0.0727421875	0.019130196	0.00029098567	0	0	0	0	0	0	0	0
0	0.001865977435	0.0364832935	0.103700557	0.179139735	0.250528875	0.31273061	0.37140617	0.341850325	0.322396085	0.25906476
0.22204635	0.16493256	0.0934819825	0.024871218	0.000259792465	0	0	0	0	0	0
0	0	0	0.0016535383	0.0398143195	0.11978278	0.16652232	0.217854745	0.24400665	0.252725825	0.30035035
0.292942985	0.307353345	0.25407335	0.160859055	0.08927879	0.0206324345	0.00016191967	0	0	0	0
0	0	0	0	0	0.00176819	0.051988617	0.15536313	0.24498208	0.33312909	0.399015055
0.43453014	0.427239475	0.36609989	0.331001775	0.2597161	0.190560905	0.099172572	0.02229368	8.35141425e-05	0	0
0	0	0	0	0	0	0	0.0014833824	0.047064595	0.135311605	0.237927155
0.31900252	0.373693405	0.41555379	0.39870736	0.368034475	0.30846976	0.23719512	0.1324710325	0.0604952785	0.0126333205	2.6406904e-05
0	0	0	0	0	0	0	0	0	0.000814989815	0.03440837
0.111200815	0.207611385	0.315408795	0.41359432	0.46425252	0.488321635	0.471254885	0.4185977	0.336146535	0.229656345	0.11178897
0.0197532075	7.2820945e-06	0	0	0	0	0	0	0	0	0
0.00094059423	0.0435395165	0.139485725	0.24378253	0.34983322	0.4373784	0.494242835	0.5079248	0.467734485	0.40463586	0.31714705
0.206048435	0.098953172	0.0164258875	0	0	0	0	0	0	0	0
0	0	0.00061270451	0.0306988165	0.09192008	0.165141585	0.24289914	0.30621344	0.347504335	0.332488925	0.270780455
0.188694975	0.12632441	0.06431762	0.0325954195	0.006888217	0	0	0	0	0	0
0	0	0	0	0.00036434532	0.029961911	0.107500718	0.184266075	0.26363295	0.317533475	0.35284172
0.381408545	0.34976189	0.320027825	0.25884562	0.160132635	0.0725339875	0.0108492965	0	0	0	0
0	0	0	0	0	0	0.000279638935	0.022629488	0.086282665	0.180388685	0.282700375
0.330302375	0.364330825	0.355180175	0.34169938	0.261579215	0.203827395	0.1325481875	0.063609226	0.008615082	0	0
0	0	0	0	0	0	0	0	6.3240945e-05	0.013739243	0.06007084
0.100718298	0.17083826	0.24754748	0.32022728	0.33115809	0.29803192	0.28613969	0.25653633	0.173400575	0.076827737	0.00877871725
0	0	0	0	0	0	0	0	0	0	0.000186811965
