DE   ;    DK ;    SE  ;    CZ ;    PL   ;    AT   ;    CH  ;    FR  ;    LU  ;    NE  ;    BE ;    IT  ;    ES   ;    HU  ;    NO  ;    UK   ;    SI  ;    BALT
109613.6772;6710.589551;25369.70097;13241.93395;27952.70398;14128.61117;11935.94851;90133.46647;1572.196889;22444.23976;16585.90702;53293.38476;48249.35437;8102.73193;23782.48954;61698.15418;2850.025412;5327.398081
113084.5001;6906.636499;25657.41183;13644.49357;28065.87799;14362.00854;12157.0487;95889.65158;1625.943349;23603.43521;17687.04675;59030.39784;52240.64938;8282.860739;24497.0524;65960.16928;2881.553735;5244.030396
113377.1648;6943.004342;25371.93637;13679.70569;28085.5676;14250.81967;12227.92134;97317.5934;1624.669478;23791.36071;17700.84152;60227.95219;51628.83083;8279.350872;24265.65275;68408.01499;2895.395655;5280.017823
113678.6419;6948.012262;25313.9466;13683.31659;28277.62212;14067.52743;12209.57215;95587.38673;1626.765444;23281.82786;17690.06798;59917.66272;50637.81405;8276.201673;24302.18864;69297.74789;2856.017934;5276.608591
112736.3998;6933.008642;25297.49873;13602.29305;28335.10966;13766.63006;12164.16553;95365.7451;1625.20856;23152.50877;17712.03835;59844.90548;49470.73272;8176.571469;24252.16759;68386.66991;2811.174222;5270.438807
112736.3998;6929.376146;25204.09022;13556.64946;28293.07159;13716.02727;12122.83598;94442.06897;1625.20856;23054.31303;17712.03835;59694.56848;48898.02995;8156.834718;24252.16759;68454.81196;2802.253442;5260.095138
112442.1398;6923.863406;25117.40361;13449.09622;28370.37084;13567.80917;12058.13542;93586.41316;1625.498041;22885.35053;17685.91627;59499.51098;48136.27355;8115.242388;24237.13599;68076.10227;2786.387555;5260.095138
112442.1398;6927.495902;25117.40361;13449.09622;28308.34096;13530.26451;12028.73417;93493.49464;1625.498041;22794.28836;17685.91627;59435.07493;48034.73232;8066.740863;24237.13599;67924.94798;2770.812828;5261.507387
112442.1398;6943.186259;25222.98788;13436.93272;28337.23125;13461.34398;12017.58354;93399.6253;1625.498041;22774.22224;17670.51626;59435.07493;47673.70651;7980.45703;24237.13599;67779.89229;2759.935805;5268.646128
112504.5754;6981.705923;25371.67754;13436.93272;28370.37084;13492.93722;12046.9848;93407.01739;1627.24201;22913.64469;17670.51626;59148.7148;47633.33075;7958.949208;24596.793;67719.70436;2768.237904;5285.532966
112922.2306;6991.259823;25458.07655;13421.13342;28430.34934;13878.10194;12140.64549;94444.50193;1624.923852;23295.38336;17932.05747;59723.82267;47937.27835;8121.544012;25200.10692;67864.76006;2843.175785;5295.3087
112922.2306;6991.259823;25570.64156;13421.13342;28449.66041;14049.59661;12254.07008;95464.11681;1624.923852;23586.38864;17932.05747;60306.73166;48550.32615;8289.056663;25200.10692;68873.07816;2891.892847;5291.272464
112517.1753;6960.511272;25501.36757;13414.35218;28389.81623;14107.81197;12235.9709;96598.88242;1609.552873;23600.46542;17888.86374;60432.87338;49523.42148;8351.63558;25100.60218;69179.54546;2884.088691;5281.982833
109276.7878;6743.471731;25374.96397;13042.96897;28193.43915;13694.97513;11845.5151;95679.87645;1580.65189;23153.72653;17566.54918;59517.90862;49635.17061;8101.020567;24823.41473;69770.89494;2807.111853;5239.970857
101834.7241;6196.766423;25245.32885;12095.07387;27750.26739;13095.93256;10853.3462;93676.55382;1449.632018;22042.8892;16769.23138;54976.34004;48782.47526;7710.434468;23869.77108;67796.07951;2765.759015;5116.217506
97348.1213;5904.469043;24777.06009;11597.12581;26893.20491;12549.88674;10292.29676;90804.68349;1379.24348;21280.39171;16338.50255;52327.80729;44735.75641;7402.376242;23008.26712;61404.05924;2654.170439;4919.083012
92653.72188;5644.393095;23991.28032;11056.75958;26173.78954;11900.98104;9795.107104;88155.92761;1308.689107;20349.64766;15804.39096;48897.96599;42376.20973;7040.066763;22277.9432;58595.9748;2550.584197;4281.480663
91409.76399;5082.460669;22103.78108;10953.2735;23565.90922;11052.61186;9488.324869;71755.82211;1246.712456;17183.0105;13301.63536;45426.71375;39055.23279;6279.878731;20764.534;55828.86124;2166.537962;4206.845513
91145.83724;4993.889417;21800.89562;10987.18169;22729.87187;10832.71764;9497.958014;70278.64317;1246.345985;16868.51184;13175.28705;42367.15665;37101.90992;6094.03731;20435.75231;51250.93575;2142.016087;4157.125236
91330.47419;4932.253602;21677.03202;10899.39396;22481.05176;10704.35674;9510.822641;68265.7192;1246.992313;16643.55043;13094.1494;40115.69194;36082.03136;5936.35269;20389.26789;48032.48409;2090.48762;4153.922476
91709.41782;4924.394455;21649.63459;10876.01296;22380.84389;10730.70951;9522.047188;68493.09367;1254.636537;16880.45591;13120.19844;40028.91633;35922.50536;5915.798988;20453.12303;46714.11413;2098.481904;4181.232916
92720.27063;4961.535122;21655.74731;10931.09745;22380.84389;10837.7462;9579.167551;68493.09367;1269.224916;16987.31985;13189.92428;40353.03505;36252.97916;5915.798988;20427.93743;46299.5298;2098.481904;4397.574216
97834.65858;5228.020727;22146.1544;11629.30525;23452.462;11792.21211;10160.82227;75002.29355;1347.012696;18575.80637;14158.07395;41861.79195;37793.68355;6282.722127;20765.00571;46299.5298;2291.528247;5012.883782
103830.9693;6107.532147;24066.63043;12583.90817;27045.47422;13218.69341;11210.39579;83866.78879;1464.901987;20248.18797;15247.03577;49515.36538;42364.7316;7513.326777;22211.39516;48923.7092;2657.775112;5234.287177
109545.8913;6710.589551;25409.88333;13216.83863;27980.39764;14086.69557;11911.6532;91188.09359;1572.196889;22435.99442;16809.88694;54670.15207;48168.49016;8102.73193;23691.89386;60833.74991;2850.025412;5308.745119
112870.1159;6924.233088;25802.41503;13539.33841;27937.85283;14266.6409;12149.98235;95954.59574;1627.686086;23578.95442;17839.27394;59800.38001;52040.25079;8282.860739;24432.30125;65634.36165;2886.556755;5241.912023
112830.9594;6944.930715;25469.44966;13513.83008;28053.84444;14108.25357;12311.19585;97221.5428;1627.262489;23450.82497;17744.65278;60828.7092;51562.37958;8279.350872;24251.40166;68176.40468;2875.195945;5263.18843
112527.0404;6955.46177;25517.86772;13459.35331;28340.59527;13818.41548;12214.87401;95359.36907;1623.990122;23225.27414;17690.06798;60049.79712;50800.7205;8290.744627;24276.22739;69297.74789;2808.97789;5261.191447
111931.325;6957.265999;25473.63026;13469.7284;28511.47661;13716.02727;12112.03272;94938.61632;1607.873113;23152.50877;17712.03835;59186.23699;50378.85191;8278.42701;24252.16759;69537.25393;2772.598649;5255.579842
111542.0822;6957.265999;25456.25685;13410.57739;28547.53453;13543.17224;12047.64828;93640.18062;1589.699095;23152.50877;17712.03835;58237.45557;49470.73272;8267.422164;24252.16759;68933.55804;2764.296551;5254.336131
111371.3041;6951.753259;25435.73558;13345.5105;28606.46902;13530.26451;11929.12976;92695.81968;1587.276078;23118.47185;17685.91627;57745.81375;48961.48489;8243.322689;24237.13599;68487.49783;2750.873747;5248.550028
111165.9277;6951.753259;25438.69782;13290.31128;28606.46902;13437.58342;11853.49855;91884.13424;1582.327185;23118.47185;17685.91627;57100.90951;48586.30734;8223.892548;24166.42277;68479.13497;2719.306566;5242.930836
110781.0151;6944.30375;25434.61396;13269.21889;28578.14957;13288.52586;11764.79115;90984.61992;1580.898719;23098.40573;17670.51626;56983.74499;48034.73232;8163.894796;24166.42277;68397.70577;2740.900182;5251.567992
110781.0151;6974.256414;25507.97443;13278.14779;28491.19784;13402.07041;11764.79115;91797.657;1585.847612;23098.40573;17649.68134;57100.90951;47724.85871;8163.894796;24596.793;68040.23735;2740.900182;5263.857162
111345.746;6991.259823;25567.26361;13344.77494;28348.37343;13484.00668;11841.33827;92687.32763;1583.992162;23586.38864;17878.70441;57346.01236;47937.27835;8269.599896;25200.10692;68040.23735;2783.459574;5263.857162
111345.746;6991.259823;25567.26361;13421.13342;28356.16074;13878.10194;11978.86826;93313.14806;1602.229773;23586.38864;17932.05747;58705.434;48221.38891;8379.022227;25225.31926;68954.50736;2834.255005;5255.335977
111396.2219;6954.657437;25540.7865;13456.59466;28303.65514;14130.50338;12076.66371;94620.19699;1609.552873;23586.00146;17872.12907;59350.87604;48651.86738;8383.805329;25239.81593;68946.61812;2832.83251;5235.155337
108029.4438;6727.640388;25374.96397;13138.96578;28173.1848;13757.89639;11695.91738;93698.76739;1583.427212;23153.72653;17522.73792;58750.68048;49591.5527;8146.280104;25027.80515;68946.61812;2804.173325;5197.628309
101298.0474;6175.089691;25201.83913;12152.31979;27716.29748;13188.67381;10789.4173;90179.49694;1449.632018;22042.8892;16873.21175;55387.91993;48031.80773;7725.787515;24074.1615;67214.29315;2770.00263;5073.874957
96510.78143;5869.712467;24777.06009;11597.12581;27018.19573;12727.37248;10233.5267;86771.10789;1384.365908;21310.1805;16695.62774;51517.67301;44912.56363;7453.661454;23238.50207;61316.97911;2732.470406;4872.905822
92493.0694;5598.640924;23991.28032;11047.71005;26292.6079;12144.85799;9770.718641;82920.35843;1311.79995;20571.11042;15867.06005;48108.2535;42430.54261;7080.502855;22446.77033;58322.39449;2587.313718;4285.816041
89758.81367;5027.418702;22150.22258;10841.26302;23481.74761;11238.65558;9369.894694;70378.57626;1258.541605;17425.81663;13301.63536;44785.04816;38854.2375;6279.878731;20893.41869;55840.31232;2168.514883;4191.066094
90339.81825;4933.194374;21710.39967;10951.57491;22811.37004;11089.60964;9419.165027;68937.91966;1257.061941;17186.65407;13122.05683;42094.70556;36946.97056;6094.03731;20616.44765;51129.34017;2142.016087;4120.487774
90484.99479;4866.457082;21506.4354;10899.39396;22500.12778;10934.30466;9467.931135;66089.0366;1251.668586;16827.69609;13012.13526;39928.80198;35815.84737;5936.35269;20705.03248;47815.57852;2094.251889;4117.285013
90867.9485;4858.597934;21479.03798;10938.82993;22406.87843;10997.73383;9498.932206;66454.67024;1254.636537;16880.45591;13109.6515;40003.85819;35630.2254;5934.141877;20679.55267;46846.64501;2112.194897;4144.595453
91878.82843;4868.249615;21501.18547;10958.30765;22406.87843;11104.77052;9529.641801;66454.67024;1266.691419;16880.45591;13179.37734;40433.6141;35630.2254;5928.058107;20685.23754;47024.1303;2112.194897;4363.947673
97766.01527;5151.410204;22060.67308;11516.11539;23437.56353;11782.56242;10131.31764;71931.60107;1336.212437;18377.6088;14087.97627;41682.89518;37196.2626;6294.981246;21017.76619;47571.4369;2316.961629;5000.26133
104274.4648;6081.837645;23951.76727;12454.8246;27045.47422;13122.28943;11303.8858;80831.31362;1463.238857;20215.01841;15247.03577;46812.57054;41920.82613;7534.803937;22519.63057;50954.4111;2667.283764;5205.625997
109423.0604;6693.805741;25397.49057;13216.83863;27980.39764;14128.61117;11924.12959;87679.76679;1572.196889;22411.51362;16918.75773;53053.84316;47666.85856;8134.310246;23796.11816;62137.01936;2884.317123;5275.59899
112564.5257;6908.790268;25740.595;13603.60813;28026.70942;14365.44978;12098.60677;94362.30334;1625.943349;23316.12218;17839.27394;58637.12103;51253.26913;8282.860739;24536.52556;66101.18953;2886.556755;5209.540842
112635.3504;6943.004342;25420.02239;13590.08498;28066.90063;14184.31772;12107.64675;95637.1179;1622.036587;23386.37848;17822.13755;59541.61338;49583.46013;8237.543108;24330.21181;68510.81522;2872.335966;5239.428393
112272.7183;6955.46177;25450.65919;13494.65458;28299.26237;13924.84376;12023.05128;94110.28235;1623.990122;23121.51302;17690.06798;59169.93739;48154.66621;8154.609382;24402.28911;69297.74789;2796.456046;5239.408342
111542.0822;6957.265999;25324.60856;13469.7284;28341.63318;13733.18699;11803.55451;92842.50567;1613.356161;23152.50877;17712.03835;58237.45557;47477.85103;8026.322523;24353.54703;68557.89766;2760.66218;5245.177646
111542.0822;6949.816491;25280.12533;13410.57739;28578.14347;13619.8899;11666.14592;91217.78314;1599.918545;23026.25031;17580.89176;58115.2676;47308.59857;7848.683702;24303.34118;68454.81196;2696.8836;5253.278841
111371.3041;6944.30375;25299.02299;13345.5105;28699.44364;13437.58342;11599.34433;90027.65606;1587.276078;22933.71082;17435.22828;57100.90951;47308.09151;7771.832133;24237.13599;68076.10227;2676.557045;5253.278841
110881.6955;6944.30375;25299.02299;13345.5105;28699.44364;13437.58342;11546.74516;89955.39439;1587.276078;22751.15172;17445.64989;57100.90951;47253.99424;7761.971423;24237.13599;67506.75315;2676.557045;5253.278841
110655.8618;6951.753259;25299.02299;13278.14779;28671.12419;13335.82686;11494.68687;89673.62791;1585.847612;22707.45053;17419.82827;57100.90951;47318.39673;7636.723221;24237.13599;67506.75315;2673.98212;5261.915997
110655.8618;6981.705923;25426.70246;13362.66159;28578.14957;13424.89991;11479.68395;89868.91714;1585.847612;22653.22852;17469.48114;57100.90951;47267.17795;7691.335949;24596.793;67864.76006;2673.98212;5274.205166
110632.9626;6991.259823;25567.26361;13378.99321;28348.37343;13508.65045;11478.03124;90202.72657;1583.992162;22900.01133;17674.47375;57346.01236;47546.27932;7773.248989;25200.10692;68040.23735;2735.85414;5270.020985
111345.746;7002.959047;25606.68254;13421.13342;28385.05104;13712.28798;11743.07886;90274.98825;1583.992162;23236.88079;17674.47375;58609.65164;48069.99645;8023.512208;25273.18843;68954.50736;2783.459574;5252.129424
111284.3957;6981.692929;25568.5761;13413.98112;28359.35077;13851.50717;11890.09717;90348.37785;1579.709075;23478.63678;17651.65843;58705.434;48097.98751;8141.000779;25289.71055;68946.61812;2799.170028;5226.907281
108313.1876;6773.974694;25424.39124;13032.10613;28127.11113;13557.05205;11677.32659;88679.89003;1546.625246;23022.41099;17218.15902;58125.39724;48200.11775;8016.116474;25053.64969;68946.61812;2760.635256;5181.367392
101556.5044;6221.423997;25285.51121;12087.48234;27814.04644;13031.78766;10717.02177;85911.26664;1410.35191;21760.25905;16363.52902;55326.56295;47222.96078;7624.848574;24100.00603;67292.19295;2673.49528;5073.874957
96853.61814;5916.046772;24817.24246;11528.04681;26989.79691;12511.60926;10179.20151;81676.06306;1344.038741;20988.55584;15394.83237;51373.13957;45131.19099;7272.156938;23238.50207;61060.41647;2584.000484;4865.616426
92630.05215;5648.855264;24003.67309;11044.85045;26336.37071;11828.32532;9692.810901;77445.73939;1276.75327;19954.3881;14561.37261;47471.97481;42810.76777;6895.629673;22446.77033;58040.69137;2488.037984;4153.129102
88383.93426;5028.660937;22128.44373;10516.66082;22509.68868;10953.83511;8934.304522;66544.59651;1172.603933;16975.29467;12696.07234;42476.03543;37989.5416;6070.399766;21131.42476;54818.42809;2157.644105;4019.407904
87731.82822;4905.988659;21681.46361;10531.52658;21761.82108;10734.31072;8928.177508;64291.09858;1155.129982;16473.30203;12300.604;40029.07294;36141.51173;5844.399412;20820.98153;49142.91795;2116.136666;3967.980572
87903.97914;4863.536986;21551.45068;10527.69017;21578.4895;10580.712;8840.269422;60618.66823;1133.356315;15776.32603;11869.03852;37495.02456;34520.01996;5647.384914;20802.09842;45694.14706;2037.018869;3952.085994
88035.93166;4847.334337;21570.1954;10480.39847;21459.16898;10577.38902;8744.888722;59886.81368;1134.753522;15633.80508;11710.92737;36966.82386;34171.6119;5610.327574;20819.52992;43496.89841;2002.891889;3970.425454
88016.82549;4847.334337;21576.30811;10480.39847;21579.48314;10574.98207;8780.870134;60254.73113;1130.712491;15592.74708;11792.72405;37074.94617;34094.54557;5622.380136;20825.21236;43034.77748;1994.094346;4018.809622
88289.10881;4850.334996;21650.43071;10525.74509;21916.90341;10768.6411;8779.605066;61388.28026;1134.075244;15814.60134;11932.64552;37229.66539;34749.64911;5652.616634;20825.07863;43034.77748;2032.712386;4055.142254
83762.10683;4925.14064;21324.5415;9985.900689;22647.96617;10945.35847;8794.041863;63646.14074;1120.166682;16055.8101;11874.72326;37420.67458;35654.65932;5841.408763;20301.91949;44364.37793;2113.036043;4356.642291
85380.84092;5317.460634;22368.13393;10345.85399;23868.92458;11361.03156;9287.037865;65480.10239;1173.340262;16698.12392;12467.60289;37940.36497;35529.61379;6163.788862;20901.50833;46092.63825;2236.66434;4663.629019
91326.53466;5753.257534;23249.91842;10989.46964;24896.39981;11521.99059;9801.244335;70674.31127;1261.994512;18109.26416;13207.24576;43013.81318;38694.30174;6585.369913;21887.19444;47968.39046;2334.260836;4715.84539
94488.32699;5876.370635;23360.22711;11315.21253;25308.68637;11830.00424;10129.91615;74343.93113;1301.267615;18555.4742;13666.34186;46807.32842;39941.57375;6643.709555;22085.92188;49801.0892;2399.313417;4792.361552
95954.39618;5986.394146;23690.4394;11523.27818;25600.85261;11649.04581;10390.30736;75294.81258;1307.492072;18755.47138;13662.25489;47959.10735;40337.961;6596.383634;22606.17779;52113.38718;2358.97284;4797.497891
96152.2083;6004.648886;23692.81076;11257.55099;25852.791;11456.08474;10285.20998;74831.60889;1311.106119;18743.18556;13647.3147;48122.7949;40669.61283;6543.809857;22446.80437;54202.62909;2328.741;4796.892564
94893.545;6004.648886;23570.125;11282.46275;25678.93944;11366.71227;10206.78419;74051.30023;1314.659191;18728.35389;13599.30193;48266.73439;40127.8334;6508.001142;22324.91757;54401.19995;2312.543983;4783.974222
93440.82462;5978.187732;23512.9065;11106.66439;25619.01894;11261.30119;10137.77459;73840.70014;1312.236173;18508.18892;13561.79792;47455.17286;40067.28256;6465.536589;22201.85634;54102.16774;2299.879473;4783.365102
93344.73484;5975.811114;23515.89227;11050.8568;25491.41352;11278.01247;10106.53674;72779.83682;1315.742127;18493.8634;13549.17927;47281.18429;39997.78892;6429.787179;22226.54105;53360.87395;2308.331316;4781.991871
93266.19387;5974.901528;23487.97717;11011.86203;25414.0578;11257.77313;10040.27122;72529.68949;1310.556106;18478.20979;13548.54846;47281.18429;39956.8728;6432.076662;22226.54105;52976.78583;2308.331316;4822.01716
93713.88934;6054.930794;23717.0394;11046.44873;25608.39266;11372.26379;10073.83549;72552.19669;1316.908058;18659.62682;13651.61996;47281.18429;39956.8728;6477.075581;22712.61234;52975.42338;2335.004142;4896.184631
95202.94456;6190.190117;24241.28476;11281.76522;26176.88187;11610.82028;10210.56437;73099.07646;1338.034936;19071.34679;13957.88212;49122.43134;41154.78783;6606.070465;23106.72631;53404.55675;2389.363167;4897.809314
95390.84816;6213.116229;24311.8111;11427.26039;26657.78441;11762.78451;10298.70684;73321.25874;1335.10548;19126.19174;13926.30023;50049.85129;43118.12398;6775.840727;23216.62333;54749.19608;2397.321091;4905.581562
95269.97082;6182.021385;24245.91505;11562.64925;27010.80221;11843.33717;10385.87812;74518.15802;1329.689722;19317.58236;13906.2198;50053.52727;43237.37666;6825.276603;23358.69655;56018.71565;2397.196467;4914.864148
93782.22878;6004.974387;24182.0897;11332.8081;26930.66094;11685.12484;10262.22721;73225.48779;1313.834324;19212.08651;13722.12518;49439.12718;43551.45533;6833.388027;23185.20334;56429.95549;2391.258625;4909.94512
91928.71828;5781.24874;24117.23422;11208.41582;26605.23606;11534.63035;10118.23666;72980.08519;1287.074731;18977.97454;13655.02882;48339.64825;43405.37425;6791.050959;22813.70486;56097.19936;2352.355808;4818.936875
87689.84456;5488.914978;23735.01676;10694.14924;25704.21234;11387.99205;9557.03818;72252.49064;1230.199952;18338.86953;13541.17299;46677.97761;42368.9469;6601.811422;22247.68304;55264.76728;2275.197308;4752.411048
83807.65018;5256.709391;23466.49899;10195.46956;25121.72825;10852.85922;9089.091722;69148.0024;1184.925123;17626.69091;12970.24132;43535.19381;41351.58319;6306.100667;21962.85579;53916.19956;2184.615725;4162.504898
84747.77595;4863.53861;22128.44373;10089.08586;22323.19761;10741.16517;9019.067668;66544.59651;1171.211037;16542.47358;12622.87788;42483.23374;37989.5416;6030.057271;21131.42476;51183.53331;2124.790572;4028.7837
84108.65517;4721.866058;21681.46361;10122.33781;21564.86094;10577.05611;8974.876237;64291.09858;1154.383645;16265.9128;12271.08302;40052.9284;36141.51173;5854.68292;20820.98153;49491.29362;2094.896661;4002.443572
83081.39309;4659.210207;21551.45068;9983.166951;21154.96003;10399.36802;8916.025645;60618.66823;1134.203431;15710.74829;11830.56173;37565.70446;34520.01996;5620.777296;20802.09842;46350.66391;2009.798416;3999.396073
83120.16435;4635.054854;21570.1954;9898.883255;21099.86272;10504.7709;8876.425118;59886.81368;1131.830688;15554.60371;11710.92737;36928.48018;34171.6119;5558.809984;20819.52992;44471.62559;1994.094346;4011.454112
83101.05817;4635.054854;21576.30811;9993.081176;21105.31323;10542.65395;8874.30906;60254.73113;1131.795889;15564.10684;11792.72405;37074.94617;34094.54557;5558.809984;20825.21236;44273.14557;1994.094346;4070.836049
83373.3415;4649.056955;21650.43071;10149.44246;21335.70601;10864.81743;8835.585366;61388.28026;1134.311525;15814.60134;11932.64552;37229.66539;34749.64911;5601.099044;20825.07863;44450.55625;2032.712386;4111.63981
80649.70513;4746.2095;21324.5415;9801.75558;21793.43586;11041.5348;8794.041863;63646.14074;1120.402964;16055.8101;11874.72326;37542.24496;35654.65932;5730.810828;20301.91949;45967.34784;2113.036043;4392.605873
83514.0413;5148.826656;22320.53683;10206.13966;23113.62529;11361.03156;9287.037865;65198.74607;1176.641731;16789.61869;12467.60289;38037.74006;35684.20743;5974.896681;20901.50833;48224.95311;2236.66434;4671.014877
90171.59602;5598.003564;23187.66961;10859.94946;24452.17184;11521.99059;9801.244335;70392.95495;1264.577591;18099.1965;13207.24576;43013.81318;39265.36039;6338.964724;21887.19444;50799.57495;2324.779524;4718.307343
92349.18434;5808.921592;23312.34502;11068.5494;25115.81373;11752.55649;10129.91615;73647.40575;1300.577634;18646.50176;13727.60408;46727.4763;41171.26492;6481.311627;22072.29325;52164.0574;2381.650328;4783.796472
93365.00768;5971.352194;23480.016;11190.33381;25432.29282;11467.23904;10246.42378;73282.81613;1303.919754;19033.31049;13847.0077;47951.90905;41402.60221;6485.845408;22575.27571;53194.43425;2350.940807;4801.866867
92141.93038;5984.402153;23432.80061;11127.29657;25360.46087;11446.4952;10149.14398;73637.604;1314.659191;18924.24786;13790.35867;48266.73439;41499.35961;6482.419454;22539.50089;54640.46594;2328.741;4801.279966
91925.83146;5969.251051;23181.51768;11051.63693;25165.81159;11282.81476;10087.49161;72747.22958;1314.659191;18924.24786;13599.30193;48011.13844;41108.0507;6465.115002;22420.84313;55064.70746;2322.787198;4788.361625
91214.079;5929.131815;23198.68976;10965.65006;24998.63159;11169.82119;10068.57809;72203.43063;1308.933318;18890.21094;13561.79792;47442.98657;41190.57183;6412.381868;22380.59918;55262.10726;2310.758162;4786.379273
91055.49939;5926.755197;23225.23224;10953.03029;24897.24235;11174.29877;10145.20033;71924.53523;1295.89574;18775.84032;13372.87763;47281.18429;41032.5491;6385.983632;22405.28388;54687.17857;2308.331316;4784.597433
90548.45051;5926.755197;23225.23224;10897.75568;24673.20214;11140.62806;10162.87162;71676.58782;1290.709565;18697.62635;13316.31741;47281.18429;41077.37577;6379.537983;22334.57067;54443.85766;2308.331316;4820.19576
90688.4069;5991.17467;23428.10495;10974.09908;24796.90321;11268.55008;10238.55692;72078.98152;1297.061825;18860.58654;13300.65678;47281.18429;41594.65726;6413.594185;22867.54339;54370.14253;2321.833502;4896.184631
91800.26575;6126.433992;23775.15729;11108.81598;25333.22358;11438.94621;10473.12633;72988.62851;1314.577428;19152.51109;13417.71478;49122.43134;42672.58975;6465.51319;23261.65736;54767.84869;2382.994552;4895.987914
92121.08234;6134.180415;23913.63468;11248.17499;26250.40804;11582.92804;10562.46715;73367.74597;1320.884572;19343.74813;13485.51334;50010.8457;43693.04964;6598.056268;23216.62333;56068.00396;2397.321091;4889.28813
93261.72256;6125.38472;23947.4298;11432.05787;26487.08013;11746.2455;10574.87023;74518.15802;1329.689722;19629.76337;13670.42717;50053.52727;44418.47657;6608.998985;23155.33952;56429.95549;2393.963447;4898.571257
92699.73732;5958.551722;23629.02462;11233.23055;26447.99703;11581.76729;10496.00933;73849.37396;1321.572244;19553.14786;13687.537;49439.12718;45209.04353;6617.133001;22916.43379;56936.84593;2363.692471;4898.555541
91805.44249;5734.826075;23587.82783;11036.18115;26617.91372;11552.00609;10158.04332;74404.20046;1289.952911;19332.03983;13655.02882;48400.37877;44511.73572;6591.015958;22544.93531;56325.37759;2334.283041;4806.788605
87553.82771;5433.569274;23242.11412;10550.86663;25880.97919;11211.82976;9541.415645;73563.86949;1241.994763;18716.07672;13541.17299;46677.97761;43129.83259;6492.62752;22038.07459;55264.76728;2274.97748;4740.262778
83536.77227;5196.444452;22947.35977;10176.76738;25234.31767;10681.93672;9089.091722;70035.21677;1190.205918;17876.15258;12864.37102;43535.19381;41350.75344;6290.624976;21799.97127;54017.02099;2184.748399;4265.333821
86786.53114;5040.352689;22093.90086;10332.7504;23296.92176;10679.9618;9276.310932;68451.91048;1199.588105;16760.68428;12756.80585;44252.38841;38822.78149;6223.519138;20820.67759;51224.17979;2102.861246;4181.097435
86518.88192;4893.327224;21648.59271;10410.35119;22506.4025;10450.88684;9272.22906;66664.88815;1191.733623;16588.69683;12465.09709;41708.88413;36954.06948;6011.615541;20494.218;50622.49839;2090.99264;4099.782281
86185.80178;4827.5934;21409.16134;10308.37294;21996.49978;10291.51034;9243.214235;63808.82739;1183.048038;16175.22159;12303.87341;39664.25248;35782.36566;5840.233563;20447.73237;47268.53144;2032.197373;4076.348753
86326.60467;4839.473891;21381.76392;10280.852;21911.59333;10327.70353;9254.438782;64359.34727;1186.015989;16233.29481;12331.32351;39740.78617;35642.72534;5810.88139;20419.36392;45567.20549;2036.427388;4103.659193
87375.11634;4849.125572;21393.83641;10300.32971;21911.59333;10437.14853;9304.924901;64359.34727;1198.070871;16256.40968;12401.04935;39885.89879;35642.72534;5810.88139;20425.0488;45282.88127;2036.427388;4325.780093
93652.10494;5144.055553;21876.76732;10876.62592;22908.45199;11328.16272;9965.260219;70255.31566;1277.70109;17675.84285;13214.84036;41164.41042;37208.76254;6099.711596;20780.65005;45282.88127;2213.621999;4987.234605
100513.1043;6112.074879;23921.89129;11850.9714;25702.90275;12538.51711;10895.14211;77911.82347;1396.086809;19362.38235;14186.56986;45955.05333;41959.54496;6969.914602;22297.42933;47923.10516;2501.842433;5199.368421
105932.4314;6672.937242;25022.86302;12535.79176;27236.75338;13230.49644;11692.44731;86395.52801;1492.066546;21222.33255;16000.76474;52332.73027;47636.47558;7591.545178;23756.64501;55982.99346;2708.747904;5257.893308
110913.0598;6865.361439;25337.66541;13123.15599;27723.29721;13601.36845;12047.08817;92148.23613;1583.631851;22753.18493;17308.10391;58005.68554;51151.4923;7689.551968;24497.0524;61536.28843;2769.408374;5206.747775
111200.3633;6857.238188;25013.19457;13207.82713;28342.90918;13532.45066;12043.26231;92177.85111;1581.858472;22745.35056;17295.08271;59200.52131;49875.87326;7614.619933;24265.65275;67354.52187;2759.062601;5247.370263
110141.8997;6817.819333;25119.39325;13189.58123;28518.66866;13178.36375;12038.13714;90655.43405;1565.738075;22356.09332;17138.00825;59340.17906;48604.70001;7491.575282;24251.01505;68521.07253;2686.354082;5237.957074
110134.3354;6805.122164;25023.71273;13151.73896;28209.15725;13127.46975;11993.42285;90595.10412;1567.923195;22182.73344;17127.2646;58612.54751;47971.27737;7483.724476;24181.45437;68120.16786;2665.814361;5230.507812
109668.2771;6794.69701;24932.3357;13115.41237;28188.87238;13120.39039;11872.41266;90174.34205;1566.67935;21796.9543;17127.2646;58496.08036;47569.87581;7483.724476;24098.05353;68160.27584;2665.814361;5229.152465
109122.0283;6790.516813;24894.36259;13131.10678;28217.19794;13095.35697;11816.67997;89955.39439;1565.500177;21748.08571;17052.86414;58294.81743;47372.05352;7478.5331;24065.37158;68076.10227;2661.876894;5229.152465
109088.7648;6790.516813;25025.23699;13131.10678;28217.19794;13105.9555;11861.04448;89955.39439;1564.256333;21762.91738;17026.21251;58104.15101;47253.99424;7466.348616;24071.23882;68100.42528;2664.028539;5224.125052
