"wof_EHCF_at"	"wof_EHCF_balt"	"wof_EHCF_be"	"wof_EHCF_de"	"wof_EHCF_dk"	"wof_EHCF_es"	"wof_EHCF_fr"	"wof_EHCF_nl"	"wof_EHCF_no"	"wof_EHCF_se"	"wof_EHCF_uk"
0.8700864	0.8707495	0.8397984	0.81249017	0.7974491	0.80674636	0.82865083	0.8552855	0.8842311	0.8941195	0.89077127
0.90336376	0.91709363	0.92158145	0.93521774	0.94420934	0.95018697	0.95561665	0.9626245	0.9668693	0.97176063	0.96982044
0.96085906	0.95799905	0.9565349	0.9524402	0.94199884	0.9359871	0.9191621	0.897516	0.8759335	0.85452026	0.8322549
0.79104835	0.7307004	0.67007095	0.61826736	0.57034427	0.5247212	0.48901784	0.44565383	0.3946114	0.35577372	0.32514963
0.29639697	0.28158352	0.2610461	0.24820574	0.22688258	0.2239925	0.19301061	0.18148796	0.16828994	0.16845116	0.17510079
0.17356062	0.17948547	0.1851514	0.19905351	0.18887244	0.1868442	0.18522067	0.19414666	0.21757849	0.2550201	0.28514615
0.31145096	0.32906657	0.32530302	0.32534847	0.29506007	0.26496977	0.23859487	0.22305267	0.24335638	0.26954344	0.28744557
0.32320124	0.3530078	0.3734913	0.38682792	0.40163267	0.40148088	0.4167802	0.4346412	0.45338395	0.4796	0.5114854
0.54362863	0.56396914	0.5714058	0.5906449	0.61996776	0.64829046	0.6623758	0.67097574	0.63937265	0.59320587	0.5703774
0.5735113	0.5927524	0.64451134	0.69352317	0.7286486	0.7450765	0.7465281	0.6849544	0.6575219	0.64306146	0.61868614
0.55996567	0.49777094	0.45294362	0.45425552	0.4599656	0.4707802	0.4670421	0.45937467	0.42518523	0.43492657	0.42813727
0.42575812	0.4230527	0.45870695	0.47695738	0.49687448	0.52625906	0.5193027	0.49722454	0.47406462	0.40890366	0.39510804
0.4003935	0.42144328	0.42568702	0.43422395	0.41909516	0.39256102	0.3789132	0.37217125	0.3819431	0.3824451	0.35280856
0.35371703	0.35931483	0.3927048	0.41689214	0.446717	0.4836646	0.50314295	0.5499707	0.6001898	0.64061654	0.640737
0.5600399	0.5323054	0.5293976	0.5100441	0.4829264	0.45925197	0.43307465	0.37397227	0.336659	0.3271789	0.2985076
0.25061515	0.20935218	0.1680627	0.11466524	0.087698184	0.054933447	0.039217684	0.032518316	0.03146781	0.039292622	0.05130647
0.06749849	0.07786795	0.07347252	0.064812884	0.05233247	0.042675678	0.031841725	0.030255707	0.032667436	0.036426127	0.03744451
0.034655645	0.035128754	0.04531842	0.08052674	0.06644402	0.05883038	0.05806265	0.06975497	0.09162404	0.12085217	0.15053992
0.18675257	0.23556715	0.29854	0.34689382	0.49329704	0.5215887	0.5614083	0.5633226	0.56374204	0.58273464	0.6111712
0.6415453	0.64887923	0.6838259	0.7235886	0.7508492	0.77097046	0.7579736	0.7432194	0.7429688	0.7597997	0.7725616
0.7610442	0.77890086	0.80055004	0.80496377	0.7888911	0.7687135	0.7182314	0.7189091	0.72230846	0.72326607	0.7278275
0.7309044	0.72706664	0.7266881	0.7235725	0.7260386	0.72552425	0.7161082	0.6791219	0.63496524	0.5589984	0.49671468
0.4845581	0.50438535	0.51683897	0.5273947	0.5505327	0.57928973	0.5687657	0.51588714	0.36841342	0.33349416	0.3128975
0.29724392	0.257769	0.21783842	0.18016571	0.16381626	0.1541761	0.14015755	0.1313563	0.11140981	0.08569112	0.07172268
0.065279216	0.06107427	0.060031895	0.063816816	0.0789452	0.09431624	0.10626351	0.116161264	0.12103342	0.11606093	0.09929932
0.09962969	0.10013011	0.10268587	0.10907187	0.124072805	0.1407986	0.16261175	0.19011255	0.214126	0.24012728	0.2539453
0.27570033	0.2850107	0.31218377	0.32278913	0.356957	0.3948651	0.43850547	0.48714384	0.52526635	0.5534178	0.58424306
0.5823966	0.550237	0.5250697	0.49256274	0.46495035	0.45633802	0.43401992	0.43694103	0.4397358	0.45541206	0.44601262
0.4734728	0.49298802	0.4881408	0.46928993	0.5034015	0.5101069	0.532539	0.57001084	0.5993202	0.630696	0.6626716
0.67871815	0.68628305	0.69327706	0.70900655	0.711951	0.2047525	0.20058544	0.20416455	0.21042174	0.20431633	0.1914869
0.18636416	0.1940579	0.20623313	0.22026412	0.18252401	0.17993747	0.16323611	0.14950551	0.14014006	0.14824039	0.16075495
0.16973673	0.181426	0.19011448	0.19413875	0.18367104	0.15459618	0.132057	0.13034111	0.12859873	0.13573329	0.13555656
0.13294141	0.1216916	0.12192281	0.1289464	0.13873655	0.14315097	0.17474514	0.17859395	0.1783541	0.17626248	0.17554462
0.16579336	0.15736465	0.16130511	0.17979044	0.19687255	0.20403552	0.20401417	0.1822915	0.17412241	0.14026548	0.10514675
0.089448	0.08004703	0.078125685	0.07190354	0.06312928	0.052233737	0.045137964	0.035006274	0.04593126	0.047252245	0.04295446
0.034907352	0.031987477	0.035555277	0.05053245	0.08133066	0.11624773	0.13571197	0.15193017	0.16885054	0.21675569	0.21435618
0.21207926	0.21325086	0.20060995	0.18900663	0.17418696	0.16543181	0.16523112	0.17350987	0.18609226	0.19480488	0.19237512
0.20330778	0.20707238	0.20587511	0.20352364	0.18146199	0.14511512	0.11643767	0.092694275	0.073158234	0.054301564	0.04506796
0.03714099	0.042072058	0.042258654	0.04118743	0.03789541	0.03906728	0.040887207	0.04092753	0.03867642	0.038742956	0.04191028
0.044849806	0.05446833	0.05946519	0.06435543	0.06426052	0.07000636	0.07901045	0.092955865	0.11243432	0.12557052	0.13505286
0.15203048	0.16811977	0.19182	0.19833608	0.1998035	0.21527207	0.22320752	0.23635164	0.24685454	0.25148353	0.26836127
0.28911585	0.3078403	0.33176613	0.41549402	0.41894314	0.42333764	0.43731907	0.43469688	0.4291255	0.43473414	0.43936634
0.45213744	0.4923184	0.53140587	0.5794298	0.6092	0.6181245	0.6459372	0.6452165	0.6845839	0.7165891	0.7212868
0.7223126	0.70117414	0.6767473	0.675344	0.66863984	0.6818807	0.62663996	0.586865	0.56131756	0.5573845	0.54367286
0.5304957	0.5064002	0.504507	0.49169773	0.46216232	0.42624044	0.33650613	0.34377128	0.34338713	0.31737927	0.27595347
0.22713692	0.19908969	0.18416546	0.18436827	0.18290934	0.18555714	0.19110394	0.17735095	0.17588896	0.17489497	0.16467763
0.1504725	0.1469322	0.14826606	0.15498243	0.16811028	0.17536773	0.16860226	0.16406424	0.13335961	0.13439763	0.113281935
0.10898295	0.112982124	0.11968535	0.12329335	0.11587541	0.10818695	0.111444995	0.12809035	0.1553659	0.24096933	0.26888958
0.30132672	0.32809308	0.35816464	0.3860379	0.41971904	0.43054226	0.41576448	0.38541365	0.35677418	0.32049072	0.25819054
0.23208731	0.20875041	0.17742689	0.16312931	0.1748973	0.20033605	0.22442144	0.22778296	0.21787457	0.21612811	0.21392365
0.23035981	0.23842704	0.26059312	0.29351863	0.32681903	0.35917455	0.3846697	0.43631053	0.49934494	0.561788	0.6227948
0.677091	0.7676065	0.81274116	0.82582086	0.8365801	0.8514865	0.8443981	0.8392338	0.8441219	0.8426311	0.8446893
0.8418733	0.83931243	0.8787383	0.8502942	0.8245732	0.8055815	0.79726136	0.78669345	0.77251714	0.75730705	0.7474078
0.7278723	0.70784444	0.6833665	0.60440505	0.56670976	0.5711781	0.59960103	0.6271519	0.6260194	0.6387623	0.6394003
0.6248658	0.5930263	0.5456491	0.49735227	0.47294873	0.37710464	0.3199884	0.27644292	0.23924364	0.19953538	0.19259296
0.1884126	0.17116162	0.16773158	0.15086672	0.12019763	0.052932978	0.043675028	0.035964265	0.033545323	0.03693357	0.036109354
0.031518515	0.02601904	0.023404391	0.027422084	0.032421954	0.035118032	0.050084073	0.04143393	0.034282662	0.029156238	0.023268443
0.023979947	0.029217158	0.03466438	0.042026777	0.05339971	0.05884298	0.062044106	0.075726815	0.068967916	0.07473313	0.08925383
0.09984258	0.105318405	0.11480759	0.13114609	0.14629737	0.16006815	0.17968279	0.20931725	0.27171728	0.2684114	0.27751327
0.28119195	0.2771805	0.2975851	0.3200096	0.3437311	0.38356486	0.41823277	0.45028457	0.4854513	0.4638395	0.47654516
0.49354035	0.48542267	0.4741304	0.47028944	0.46077228	0.49026546	0.50807345	0.53897625	0.5634734	0.6015316	0.5680628
0.5887405	0.59459007	0.6227333	0.6079125	0.6309056	0.62461835	0.59315896	0.5678334	0.5539122	0.5347965	0.49463987
0.46744266	0.35456637	0.28937116	0.22093765	0.16965328	0.14065221	0.118758984	0.111461714	0.10405207	0.098420344	0.09032133
0.07805073	0.06738472	0.05743292	0.050389964	0.039447125	0.03211764	0.030610066	0.034736726	0.041264225	0.04481448	0.050379198
0.056238335	0.057184305	0.059714522	0.0443054	0.030885102	0.021461898	0.012705389	0.008159762	0.0047252877	0.005896877	0.011310952
0.018208114	0.019830141	0.02051963	0.051050793	0.051698577	0.047552146	0.047122512	0.05568934	0.08502938	0.15378205	0.23782513
0.30476403	0.35497415	0.3823896	0.38222745	0.31609777	0.31325254	0.3210979	0.33667523	0.34218833	0.35968322	0.36719933
0.38114184	0.3729519	0.38737863	0.37244278	0.36396864	0.31494465	0.3512496	0.36966735	0.40058696	0.41312146	0.43893194
0.43672076	0.40415064	0.4044291	0.38209504	0.35782963	0.31914666	0.2989937	0.25480157	0.21293716	0.1826334	0.15590735
0.13919741	0.1453124	0.1526764	0.15855666	0.15493406	0.14459148	0.12918185	0.087600015	0.08807247	0.083672024	0.07710361
0.069776304	0.0689923	0.07633123	0.079613075	0.08826029	0.092809424	0.10052078	0.09893159	0.089293614	0.080789745	0.070458375
0.053770937	0.048198186	0.047688536	0.0516631	0.05879627	0.069213025	0.07976827	0.07909022	0.07393453	0.07430148	0.07203228
0.06577636	0.059605382	0.06891463	0.0900512	0.11887747	0.13767771	0.1722255	0.20219116	0.22118567	0.20813154	0.1554615
0.14272167	0.13457699	0.12511382	0.12107714	0.12948108	0.14531687	0.15714817	0.17768827	0.18726538	0.18734682	0.18868011
0.20471704	0.2029573	0.19940394	0.21522148	0.23139821	0.2506939	0.27934024	0.31009254	0.31928056	0.33422855	0.31569785
0.28306383	0.23350826	0.17788422	0.15469103	0.150391	0.15462573	0.15514366	0.1538362	0.15761122	0.15050858	0.1385131
0.12801726	0.12052905	0.11061693	0.1010777	0.104421675	0.10739607	0.113056615	0.116780624	0.12854403	0.14001429	0.15828049
0.17462091	0.1819082	0.18239488	0.18734868	0.175506	0.16524102	0.13465632	0.12006048	0.119013466	0.117897816	0.117956795
0.12516867	0.13402244	0.1451151	0.15924367	0.18119158	0.20078312	0.20450431	0.21327613	0.20153314	0.19608778	0.1823684
0.18806913	0.21434341	0.25665608	0.29539585	0.32895884	0.34469092	0.29894084	0.26889563	0.25750348	0.23677719	0.21671925
0.20104694	0.18946147	0.19037202	0.1800514	0.18309864	0.1825541	0.22078821	0.20935915	0.19231908	0.1686352	0.14878808
0.13911478	0.13620257	0.1441714	0.15464833	0.16725561	0.1858619	0.2066534	0.22745968	0.22357355	0.22455241	0.22308043
0.20796493	0.19482447	0.1901248	0.18859115	0.18687639	0.19663727	0.19669533	0.1943062	0.2043059	0.21221758	0.22803882
0.2442876	0.2606054	0.2852932	0.31356195	0.35390446	0.39291653	0.43879673	0.5047785	0.5843582	0.6897426	0.67017305
0.66272753	0.6753743	0.69422567	0.7218368	0.7480654	0.76491183	0.7908121	0.8217733	0.866443	0.8927204	0.92255753
0.9092113	0.9077906	0.90858465	0.89203453	0.85860485	0.7970554	0.74507	0.6487875	0.5422325	0.46335956	0.43331805
0.48690265	0.44439313	0.40509567	0.36362344	0.32520896	0.29999655	0.28650233	0.2690879	0.26620126	0.2392626	0.19696915
0.17801517	0.22668858	0.20855992	0.20536809	0.19258466	0.17805599	0.17482777	0.1668898	0.18259972	0.24069384	0.3317683
0.4352429	0.5452297	0.7042996	0.78592145	0.8299798	0.8683508	0.9117447	0.9315296	0.9410828	0.9505775	0.95346916
0.9539253	0.9604	0.9688353	0.9755205	0.97693443	0.9765658	0.97657573	0.9758549	0.9749584	0.9757126	0.97705823
0.9765426	0.977161	0.9778453	0.9784745	0.97822833	0.9785947	0.9780074	0.9768231	0.9751859	0.9736123	0.9723946
0.9703517	0.9689719	0.96715945	0.9687948	0.9728759	0.9795009	0.97832364	0.976869	0.97448444	0.9707604	0.9676026
0.96449065	0.9541856	0.94681686	0.9321839	0.91521764	0.90225387	0.90844333	0.89930034	0.8883328	0.87089497	0.8412317
0.78797776	0.7481054	0.71074605	0.6499711	0.6158375	0.60051674	0.61379474	0.6232679	0.6686692	0.68076706	0.7582725
0.7697245	0.73502666	0.68755907	0.6922878	0.72576046	0.780596	0.79216874	0.7845085	0.791219	0.75965166	0.7377175
0.7296973	0.73115337	0.743214	0.7560523	0.7598511	0.7769391	0.7709786	0.73923564	0.74639475	0.7109806	0.6481882
0.60538673	0.58937514	0.58631074	0.5891484	0.59239805	0.59603477	0.60760635	0.6048781	0.57870525	0.5580894	0.57087904
0.58716834	0.60230196	0.61439514	0.6395386	0.6635416	0.6499278	0.65138626	0.684009	0.7061802	0.7060977	0.71493155
0.67762285	0.6432115	0.61238176	0.588542	0.5771634	0.5722376	0.56309307	0.5489617	0.5181967	0.48627603	0.45250952
0.42964584	0.3625884	0.3372141	0.31323102	0.27261668	0.2227919	0.20089151	0.20291695	0.21119949	0.21674931	0.22192493
0.21743901	0.21618332	0.23910336	0.23600706	0.25618342	0.27507928	0.29112217	0.3072239	0.31564215	0.33745545	0.38703513
0.45864478	0.5251692	0.5725081	0.58293015	0.5932852	0.6460581	0.6926581	0.71626437	0.74174434	0.76352656	0.7743337
0.80092746	0.8203485	0.8439009	0.8558079	0.77759457	0.7622591	0.7617536	0.7688832	0.77993476	0.7664695	0.73951656
0.7226598	0.7008144	0.7262489	0.7477252	0.7703006	0.7353339	0.7059783	0.69982266	0.65475464	0.6322908	0.6181073
0.64280087	0.6816496	0.67411876	0.67650694	0.6657416	0.662921	0.6402179	0.6004313	0.58907545	0.53890574	0.49463612
0.49211833	0.45635676	0.37253612	0.26348695	0.19959494	0.22002499	0.26354206	0.28562275	0.32457262	0.3440431	0.35837805
0.34881827	0.3174612	0.3038729	0.31318203	0.3465969	0.39971983	0.46116957	0.4944424	0.49891195	0.46011707	0.4463433
0.45631027	0.52424467	0.64566684	0.7384701	0.80634785	0.8446286	0.8896389	0.8893768	0.8732054	0.828851	0.80453986
0.79500264	0.7839697	0.7945056	0.8124824	0.8408656	0.8360289	0.809847	0.7644248	0.72722054	0.6650808	0.5626532
0.51403284	0.49834764	0.46782652	0.44461474	0.4269004	0.40064007	0.3572715	0.31841382	0.2817511	0.25534698	0.23682156
0.17847243	0.15273269	0.12491004	0.11363619	0.12653598	0.14813395	0.15715781	0.1771178	0.21014334	0.2628681	0.32564318
0.36984614	0.38714933	0.40360153	0.45307672	0.5139719	0.5541369	0.59627265	0.6382096	0.6787186	0.7073468	0.73116934
0.7559161	0.7809024	0.7386823	0.7628788	0.78351194	0.80998665	0.8320651	0.8415337	0.8458042	0.84817994	0.8474435
0.84245443	0.8500805	0.8476927	0.863925	0.8708873	0.87157935	0.87392163	0.88298804	0.88641864	0.87105596	0.8547415
0.8340266	0.8311702	0.8338176	0.8319038	0.82125217	0.80221653	0.7898062	0.7619465	0.74441856	0.7104059	0.688484
0.666975	0.65307933	0.6404955	0.6548604	0.67398083	0.70809376	0.6983129	0.6983583	0.7018242	0.6875358	0.68431807
0.6988861	0.69814557	0.7108089	0.7249347	0.7435051	0.75291234	0.826878	0.8286839	0.8380379	0.8513844	0.8619047
0.85519755	0.834017	0.81687534	0.8167571	0.8326081	0.8505449	0.83866066	0.80343616	0.7666048	0.74562764	0.73435736
0.72156864	0.715251	0.6743951	0.64946914	0.61843145	0.5239094	0.45064434	0.3837368	0.39754555	0.32161444	0.26913252
0.22261377	0.19560793	0.172345	0.156419	0.14719337	0.14302026	0.14070061	0.13488804	0.12171524	0.15066026	0.13662249
0.118290074	0.11364995	0.11461931	0.11722665	0.121535264	0.1318975	0.1476951	0.16596371	0.1906205	0.20901108	0.17124976
0.16734216	0.1543428	0.14481448	0.1397471	0.14054303	0.13908774	0.1315771	0.12586644	0.12530634	0.13195932	0.14071107
0.15631986	0.16911313	0.17777947	0.18183619	0.198633	0.23293501	0.2923421	0.34130785	0.36499652	0.37975466	0.3986033
0.3979662	0.27186945	0.263151	0.24930723	0.23075116	0.20399684	0.21209249	0.2182053	0.22436002	0.22237477	0.22647996
0.21967039	0.24238749	0.32381678	0.37218523	0.4028054	0.42676067	0.4473645	0.4755407	0.47515133	0.47711658	0.4862239
0.4933016	0.50752014	0.52250004	0.529408	0.53271776	0.53791356	0.5324636	0.5319323	0.53378683	0.56024593	0.571851
0.57971275	0.58730775	0.5952745	0.60251784	0.6520633	0.6398797	0.6235185	0.61214477	0.59946936	0.59429884	0.5857658
0.58679116	0.58479446	0.5841452	0.5745771	0.5672332	0.58066124	0.5594071	0.5378774	0.5114084	0.48584628	0.4645823
0.45578963	0.44920677	0.4417945	0.42884248	0.40863386	0.3833286	0.3271907	0.27039558	0.24681754	0.25748456	0.2726393
0.28134355	0.29241604	0.28349534	0.26706642	0.24620843	0.21452872	0.19003098	0.2049555	0.15787436	0.119227245	0.085666865
0.06997277	0.07227464	0.090454586	0.10752666	0.12854218	0.13983637	0.13628371	0.11560255	0.0647647	0.049335472	0.04366144
0.051679123	0.06902052	0.08737384	0.10398132	0.11658547	0.12226852	0.12190715	0.11842657	0.11064385	0.05622549	0.044738084
0.040209014	0.04378039	0.051019218	0.067679696	0.084690675	0.09965695	0.09666783	0.089290984	0.079007104	0.068113625	0.04923427
0.044054292	0.050757967	0.06534792	0.089114286	0.11370038	0.11755426	0.12125967	0.10904638	0.10851789	0.09684368	0.084358774
0.109900065	0.10750916	0.10479867	0.1085419	0.12348393	0.15849848	0.21079078	0.27429932	0.32566893	0.36470875	0.3793709
0.3672601	0.2883785	0.2429783	0.23555629	0.24605583	0.26680043	0.30697647	0.34405392	0.37149727	0.37113085	0.34607622
0.3103616	0.2758721	0.18531984	0.17850213	0.17391148	0.15181527	0.14160381	0.13990864	0.15046012	0.17149357	0.18931602
0.19988741	0.21780317	0.22558033	0.16304044	0.18114755	0.19530095	0.207493	0.22466661	0.21936934	0.21190265	0.18843111
0.16900447	0.15374856	0.13496394	0.10917034	0.07385074	0.05910399	0.053831317	0.051684	0.05541662	0.06530073	0.086658746
0.10328749	0.09782796	0.079271264	0.060295258	0.049221203	0.03125247	0.03975699	0.048656642	0.06380279	0.08379747	0.10103664
0.11231768	0.13369673	0.14779419	0.16288444	0.17270918	0.17462072	0.1393515	0.11257951	0.08958292	0.07857407	0.07576833
0.07435715	0.06405184	0.05777487	0.05118591	0.047039926	0.044243813	0.04349141	0.06801734	0.08247714	0.12915793	0.18190841
0.22486316	0.25805756	0.2857803	0.3109185	0.3235642	0.33975735	0.34087077	0.34344208	0.3600299	0.34278804	0.32717016
0.30809197	0.28546056	0.27867168	0.29150456	0.31039488	0.32879028	0.3452259	0.36525235	0.37851673	0.43002525	0.43777367
0.43717495	0.43402597	0.4294922	0.43441287	0.4423479	0.4508275	0.452439	0.4458123	0.43555567	0.40987307	0.3596728
0.3635103	0.36284286	0.33538157	0.2891927	0.23817222	0.18840547	0.15490372	0.12949829	0.11956611	0.10399639	0.08807251
0.10837426	0.11747827	0.11918944	0.119815856	0.1100367	0.10387704	0.10056779	0.09292416	0.08179899	0.07390425	0.065914996
0.045363028	0.015796252	0.013420298	0.012076956	0.015925135	0.01749429	0.020295743	0.02191767	0.022739539	0.022114366	0.024031468
0.02644311	0.029646946	0.023418132	0.02637023	0.034474224	0.04087616	0.047601268	0.05004323	0.050323334	0.047700536	0.04079031
0.03257555	0.028163595	0.02377679	0.032111317	0.030995674	0.030424528	0.0285832	0.026435845	0.027999066	0.031306904	0.033513393
0.034346607	0.032082904	0.028068816	0.027833907	0.018459607	0.017642675	0.01860926	0.01938529	0.023532333	0.026217189	0.028098397
0.029662048	0.03113226	0.039284837	0.044676237	0.047828197	0.033298574	0.026954597	0.026662463	0.02704283	0.032928675	0.039265443
0.04922709	0.06581895	0.083706714	0.105231754	0.14924529	0.18474083	0.21625155	0.22121364	0.22574493	0.24749647	0.276189
0.2974098	0.3431238	0.41338763	0.45454618	0.49581197	0.52167386	0.5259063	0.5182038	0.51716334	0.49357927	0.47797
0.47680843	0.48451903	0.49725023	0.5028225	0.5108445	0.5275138	0.5153106	0.48000628	0.4156985	0.3773724	0.3360937
0.29699284	0.30117884	0.32099432	0.3346926	0.36528006	0.4150583	0.43759298	0.45803085	0.47235784	0.46514642	0.437784
0.40000802	0.39216784	0.4113263	0.44982183	0.5072371	0.5525786	0.5788807	0.58345884	0.5549801	0.5266325	0.4498718
0.4172654	0.3966317	0.41144267	0.4476333	0.47761258	0.50501966	0.52768934	0.5434174	0.53782856	0.50718766	0.46401137
0.33833337	0.30606645	0.27461535	0.2603021	0.27637362	0.30001235	0.3202342	0.34405094	0.35468885	0.3573121	0.33258143
0.29709435	0.1521956	0.12562631	0.12942092	0.12758856	0.13569309	0.15529004	0.18314311	0.19440652	0.18875767	0.17607017
0.15191811	0.119330816	0.16160645	0.14699289	0.30789888	0.3045587	0.31241003	0.30992475	0.2988913	0.28662008	0.27769637
0.27029598	0.2799817	0.29608	0.3444541	0.36788142	0.39412847	0.42698312	0.47689092	0.51956177	0.55465686	0.5849953
0.60199136	0.61482155	0.6313283	0.6342495	0.6184094	0.60297996	0.587074	0.5655326	0.5423861	0.508337	0.48076242
0.455363	0.4360728	0.42124054	0.40635952	0.40901703	0.46579587	0.46249434	0.47174793	0.47291848	0.5036862	0.5359643
0.5628973	0.5849505	0.5970398	0.6013245	0.59650606	0.5818408	0.5690336	0.534743	0.5092464	0.50187945	0.46849918
0.44910863	0.40937793	0.38817576	0.37632817	0.3677751	0.336346	0.30249918	0.3256805	0.2993834	0.28411862	0.27842394
0.30166775	0.33968925	0.38833013	0.42342514	0.42994103	0.4394443	0.44563589	0.43870646	0.47661152	0.43213242	0.37746868
0.32936624	0.30339995	0.2892643	0.28423515	0.27943325	0.26709592	0.2374069	0.19841066	0.16679922	0.20596537	0.18387416
0.17578325	0.18057819	0.19659412	0.21669675	0.2548601	0.29676047	0.33955833	0.37422755	0.38666666	0.35934526	0.28672206
0.21786857	0.17638785	0.14463578	0.13980688	0.14525144	0.14082454	0.11418073	0.08512716	0.05865713	0.044296443	0.03686838
0.03383078	0.03590979	0.043609735	0.058295615	0.07503759	0.088341236	0.098534904	0.111674376	0.12496558	0.1359944	0.15162465
0.19408412	0.19323084	0.19643591	0.22560143	0.24514587	0.2373047	0.20847431	0.18397774	0.18598516	0.17837384	0.16667965
0.1479913	0.13014506	0.10874454	0.09262443	0.07562664	0.07106288	0.07934184	0.096454516	0.11250084	0.115989126	0.1083093
0.10292299	0.09426386	0.08339507	0.057230506	0.050643027	0.056596056	0.08144572	0.12435264	0.17918742	0.21498063	0.23310459
0.22918922	0.19905774	0.16985278	0.15810706	0.16441914	0.14902164	0.12489006	0.10255603	0.08386302	0.07810899	0.07297427
0.07288893	0.080154195	0.08722037	0.10479917	0.1414781	0.1908695	0.21150339	0.2170156	0.20744632	0.1826704	0.15283984
0.14145668	0.13843483	0.14411798	0.14498645	0.14322697	0.1581185	0.14125097	0.16608304	0.20155513	0.2431182	0.27909455
0.30503175	0.31229657	0.31195313	0.2933097	0.2523436	0.20754811	0.18760675	0.17043237	0.15701656	0.14331289	0.11979742
0.09868335	0.0862423	0.073306695	0.06018884	0.04949435	0.04524031	0.04863436	0.049416736	0.062044296	0.05284673	0.052170422
0.056143735	0.06490089	0.08314857	0.10083172	0.118804	0.1313404	0.11993316	0.107314974	0.10381553	0.09192656	0.08766597
0.089270644	0.09292865	0.08974276	0.09331626	0.10486884	0.10247012	0.09603403	0.08514954	0.076219834	0.069125436	0.059742596
0.05264768	0.060278237	0.07069192	0.074577644	0.08733136	0.1047732	0.11579582	0.13483657	0.16309878	0.20821118	0.24012107
0.22792114	0.20927276	0.23348925	0.26375133	0.27514845	0.28892273	0.3110973	0.32803294	0.3301268	0.3222683	0.32885882
0.31543574	0.37486854	0.37580886	0.41324422	0.4639384	0.49509224	0.5084688	0.501382	0.48560104	0.5071205	0.5266859
0.50937676	0.49325934	0.48749068	0.4767766	0.46859086	0.4612122	0.46056366	0.4566447	0.478456	0.50415254	0.5238609
0.5263154	0.50326174	0.4682541	0.41324663	0.3826634	0.37296414	0.3609986	0.36715752	0.36921617	0.37895992	0.35800204
0.3453607	0.35513204	0.36441118	0.3611301	0.39752448	0.4007075	0.3957804	0.40180016	0.41949564	0.4571042	0.4766292
0.4726057	0.4596167	0.4212642	0.38128918	0.34866846	0.3194064	0.27929604	0.2482826	0.229659	0.22312605	0.22808833
0.23825808	0.2449011	0.23658118	0.22855659	0.20935823	0.1906983	0.24541959	0.21913621	0.20983496	0.21066251	0.21377228
0.21181898	0.21292551	0.21132594	0.19824469	0.1807853	0.17475505	0.15988506	0.1090417	0.10099327	0.097668745	0.08857785
0.083320394	0.088152125	0.10153593	0.120411515	0.13873425	0.15218075	0.17011979	0.19348636	0.20003562	0.22251457	0.23281983
0.24048185	0.2414848	0.25068676	0.27771583	0.319335	0.3615397	0.3716319	0.3771299	0.381159	0.38849542	0.35079974
0.30938196	0.28758687	0.27790135	0.31248105	0.36709127	0.46117678	0.5445308	0.59386367	0.6128943	0.64261883	0.56768346
0.5845565	0.5913203	0.6196057	0.63951087	0.6544146	0.661578	0.6630428	0.6663152	0.6659829	0.6514876	0.60618097
0.5040619	0.4783064	0.46939695	0.47968674	0.48139605	0.48716894	0.48554775	0.46719944	0.44722226	0.42950672	0.40572682
0.3877912	0.38799825	0.34315702	0.2984233	0.25323164	0.21881829	0.20325315	0.19425854	0.1897637	0.16601712	0.12620252
0.09766398	0.08194373	0.060749065	0.059030835	0.06934644	0.08816974	0.10913702	0.11593596	0.11950265	0.1280292	0.14366753
0.16733693	0.19398902	0.22227569	0.24095093	0.24455824	0.23779808	0.23652789	0.2343388	0.23285225	0.22792248	0.22041844
0.20820153	0.19536063	0.18480673	0.17234686	0.16588198	0.15383475	0.14745909	0.1424688	0.14707191	0.1674861	0.19135438
0.22144108	0.24035202	0.26167884	0.28354102	0.29638648	0.28693175	0.2518483	0.22619395	0.21326421	0.2005819	0.1914256
0.18330614	0.17704493	0.17389213	0.17444073	0.18765116	0.19081604	0.20704688	0.19157462	0.18600124	0.17823291	0.16538656
0.16088383	0.15953238	0.16030443	0.16586858	0.18055147	0.19979618	0.22696422	0.21906643	0.22107162	0.22972894	0.25499743
0.26648748	0.27915034	0.27530617	0.27383658	0.26686504	0.2636366	0.24995188	0.24306345	0.22646777	0.23808411	0.257383
0.27121657	0.29726797	0.33910707	0.3879891	0.43966648	0.46631315	0.4853658	0.49575785	0.49751616	0.44436622	0.45276937
0.4699306	0.48488444	0.5071081	0.52615416	0.54482645	0.5661681	0.5841836	0.5904011	0.57619274	0.5494753	0.50656956
0.47577175	0.4578376	0.4335882	0.43397468	0.44765544	0.4642278	0.47668323	0.47111523	0.45501286	0.43309683	0.40527233
0.33379894	0.31653765	0.2969191	0.27787176	0.26199678	0.2521954	0.23777741	0.22779383	0.21541816	0.1951066	0.17233878
0.15314743	0.12695748	0.1153926	0.112155706	0.12741487	0.14986461	0.16904809	0.18616897	0.19143112	0.19718939	0.21602175
0.23544893	0.2433063	0.26230094	0.27593005	0.29698902	0.31197578	0.31715307	0.31906983	0.3169774	0.32278138	0.33158776
0.33572322	0.32669738	0.30829072	0.27664065	0.24828994	0.2437003	0.2431892	0.23554365	0.22828612	0.22085021	0.21623866
0.21589029	0.21710926	0.22950473	0.24844237	0.20345034	0.19779702	0.20644298	0.23422582	0.28187302	0.33409676	0.38507435
